@relation ant.1.5
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max.cc. numeric
@attribute avg.cc. numeric
@attribute bugs numeric
@data
2,6,0,4,4,1,0,4,1,2,11,0,0,0.98717946,0.6666667,0,0,4.5,1,0.5,0
7,5,0,5,17,0,1,4,5,0.7777778,107,1,0,0.8484849,0.47619048,2,5,13.857142,5,1.2857143,0
7,5,0,9,28,0,4,5,7,0.7083333,215,0.5,0,0.8636364,0.34285715,1,4,29.142857,9,2.857143,0
7,1,0,20,8,3,20,0,7,0.6666667,43,1,0,0,0.71428573,0,0,4.714286,1,0.85714287,0
12,3,0,11,64,0,0,11,9,0.6181818,581,1,0,0.7708333,0.23809524,0,0,47,20,3.4166667,0
8,3,0,9,31,0,4,5,6,0.42857143,181,1,0,0.8333333,0.3125,1,1,21.375,5,2,0
26,3,1,9,54,225,1,8,20,0.8727273,539,1,2,0.60655737,0.24,0,0,19.307692,7,1.1923077,0
3,2,0,3,8,0,2,1,3,0,32,1,0,0.75,0.5555556,0,0,9.333333,1,0.6666667,0
6,1,0,2,7,11,1,1,0,0.8,30,1,0,0,0.3,0,0,3.6666667,1,0.6666667,0
8,3,0,10,38,28,1,9,3,2,301,0,0,0.7083333,0.6,1,1,36.625,1,0.875,0
4,2,0,2,12,2,1,1,3,1.2,145,1,0,0.8,1,1,1,32.75,1,0.5,0
1,1,0,11,1,0,9,2,1,2,1,0,0,0,1,0,0,0,1,1,0
30,3,0,12,77,365,2,10,22,0.8965517,717,1,3,0.578125,0.20416667,0,0,22.566668,7,1.4666667,0
3,2,0,5,12,3,1,4,1,2,40,0,0,0.85714287,0.6666667,0,0,12.333333,1,0.6666667,0
3,1,0,1,4,1,1,0,3,0.5,14,1,0,0,0.6666667,0,0,3.3333333,1,0.6666667,0
7,1,0,1,11,7,1,0,7,0.33333334,98,0,0,0,0.71428573,0,0,12.571428,7,1.4285715,0
81,3,0,35,213,2518,7,35,74,0.94,2199,0.96666664,10,0.31896552,0.1375,3,3,25.777779,13,1.654321,2
13,3,0,12,43,36,3,10,7,0.6388889,424,1,0,0.75510204,0.32051283,1,6,31.384615,4,1.8461539,0
19,3,0,11,61,121,7,5,15,0.75,503,0.5,0,0.63829786,0.29473683,2,2,25.157894,5,2,0
15,3,2,10,47,73,2,8,12,0.86507934,452,1,1,0.7254902,0.225,1,1,28.533333,12,1.8,0
72,4,0,27,116,2338,11,18,65,0.96400625,900,1,6,0.52348995,0.20634921,1,1,11.125,8,1.4722222,0
3,1,1,7,9,0,5,2,3,0,47,1,0,0,0.6666667,0,0,14.333333,1,0.6666667,0
42,2,0,20,115,703,14,8,25,0.8818999,1369,0.68421054,1,0.47887325,0.17682926,1,5,31.142857,12,1.9285715,0
2,3,0,4,8,1,1,4,1,2,40,0,0,0.75,0.6,1,1,19,1,0.5,0
3,1,0,2,7,0,2,0,3,0,22,1,0,0,0.6666667,0,0,6,1,0.6666667,0
4,1,0,4,5,6,3,1,4,2,16,0,0,0,0.875,0,0,3,1,0.75,0
4,1,3,11,13,6,8,3,2,2,42,0,0,0,0.5,0,0,9.5,1,0.5,0
4,2,0,6,12,6,1,5,3,2,71,0,0,0.625,0.5,0,0,16.75,1,0.75,0
10,3,4,16,21,23,14,2,5,0.6666667,149,1,1,0.6923077,0.22857143,1,2,13.7,1,0.8,0
27,3,1,18,87,217,1,17,20,0.8704454,919,1,2,0.5873016,0.21296297,2,2,32.333332,13,1.7037038,0
7,1,0,2,8,0,2,0,1,0.5,1082,0,0,0,0.6666667,0,0,153.28572,2,0.85714287,0
8,4,0,7,37,4,0,7,7,0.71428573,277,1,0,0.91764706,0.46875,4,4,32.875,5,1.375,0
2,1,0,1,4,1,1,0,1,2,9,0,0,0,0.6666667,0,0,3.5,1,0.5,0
40,3,1,17,99,664,2,15,31,0.9181929,855,0.95238096,2,0.4868421,0.19444445,0,0,19.85,8,1.6,1
5,1,0,1,6,0,1,0,5,0.5,30,1,0,0,0.7,0,0,4.6,1,0.8,0
19,1,8,23,92,81,8,15,4,0.7125604,899,1,9,0,0.23015873,0,0,45.105263,30,4.263158,1
14,4,0,193,26,0,192,1,14,0.3846154,153,1,1,0.65,0.33333334,1,2,9.785714,2,0.64285713,0
48,4,0,25,108,964,7,20,44,0.94630194,816,0.95238096,4,0.624,0.15416667,3,3,15.5625,7,1.375,0
4,1,0,3,23,4,1,2,1,0.33333334,174,1,0,0,0.5833333,0,0,42,3,1.25,0
1,1,0,2,1,0,2,0,1,2,1,0,0,0,1,0,0,0,1,1,0
6,2,0,1,15,0,1,0,6,0,45,1,0,0.64285713,0.44444445,1,1,6.3333335,1,0.8333333,0
1,1,0,2,1,0,2,0,0,2,2064,0,0,0,0,0,0,2052,0,0,0
4,4,5,9,5,0,5,4,3,0.33333334,18,1,1,0.92105263,0.4375,0,0,3.25,1,0.75,0
15,5,0,5,22,39,1,4,15,0.79591835,158,1,0,0.875,0.30666667,0,0,9.066667,2,0.93333334,0
2,1,0,2,5,0,1,2,1,0.33333334,36,1,1,0,0.6,0,0,15.5,1,0.5,0
3,4,0,5,24,3,0,5,1,1.5,163,1,0,0.9607843,1,2,3,53,11,4,0
8,1,0,1,14,28,1,0,8,2,274,0,0,0,0.45,0,0,33.25,7,2.75,0
6,4,0,10,33,0,0,10,6,0.6,511,1,0,0.939759,0.5555556,1,1,83.5,1,0.8333333,0
24,1,0,25,78,218,16,21,17,0.9147826,1203,0.36,0,0,0.32298136,0,0,48.083332,17,1.9166666,0
2,2,0,2,3,1,1,1,2,2,24,0,0,0.8888889,1,1,1,11,1,0.5,0
7,2,1,6,13,13,2,4,7,0.6666667,53,1,1,0.6,0.35714287,0,0,6.285714,2,1.1428572,0
2,2,0,2,3,1,1,1,2,2,24,0,0,0.8888889,1,1,1,11,1,0.5,0
5,2,5,6,16,0,5,1,4,0.5,76,0.5,1,0.7777778,0.34285715,0,0,13.8,1,0.8,0
16,1,0,6,36,58,1,5,13,0.6333333,363,1,0,0,0.2421875,0,0,21.3125,5,1.75,0
7,1,0,3,24,13,1,3,7,0.7222222,105,1,2,0,0.34285715,0,0,13.571428,3,1.4285715,0
16,3,0,22,29,0,4,18,16,0,135,1,0,0.6666667,0.125,1,1,7.375,1,0.9375,0
4,3,0,6,16,0,0,6,4,0.33333334,46,1,0,0.925,0.625,1,1,10.25,1,0.75,0
7,1,0,3,11,3,3,0,7,0.5833333,53,1,0,0,0.71428573,0,0,6.285714,2,0.85714287,0
7,5,0,5,18,0,1,4,5,0.5555556,113,1,0,0.8484849,0.47619048,2,4,14.714286,4,1.1428572,0
2,2,0,2,3,1,1,1,2,2,20,0,0,0.8888889,1,1,1,9,1,0.5,0
2,4,0,1,5,1,0,1,2,2,10,0,0,0.98550725,0.75,1,1,4,1,0.5,0
1,1,0,2,1,0,2,0,1,2,1,0,0,0,1,0,0,0,1,1,0
1,4,0,2,2,0,1,1,1,2,4,0,0,1,1,0,0,3,0,0,0
5,4,0,3,20,4,1,2,4,0.8333333,168,0.6666667,0,0.8965517,0.46666667,2,4,32,1,0.6,0
3,1,0,3,3,3,2,1,3,2,3,0,0,0,0.6666667,0,0,0,1,1,0
9,3,0,4,41,14,0,4,8,0.7916667,334,1,0,0.82222223,0.35555556,1,1,35.444443,11,2,1
11,3,0,14,37,19,1,13,9,0.75,317,1,1,0.78723407,0.3272727,1,1,27.272728,21,3,0
8,3,0,2,39,10,0,2,8,0.71428573,282,1,0,0.84090906,0.325,1,1,33.75,4,1.25,0
2,2,0,6,14,1,1,5,2,2,44,0,0,0.9583333,1,0,0,21,1,0.5,0
5,1,0,2,6,6,2,1,5,0.8333333,28,1,1,0,0.53333336,0,0,4,1,0.8,0
2,1,0,3,6,0,1,3,1,0.5,29,1,1,0,0.5833333,0,0,12.5,1,0.5,0
11,4,0,17,83,11,0,17,9,0.9166667,671,0.25,2,0.8863636,0.25,2,2,58.909092,2,1,1
5,3,0,4,17,0,0,4,5,0.6666667,99,1,0,0.902439,0.53333336,1,1,18.2,1,0.8,0
5,1,0,2,7,4,2,0,0,0.5,39,1,0,0,0.7,0,0,6.2,1,0.6,0
5,2,0,2,8,8,1,1,4,0.75,33,1,0,0.72727275,1,1,1,5.4,1,0.6,0
3,1,0,3,12,3,3,0,3,2,90,0,0,0,0.33333334,1,1,29,8,5,0
2,2,0,2,3,1,1,1,2,2,20,0,0,0.8888889,1,1,1,9,1,0.5,0
2,4,0,2,4,1,1,2,2,1,13,1,1,0.9444444,0.6666667,0,0,5,1,0.5,0
0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
20,3,0,14,67,130,1,13,16,0.84689,812,1,4,0.66071427,0.25,1,1,39.05,25,3.05,0
3,3,0,3,8,0,1,3,3,0.25,32,1,1,0.88235295,0.6666667,0,0,9,1,0.6666667,0
13,1,2,9,20,46,7,2,8,0.6666667,111,1,0,0,0.61538464,0,0,7.230769,1,0.7692308,1
2,1,0,2,4,0,1,2,1,0.5,21,1,1,0,0.625,0,0,8.5,1,0.5,0
1,1,0,18,1,0,17,1,1,2,1,0,0,0,1,0,0,0,1,1,0
2,2,0,2,3,1,1,1,2,2,20,0,0,0.8888889,1,1,1,9,1,0.5,0
2,2,0,2,3,1,1,1,2,2,20,0,0,0.8888889,1,1,1,9,1,0.5,0
14,3,0,8,33,65,0,8,14,0.9102564,404,1,1,0.74,0.5952381,1,2,27,2,1,0
9,1,0,3,22,4,1,3,9,0.6875,153,1,1,0,0.4814815,0,0,15.555555,4,1.2222222,0
5,1,0,1,6,6,1,0,5,0.75,24,1,0,0,0.7,0,0,3.4,1,0.8,0
21,3,0,8,73,74,0,8,17,0.8863636,669,0.72727275,2,0.64912283,0.23214285,1,1,30.333334,3,1.0476191,2
15,4,0,11,72,39,1,10,12,0.71428573,683,1,0,0.84782606,0.2777778,0,0,43.733334,1,0.93333334,0
3,1,0,19,3,3,19,0,3,2,3,0,0,0,1,0,0,0,1,1,0
2,3,0,3,7,1,1,3,2,2,23,0,0,0.969697,1,0,0,10.5,1,0.5,0
2,1,0,5,30,0,0,5,0,0,186,1,2,0,0.6,0,0,90.5,10,5,0
17,1,0,7,71,14,2,5,16,0.8660714,569,0.2857143,1,0,0.1633987,1,1,31.647058,8,1.5294118,0
2,3,0,3,8,1,1,3,2,2,33,0,0,0.969697,1,0,0,15.5,1,0.5,0
7,1,0,9,7,21,8,1,7,2,7,0,0,0,1,0,0,0,1,1,0
4,1,0,2,9,0,1,2,2,0.25,75,1,1,0,0.5,0,0,16.75,3,1.5,0
2,1,0,1,4,0,1,1,2,0,14,1,1,0,0.6666667,0,0,5.5,1,0.5,0
7,1,0,3,22,0,3,1,6,0.5555556,111,1,0,0,0.47619048,0,0,14.428572,4,1.4285715,0
14,1,0,5,14,91,5,0,14,2,14,0,0,0,0.27142859,0,0,0,1,1,0
6,1,0,14,24,15,14,0,5,1,116,0,0,0,0.3,0,0,18.166666,2,1,0
2,2,0,2,3,1,1,1,2,2,20,0,0,0.8888889,1,1,1,9,1,0.5,0
4,1,0,1,5,0,1,0,4,0.33333334,21,1,0,0,0.75,0,0,4,1,0.5,0
4,1,0,2,7,6,1,1,4,2,20,0,0,0,0.875,0,0,4,1,0.75,0
9,3,1,11,53,16,1,10,7,0.75,457,1,0,0.82222223,0.27160493,2,2,49.22222,5,1.3333334,1
2,2,0,9,20,1,1,8,2,2,132,0,0,0.9583333,1,1,1,65,1,0.5,0
5,1,0,2,19,0,1,2,3,0.33333334,113,1,1,0,0.33333334,0,0,21,1,0.8,0
1,1,0,13,1,0,13,0,1,2,1,0,0,0,1,0,0,0,1,1,0
2,3,0,3,7,1,1,3,2,2,23,0,0,0.969697,1,0,0,10.5,1,0.5,0
7,2,0,2,11,19,1,1,7,1.1111112,71,0.16666667,0,0.5714286,1,1,1,8.285714,1,0.85714287,0
4,5,0,5,15,0,4,2,4,0.33333334,83,1,0,0.95384616,0.4375,1,1,19.5,5,2,0
0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2,1,0,1,4,1,1,1,1,1,17,1,1,0,0.625,0,0,7,2,1,0
2,1,0,4,5,0,1,4,1,0.5,29,1,1,0,0.5833333,0,0,12.5,1,0.5,0
16,3,0,3,38,84,1,2,16,0.67407405,541,1,2,0.58064514,0.25,2,8,32.25,1,0.8125,0
10,3,0,9,33,3,0,9,8,0.7222222,145,1,1,0.8043478,0.4,2,4,13.1,2,1.3,0
11,1,0,15,26,31,14,2,7,0.8923077,361,0.61538464,1,0,0.3,0,0,30.636364,5,2.1818182,0
6,3,0,5,22,1,0,5,6,0.7,137,1,0,0.88095236,0.41666666,3,3,21.166666,1,0.8333333,0
6,3,0,9,32,0,0,9,6,0.6,216,1,2,0.88095236,0.33333334,2,2,34.5,1,0.8333333,0
6,1,0,2,7,7,1,1,0,0.6,33,1,0,0,0.3,0,0,4.1666665,1,0.6666667,0
8,1,0,8,22,0,5,3,7,0.54285717,141,1,1,0,0.34375,0,0,16,5,1.625,0
36,3,11,35,84,0,11,24,35,0.4857143,302,1,1,0.5138889,0.0875,2,2,7.3333335,6,1.1944444,0
4,2,0,3,11,6,1,2,2,1.3333334,61,1,0,0.72727275,0.5,1,1,13.5,1,0.75,0
3,1,0,3,17,0,2,1,3,0.25,196,1,0,0,0.6666667,0,0,63,2,1,0
3,2,0,2,5,0,1,2,2,0.75,31,1,2,0.9591837,0.5,0,0,8,1,0.6666667,0
9,3,0,9,34,10,0,9,7,0.7291667,214,1,0,0.84090906,0.3125,1,1,22.11111,6,1.4444444,0
6,1,1,20,10,0,19,2,6,0.2,50,1,0,0,0.41666666,0,0,7.1666665,2,1,0
21,4,0,11,56,24,0,11,19,0.7875,715,1,0,0.79591835,0.2857143,3,4,32.666668,16,2.1904762,0
7,2,2,9,15,1,8,1,4,0.5833333,92,1,1,0.45454547,0.4642857,1,1,11.571428,1,0.85714287,0
6,2,0,6,27,9,3,3,6,0.6,141,0,0,0.375,1,1,2,22.333334,1,0.8333333,0
2,3,0,4,14,0,1,3,1,0,88,1,0,0.75,0.5833333,1,1,42.5,1,0.5,0
4,3,0,8,39,0,0,8,4,0.33333334,200,1,0,0.925,0.5,1,1,48.5,1,0.75,0
3,2,0,1,10,0,0,1,1,0,67,1,1,0.71428573,0.6666667,1,1,20.333334,1,0.6666667,0
7,5,0,5,19,1,1,4,5,0.52380955,285,1,0,0.8484849,0.47619048,2,5,38.714287,4,1.1428572,0
8,1,0,3,28,4,2,3,7,0.6938776,276,1,1,0,0.34375,0,0,32.625,2,1,0
10,3,0,2,20,21,0,2,9,0.6,130,1,0,0.8043478,0.4,1,1,11.5,1,0.9,0
4,2,0,4,12,0,1,3,4,0.33333334,70,1,0,0.75,0.5,0,0,16,1,0.75,0
5,4,0,11,46,10,0,11,1,2,587,0,0,0.95238096,0.6,4,6,116.4,18,5.8,0
2,2,0,1,6,1,0,1,1,2,20,0,0,0.875,0.75,1,1,9,1,0.5,0
17,4,0,7,81,40,4,3,10,0.8238636,1178,0.90909094,8,0.516129,0.25,2,4,67,2,1,0
6,1,0,7,6,15,6,1,6,1.2,10,0,0,0,0.7222222,0,0,0,1,1,0
1,1,0,8,1,0,6,2,1,2,1,0,0,0,1,0,0,0,1,1,0
13,1,0,14,23,68,12,2,12,0.6979167,308,1,0,0,0.7083333,0,0,22.076923,36,3.4615386,0
4,1,0,1,10,2,1,0,4,0.8666667,93,1,0,0,0.5,0,0,21,5,1.75,0
16,1,0,6,56,16,2,4,15,0.53333336,472,1,0,0,0.24107143,1,1,28.25,4,1.375,0
12,5,0,6,37,0,1,5,7,0.6969697,308,1,0,0.7368421,0.3,2,5,24.166666,7,1.3333334,0
6,3,0,8,19,0,0,8,6,0.53333336,88,1,0,0.88095236,0.8333333,0,0,13.166667,1,0.8333333,1
4,1,1,5,11,6,2,3,3,2,62,0,0,0,0.5,0,0,14.5,1,0.75,0
5,2,0,5,37,4,0,5,2,0.5,250,1,0,0.8,0.5,1,3,48.8,11,2.8,0
5,1,0,3,9,0,1,2,5,0.6666667,64,1,0,0,0.53333336,0,0,11.2,1,0.8,0
10,4,0,16,36,3,4,12,10,0.5833333,246,1,2,0.79545456,0.26666668,1,3,23.2,7,2.3,0
3,2,0,4,7,0,1,3,3,0,29,1,0,0.8181818,0.6666667,0,0,8.333333,1,0.6666667,0
1,5,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,3,0,0,0
6,1,0,5,6,15,4,1,6,2,6,0,0,0,0.44444445,0,0,0,1,1,0
3,2,0,7,19,3,1,6,2,1,93,0,0,0.8666667,0.5,0,0,29.666666,1,0.6666667,0
15,1,0,12,69,39,0,12,12,0.9325397,614,1,1,0,0.34285715,0,0,38.733334,10,2.7333333,1
5,1,1,5,7,6,5,0,5,0.75,32,1,0,0,0.7,0,0,5,1,0.8,0
34,4,1,25,138,421,3,22,17,0.8636364,1740,1,0,0.7090909,0.14204545,4,4,49.64706,4,1.1470588,2
4,3,0,4,15,0,0,4,4,0.8333333,70,0.5,0,0.90909094,0.5833333,0,0,16,3,1.5,0
28,3,0,44,96,286,32,13,22,0.5925926,1047,0.5,1,0.54545456,0.12698413,2,5,36.32143,15,2.5357144,0
3,3,0,3,14,1,0,3,3,0.5,82,1,0,0.94871795,0.6666667,1,1,26,1,0.6666667,0
5,1,1,3,15,0,2,1,4,0.5,137,1,0,0,0.9,0,0,25.2,4,1.8,0
5,1,0,1,6,6,1,0,5,0.75,24,1,0,0,0.7,0,0,3.4,1,0.8,0
4,3,0,5,16,0,0,5,4,0.33333334,95,1,0,0.9142857,0.75,0,0,22.25,1,0.75,0
22,4,0,9,92,129,2,9,16,0.84981686,837,1,3,0.7878788,0.3090909,2,2,36.454544,5,1.2272727,1
6,1,0,3,11,1,1,2,6,0.7,74,1,0,0,0.5555556,0,0,10.666667,1,0.8333333,0
6,1,0,2,7,3,2,0,6,0.6,34,0,0,0,0.75,0,0,4.3333335,1,0.6666667,0
1,4,0,1,3,0,1,0,1,2,6,0,0,1,1,0,0,5,0,0,0
9,1,0,7,35,6,1,7,9,0.825,225,1,1,0,0.29166666,0,0,22.88889,7,1.6666666,0
3,5,1,6,14,3,5,2,3,2,52,0,0,0.96875,0.5555556,1,1,16.333334,3,1.6666666,0
1,1,0,15,1,0,14,1,1,2,1,0,0,0,1,0,0,0,1,1,0
7,3,0,7,21,0,0,7,7,0.625,144,1,0,0.8604651,0.34285715,1,1,19,5,1.4285715,0
2,2,0,9,9,1,5,4,2,2,31,0,0,0.9230769,0.6666667,0,0,14.5,1,0.5,0
2,1,0,3,5,0,1,3,1,0.5,27,1,1,0,0.5833333,0,0,11.5,1,0.5,0
4,1,0,4,13,0,1,3,4,0.6666667,60,1,1,0,0.75,0,0,13.25,1,0.75,0
2,1,0,2,4,0,1,2,1,0.5,25,1,1,0,0.625,0,0,10.5,1,0.5,0
3,1,0,1,4,1,1,0,3,0.5,14,1,0,0,0.6666667,0,0,3.3333333,1,0.6666667,0
3,2,0,2,4,1,1,1,2,0.5,21,1,0,0.8888889,1,1,1,5.6666665,1,0.33333334,0
3,4,0,8,22,0,0,8,2,0,104,1,1,0.9622642,0.5,2,2,33.333332,5,2,0
15,3,0,3,37,41,1,2,14,0.6964286,437,0.75,1,0.45454547,0.31111112,1,2,27.333334,1,0.8,0
0,1,0,5,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5,2,0,11,24,10,1,10,4,1,133,0,0,0.7647059,0.5,0,0,25.4,1,0.8,0
23,2,52,117,37,179,114,7,17,0.8181818,255,1,4,0.29032257,0.24637681,1,3,9.73913,4,1.173913,0
4,4,9,12,7,4,9,3,3,0.6666667,22,1,1,0.9285714,0.5,0,0,4.25,1,0.5,0
21,5,2,15,83,142,2,13,8,0.78,799,1,5,0.86206895,0.18650794,3,7,36.57143,9,1.5238096,0
5,3,0,15,32,0,3,13,4,0.35,203,1,5,0.8095238,0.32,0,0,38.6,3,1.2,0
16,4,2,19,56,48,2,17,10,0.74545455,757,1,4,0.8369565,0.19375,3,7,45.625,14,2.5,0
22,1,0,19,49,125,16,5,18,0.8095238,382,1,1,0,0.3090909,0,0,16.045454,8,1.7272727,0
3,2,0,5,12,3,1,4,1,2,48,0,0,0.6666667,0.5,1,1,15,1,0.33333334,0
6,3,0,5,14,1,0,5,6,0.7,75,1,0,0.88095236,0.5555556,0,0,10.833333,1,0.8333333,0
7,3,0,6,17,1,0,6,7,0.7,138,1,0,0.84210527,0.42857143,0,0,18,1,0.85714287,0
31,3,0,20,103,209,0,20,25,0.82,673,1,2,0.5522388,0.16129032,1,3,20.387096,2,1.032258,1
10,2,13,22,24,19,18,4,5,0.6666667,146,1,1,0.5,0.26666668,0,0,13.3,3,1.2,0
0,1,0,1,0,0,1,0,0,2,24,0,0,0,0,0,0,0,0,0,0
2,4,0,4,12,1,0,4,1,2,55,0,0,0.98039216,1,1,2,26.5,4,2,0
34,1,1,33,67,437,27,6,21,0.75252527,1171,1,2,0,0.25757575,0,0,32.911766,23,2.5,0
8,1,0,1,40,18,1,0,7,0.6666667,464,1,0,0,0.3469388,0,0,56.625,11,3.875,0
2,2,0,2,3,1,1,1,2,2,152,0,0,0.8888889,1,1,1,75,1,0.5,0
3,2,0,1,18,0,0,1,1,1.2424242,274,1,0,0.8888889,0.5,1,3,79.333336,12,5.6666665,0
2,2,0,2,3,1,1,1,2,2,24,0,0,0.8888889,1,1,1,11,1,0.5,0
9,2,0,12,50,24,8,6,2,0.85,288,1,1,0.68,0.2962963,1,1,30.444445,2,1,0
2,1,0,2,3,1,1,2,0,1.5,16,0.25,1,0,0.8333333,0,0,5,0,0,0
9,1,0,14,38,12,3,12,8,0.85714287,310,0.14285715,1,0,0.25925925,0,0,32.666668,1,0.8888889,0
11,2,0,12,15,13,9,4,11,0.75,97,1,3,0.2,0.22077923,0,0,7.2727275,1,0.72727275,0
2,1,0,3,6,0,1,3,1,0.5,30,1,1,0,0.5833333,0,0,13,1,0.5,0
3,4,2,30,8,3,26,4,2,2,27,0,0,0.9886364,0.6666667,3,4,8,2,0.6666667,0
5,1,0,1,19,0,1,0,3,0.5,108,1,0,0,0.53333336,0,0,20.2,3,1.4,0
27,1,0,10,60,145,1,9,26,0.64835167,401,1,4,0,0.3148148,0,0,13.592592,6,1.5185186,0
4,1,0,13,23,6,1,12,1,2,195,0,0,0,0.33333334,0,0,47.75,1,0.75,0
4,3,0,5,9,2,0,5,4,0.6666667,48,1,0,0.925,0.5,0,0,10.5,1,0.75,0
4,1,0,5,4,6,4,1,4,2,4,0,0,0,0.5,0,0,0,1,1,0
2,1,0,5,7,0,1,5,1,0.33333334,53,1,1,0,0.5714286,0,0,24,1,0.5,0
6,3,0,7,24,9,4,4,5,0.8,231,0.5,0,0.88095236,0.26666668,1,1,37.166668,1,0.8333333,1
2,1,0,5,7,0,1,5,1,0.33333334,44,1,1,0,0.5714286,0,0,19.5,1,0.5,0
4,2,0,2,12,2,1,1,3,1.1666666,117,1,0,0.8,1,1,1,26.25,1,0.5,0
