@relation camel.1.6
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max.cc. numeric
@attribute avg.cc. numeric
@attribute bugs numeric
@data
7,2,0,7,7,15,3,6,7,0.6666667,43,1,3,0.84615386,0.42857143,1,20,4.714286,1,0.85714287,0
3,3,0,4,8,3,1,4,2,1.5,30,0,0,0.9722222,0.5,1,2,8.333333,1,0.33333334,4
3,1,0,6,7,1,1,6,2,0.5,24,0,1,0,0.53333336,0,0,6.6666665,1,0.6666667,0
7,3,0,12,35,15,3,10,3,0.9444444,156,0.33333334,1,0.8484849,0.32857144,1,2,20.857143,3,1.2857143,5
1,2,0,7,4,0,3,5,1,2,12,0,0,1,1,0,0,11,0,0,0
3,3,0,7,7,3,1,6,1,2,25,0,0,0.95652175,0.53333336,1,1,7.3333335,1,0.33333334,0
3,1,0,8,22,3,5,3,2,2,193,0,0,0,0.5833333,0,0,63.333332,10,5.6666665,0
4,1,0,4,11,0,1,3,4,0.16666667,67,1,0,0,0.5,0,0,15.25,2,1,0
2,4,0,7,5,0,4,3,1,0,30,1,0,0.95652175,0.6666667,1,1,13.5,2,1,1
5,0,1,9,20,0,3,6,3,0,73,1,0,0,0.5,0,0,13.4,1,0.8,0
6,3,0,8,37,3,1,8,4,0.6666667,150,1,1,0.8214286,0.30555555,1,1,23.5,1,0.8333333,0
5,1,0,3,10,8,1,2,5,0.5,57,1,0,0,0.3,0,0,10.2,2,1,0
3,1,0,4,6,3,1,3,2,2,12,0,0,0,0.6666667,0,0,3,1,0.6666667,0
7,3,0,10,14,1,6,5,5,0.33333334,45,1,1,0.79310346,0.42857143,1,1,5.285714,1,0.85714287,0
2,1,0,5,14,0,1,5,1,0,58,0,2,0,0.625,0,0,27,2,1,0
9,2,0,6,13,30,1,5,8,0.625,59,1,0,0.78571427,0.5185185,1,4,5.3333335,2,0.7777778,2
2,1,0,5,2,1,5,0,2,2,2,0,0,0,1,0,0,0,1,1,0
13,2,0,16,27,36,9,11,10,0.88095236,119,1,3,0.56,0.18518518,1,1,7.6153846,2,0.9230769,0
3,3,0,6,7,0,1,5,3,0,29,1,0,0.9130435,0.53333336,0,0,8.333333,1,0.6666667,1
3,1,0,4,9,1,1,3,3,0,47,1,0,0,0.5,0,0,14.333333,2,1,0
3,1,0,4,6,0,2,2,2,0.5,33,1,1,0,0.6666667,0,0,9,2,1,0
3,1,0,5,4,0,3,2,3,0.5,20,1,2,0,0.5555556,0,0,5,1,0.6666667,0
2,1,0,13,34,0,2,12,1,0,215,0,1,0.85714287,0.5833333,0,0,106,12,6,0
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2,3,0,2,4,0,1,2,0,0,19,0,1,0.9,0.75,1,1,8,1,0.5,0
16,2,0,14,33,102,4,13,16,0.96666664,144,1,1,0.61538464,0.1953125,0,0,7.375,1,0.9375,0
15,3,0,15,38,37,3,14,10,0.58928573,217,1,4,0.64705884,0.31428573,1,1,13.2,5,1.4,8
10,2,0,8,11,39,3,7,10,0.7407407,62,1,3,0.78571427,0.3,1,20,4.9,1,0.9,0
3,3,0,3,5,3,1,3,1,2,25,0,0,0.9459459,0.7777778,1,2,7.3333335,1,0.6666667,0
5,1,0,8,8,0,6,3,5,0.625,43,1,1,0,0.36,0,0,6.8,1,0.8,0
3,1,0,9,11,1,1,9,3,0,65,1,0,0,0.5833333,0,0,20.333334,1,0.6666667,0
3,1,0,4,9,0,1,3,2,0,28,0,0,0,0.5555556,0,0,8,1,0.6666667,0
2,1,0,2,3,1,1,1,1,2,7,0,0,0.85714287,0.75,0,0,2.5,1,0.5,0
3,1,0,5,5,0,1,4,3,0,24,1,0,0,1,0,0,6.6666665,1,0.6666667,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
5,4,0,8,19,4,1,7,2,0.5,63,1,1,0.92105263,0.4,2,4,11.4,1,0.6,1
2,1,0,16,7,1,12,4,1,2,23,0,0,0,0.5,0,0,10.5,1,0.5,0
7,1,0,1,12,3,1,1,0,0.5,76,0.75,1,0,0.35714287,0,0,9.285714,2,1,0
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2,1,0,6,2,1,6,0,2,2,2,0,0,0,1,0,0,0,1,1,0
6,3,0,6,15,13,1,6,4,0.4,54,1,1,0.7916667,0.44444445,1,1,7.8333335,1,0.8333333,0
3,3,0,2,4,1,1,1,3,0.5,15,1,0,0.8181818,0.6666667,0,0,3.6666667,1,0.6666667,1
6,3,0,3,9,13,0,3,4,0.4,34,1,0,0.7916667,0.375,1,1,4.5,2,1,0
13,1,0,38,76,18,3,38,9,0.76666665,264,1,3,0,0.33333334,0,0,18.923077,1,0.84615386,0
6,1,4,5,7,9,5,0,5,0.6,23,1,0,0,0.5,0,0,2.6666667,1,0.6666667,0
42,3,0,31,84,779,14,19,39,0.86890244,427,1,5,0.81860465,0.09391534,1,3,8.976191,4,1.1428572,0
3,1,0,3,16,1,1,2,1,0.5,60,1,0,0,0.5,0,0,18.666666,3,1,0
7,0,0,12,24,5,2,12,1,0.6111111,95,0.6666667,1,0,0.2857143,0,0,12.142858,3,1.1428572,0
6,1,0,7,8,11,1,6,6,0.8,28,1,1,0,0.41666666,0,0,3.3333333,1,0.8333333,0
7,4,0,11,16,21,4,7,7,2,45,0,0,0.9787234,0.39285713,3,4,5.428571,1,0.5714286,0
2,3,0,4,4,1,0,4,1,2,11,0,0,0.9722222,0.6666667,1,1,4.5,1,0.5,0
3,3,0,4,9,3,0,4,1,2,33,0,0,0.9459459,0.7777778,1,1,10,1,0.6666667,0
3,2,0,1,5,3,0,1,3,2,12,0,0,0.95652175,0.6666667,1,2,3,1,0.33333334,0
2,1,0,2,12,0,1,2,1,0,91,0,1,0,0.6,0,0,43.5,14,7,0
5,1,0,6,15,10,3,4,4,2,60,0,0,0,0.45,0,0,11,2,1.6,0
2,3,0,4,4,1,0,4,1,2,9,0,0,0.9230769,0.75,1,1,3.5,1,0.5,1
2,5,0,8,6,0,7,1,2,1,23,1,0,0.9444444,0.75,0,0,9.5,1,0.5,1
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4,1,0,6,7,4,1,5,4,0.33333334,23,1,0,0,0.5,0,0,4.5,1,0.75,0
4,3,0,3,22,0,1,3,2,0.33333334,86,1,0,0.92105263,0.4375,2,3,20.25,3,1.25,0
3,1,0,4,12,3,1,3,3,2,60,0,0,0,0.6666667,0,0,19,6,2.3333333,0
8,4,0,18,33,22,4,18,7,0.14285715,141,1,0,0.87234044,0.3125,0,0,16.5,1,0.75,0
4,1,0,2,5,0,1,2,4,0.6666667,28,1,2,0,0.4375,0,0,5.25,1,0.75,0
2,1,0,5,12,0,1,5,1,0,61,0,1,0,0.625,0,0,28.5,2,1,0
3,2,0,8,16,3,1,7,2,2,44,0,0,0.875,0.75,0,0,13.666667,1,0.33333334,0
3,3,0,2,4,1,1,1,3,0.5,15,1,0,0.8181818,0.6666667,0,0,3.6666667,1,0.6666667,1
5,1,0,15,34,4,1,15,4,1,135,0.6666667,1,0,0.48,0,0,25.4,3,1.4,0
4,2,0,7,17,0,1,6,4,0.5,78,1,1,0.5714286,0.4,0,0,18,2,1,3
21,2,2,9,37,116,3,7,12,0.8888889,180,0.7777778,3,0.4117647,0.17857143,1,1,7.142857,4,1.1904762,8
3,1,0,6,19,0,1,6,2,0.33333334,97,0,2,0,0.46666667,0,0,30.333334,4,1.6666666,0
2,1,0,9,2,1,8,1,2,2,2,0,0,0,0.75,0,0,0,1,1,0
59,3,0,24,97,1527,7,21,53,0.9443574,617,0.95454544,3,0.34146342,0.1336207,1,2,9.084745,11,1.2033899,9
11,1,0,7,14,15,1,6,11,0.96153843,102,0.46153846,0,0,0.3409091,0,0,7.090909,2,1.0909091,0
24,3,0,17,48,250,12,8,19,0.8819876,238,1,2,0.29032257,0.22360249,0,0,8.625,3,1.1666666,0
42,1,14,28,78,809,16,12,33,0.9097561,498,1,7,0,0.1184669,0,0,10.619047,4,1.5714285,17
3,2,0,1,5,3,0,1,3,2,12,0,0,0.95652175,0.6666667,1,2,3,1,0.33333334,0
2,0,0,3,5,1,0,3,2,2,12,0,0,0,1,0,0,5,1,0.5,0
3,1,0,8,33,1,1,8,2,0.5,152,0,1,0,0.53333336,0,0,49.333332,1,0.6666667,0
2,1,0,3,3,1,1,3,0,1.6,17,0,1,0,0.8333333,0,0,5,0,0,0
7,3,0,6,12,9,2,4,5,0.5,52,1,0,0.84375,0.30952382,1,4,6.285714,2,1,0
14,1,0,6,18,61,2,5,14,0.83076924,81,1,5,0,0.29761904,0,0,4.428571,1,0.9285714,0
2,1,0,2,4,0,1,1,1,0,15,0,0,0,0.6666667,0,0,6,2,1,0
10,2,0,73,24,41,72,2,8,0.9777778,259,0.2,9,0.6,0.37037036,1,1,23.9,4,1.8,0
5,1,0,7,17,2,1,6,4,0.625,68,1,1,0,0.4375,0,0,12.2,5,1.4,0
0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4,2,0,4,11,0,1,3,2,0,32,0,0,0.625,0.5833333,1,2,6.75,1,0.75,0
3,1,0,12,16,1,2,12,2,0.5,58,0,1,0,0.5833333,0,0,18,3,1.3333334,0
4,2,6,8,16,2,6,2,1,0.6666667,67,0.5,1,0.6666667,0.625,1,1,15.25,2,1,0
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1,1,0
2,1,1,3,10,0,1,2,1,0,44,1,0,0.85714287,0.75,1,1,20,2,1,0
3,2,0,5,5,3,1,4,0,2,18,0,0,0.8,0.5,1,3,5,2,1,0
9,1,0,8,22,0,2,6,8,0.46875,149,1,0,0,0.33333334,0,0,15.111111,3,1,1
5,3,0,5,7,0,1,4,4,0,34,1,0,0.75,0.53333336,1,1,5.6,1,0.6,1
3,1,0,2,7,3,2,0,2,2,22,0,0,0,0.44444445,0,0,6.3333335,1,0.6666667,1
7,1,0,9,12,21,3,6,7,2,35,0,0,0,0.47619048,0,0,4,1,0.85714287,0
6,4,0,6,12,15,0,6,5,2,45,0,0,0.9791667,0.3,0,0,6.5,1,0.33333334,0
10,1,0,11,20,45,1,10,9,2,52,0,0,0,0.15,0,0,4.2,1,0.9,3
18,2,0,13,39,125,3,13,17,0.87058824,170,1,0,0.6,0.17901234,1,1,8.166667,3,1.1111112,0
7,2,0,7,26,0,1,6,5,0.16666667,152,1,1,0.7,0.35714287,1,1,20.428572,4,1.2857143,1
2,1,0,2,4,0,1,2,1,0.5,21,0,2,0,0.625,0,0,8.5,2,1,0
6,6,0,3,16,7,1,2,5,0.8,80,1,0,0.7916667,0.41666666,0,0,11.666667,3,1.1666666,0
1,1,0,5,1,0,5,0,1,2,1,0,0,0,1,0,0,0,1,1,0
12,3,0,6,22,62,1,6,11,0.59090906,100,1,0,0.95135134,0.35416666,1,3,7.1666665,3,0.9166667,0
3,2,0,5,5,3,1,4,0,2,18,0,0,0.8,0.5,1,3,5,2,1,0
7,1,2,3,8,11,2,1,7,0.7777778,37,1,1,0,0.35714287,0,0,3.857143,1,0.85714287,0
6,1,0,5,16,15,1,5,5,2,81,0,0,0,0.5416667,0,0,12.5,2,1.6666666,0
19,2,0,9,20,159,4,7,15,0.6666667,105,1,1,0.7037037,0.23308271,1,3,4.4736843,1,0.84210527,0
2,2,0,7,9,1,0,7,2,2,48,0,0,0.6666667,0.6,1,1,23,4,2,1
3,1,0,5,6,1,2,3,3,0,31,1,1,0,0.5,0,0,9,1,0.6666667,0
2,3,0,7,5,0,2,7,2,0.6666667,27,0.6666667,0,0.95454544,0.6,0,0,11,1,0.5,0
30,1,0,13,73,347,1,12,27,0.6689655,380,1,2,0,0.114285715,0,0,11.5,3,1.0333333,0
15,3,0,15,49,93,1,15,8,0.8214286,226,1,0,0.7446808,0.26190478,2,3,13.8,2,0.8666667,0
3,1,0,3,8,0,1,2,2,0,26,0,0,0,0.5555556,0,0,7.3333335,1,0.6666667,0
11,1,2,10,28,49,4,8,9,0.6,118,1,0,0,0.25974026,0,0,9.636364,2,1,0
6,3,0,8,23,9,4,6,4,0.6,111,1,0,0.875,0.375,2,4,17.333334,4,1.3333334,0
3,0,0,7,11,1,1,6,2,0.5,48,1,0,0,0.75,0,0,14.666667,1,0.33333334,0
2,4,0,3,5,1,0,3,1,2,12,0,0,0.972973,0.6666667,1,1,5,1,0.5,0
12,1,0,7,49,44,1,6,12,0.6363636,239,1,1,0,0.24074075,0,0,18.75,1,0.8333333,0
2,2,0,5,10,0,1,4,1,0,42,1,0,0.875,0.6,0,0,19.5,3,1.5,0
7,1,0,12,21,9,0,12,7,0.7916667,80,1,3,0,0.35714287,0,0,9.857142,1,0.85714287,0
2,1,0,3,4,1,1,2,2,2,10,0,0,0,0.6666667,0,0,4,1,0.5,0
5,1,0,4,9,10,1,4,4,2,36,0,0,0,0.9,0,0,6.2,2,1.6,0
14,3,0,21,43,59,9,13,13,0.64102566,208,1,1,0.9361702,0.26153848,1,3,13.642858,3,1.1428572,0
10,2,0,15,29,11,3,12,6,0.6666667,181,1,4,0.6666667,0.35555556,1,1,16.6,3,1.1,5
1,1,0,5,1,0,2,3,1,2,1,0,0,0,1,0,0,0,1,1,0
2,2,0,3,7,1,2,1,1,2,29,0,0,0.9411765,1,0,0,13.5,1,0.5,0
5,3,0,9,16,8,0,9,3,0.5,84,1,0,0.8974359,0.4,1,2,15.4,2,1.2,0
9,1,0,9,30,22,1,8,5,0.8125,138,1,2,0,0.265625,0,0,13.666667,3,1.2222222,0
4,1,0,6,32,4,1,6,3,0.6666667,125,0,1,0,0.55,0,0,30,1,0.75,0
6,3,0,17,43,1,2,17,4,0.5,162,1,1,0.8214286,0.44444445,1,1,25.666666,1,0.8333333,0
9,3,0,9,20,26,1,9,6,0.84375,81,0.75,0,0.85365856,0.325,1,1,7.5555553,2,0.7777778,0
3,1,0,3,6,3,0,3,3,2,13,0,0,0,0.33333334,0,0,3.3333333,1,1,0
4,3,0,10,22,4,2,9,4,2,105,0,0,0.88,0.5833333,0,0,25.25,7,2.25,2
11,3,0,8,22,27,2,6,7,0.6333333,98,1,0,0.7714286,0.28333333,1,4,7.6363635,3,1.0909091,0
10,4,0,7,17,13,1,6,10,0.5555556,82,1,1,0.96236557,0.375,1,1,7,2,0.8,0
2,2,0,3,8,0,1,3,2,0.33333334,33,0,2,0.9836066,0.75,0,0,14,1,0.5,0
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,0
1,0,0,2,8,0,1,2,0,2,36,0,1,0,1,0,0,34,0,0,0
5,0,0,9,17,10,2,8,2,2,97,0,0,0,0.45,0,0,18.4,2,1,0
2,1,0,2,4,0,1,2,1,0,19,0,2,0,0.6666667,0,0,7.5,1,0.5,0
6,4,0,3,13,15,0,3,6,2,37,0,0,0.9842932,0.44444445,2,2,5.1666665,1,0.5,0
4,1,0,3,23,6,0,3,2,2,93,0,0,0.8125,1,1,2,22.25,1,0.75,0
3,3,0,8,9,0,2,8,2,0.5,44,1,3,0.9130435,0.4,0,0,12.666667,2,1,0
13,3,3,11,19,62,3,8,13,0.6388889,95,1,1,0.9361702,0.34615386,1,3,6.076923,3,1.1538461,0
5,1,0,5,9,6,2,4,5,0.5,38,0.5,2,0,0.4,0,0,6.2,1,0.8,0
29,3,0,28,85,296,9,24,13,0.91483516,713,0.6923077,6,0.41304347,0.16758242,1,1,23.137932,12,2.137931,11
18,1,0,5,49,87,1,4,13,0.69411767,317,1,0,0,0.31764707,0,0,16.333334,5,1.2777778,0
15,2,0,13,22,73,10,4,14,0.6666667,129,1,1,0.5,0.36666667,1,1,7.4,4,1.2,0
4,0,2,5,24,6,2,3,1,2,93,0,0,0,0.4,0,0,22.25,4,1.5,0
9,3,0,5,18,14,1,5,9,0.75,94,1,1,0.95652175,0.33333334,1,3,9.111111,4,1.3333334,0
7,2,0,16,27,9,4,12,4,0.5833333,101,1,2,0.7,0.4642857,1,1,13.142858,2,1,0
2,1,0,7,25,0,1,7,1,0,78,0,1,0,0.6666667,0,0,37.5,1,0.5,0
2,1,0,5,9,0,1,5,1,0.5,30,0,2,0,0.625,0,0,13,1,0.5,0
13,2,1,6,30,0,5,1,13,0.29166666,201,1,0,0.5,0.3846154,0,0,14.307693,1,0.6923077,0
1,3,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,3,0,0,0
3,1,0,3,12,0,1,3,2,0.16666667,59,0,2,0,0.5,0,0,17.666666,3,1.3333334,0
22,1,0,23,53,181,3,21,22,0.87142855,302,1,6,0,0.12337662,0,0,12.272727,6,1.4090909,4
3,2,0,8,22,3,2,6,2,2,165,0,0,0.75,0.6666667,1,3,54,15,5.3333335,1
3,1,0,6,3,3,5,2,3,2,3,0,0,0,1,0,0,0,1,1,0
6,3,0,9,14,11,3,8,3,0.8,44,1,0,0.8518519,0.4,1,1,6,1,0.6666667,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
4,1,0,7,7,6,2,5,4,2,18,0,0,0,0.5,0,0,3.5,1,0.75,0
7,2,0,2,9,7,0,2,6,0.5833333,39,1,1,0.7222222,0.31428573,1,1,4.285714,1,0.71428573,0
6,1,0,2,13,0,1,1,6,0.2,81,0,0,0,0.44444445,1,1,12.166667,4,1.5,0
2,5,0,2,6,0,1,1,2,1,21,1,0,0.9444444,0.75,0,0,8.5,1,0.5,1
5,2,0,12,23,0,2,10,4,0.25,125,1,0,0.625,0.5,1,2,23.4,4,1.4,0
10,1,0,7,18,43,3,4,10,0.11111111,63,1,1,0,0.32,0,0,5.2,1,0.9,0
3,2,0,3,8,3,1,3,2,1,27,0,1,0.6666667,0.6666667,0,0,7.6666665,1,0.6666667,0
20,1,0,27,109,148,11,19,14,0.80263156,728,1,3,0,0.21052632,0,0,35.2,10,1.95,0
13,3,0,9,60,32,1,9,8,0.5555556,262,1,1,0.79545456,0.30555555,2,3,18.923077,3,0.84615386,0
4,5,0,25,11,0,24,1,4,0.5,52,1,0,0.85,0.5,0,0,11.5,2,1,1
2,3,0,2,4,0,1,2,0,0,19,0,1,0.9,0.75,1,1,8,1,0.5,0
4,2,0,4,7,4,3,1,2,0.9166667,56,0.25,4,0.85714287,0.44444445,1,1,12,1,0.5,0
4,1,0,3,7,0,2,1,4,0,22,1,1,0,0.625,0,0,4.25,1,0.75,0
1,3,0,1,2,0,0,1,1,2,5,0,0,1,1,0,0,4,0,0,1
4,3,3,9,17,6,4,6,3,2,116,0,0,0.8636364,0.5625,0,0,28,4,1.5,0
18,3,0,4,35,111,0,4,16,0.8137255,200,1,0,0.7605634,0.31111112,1,2,9.777778,5,1.2777778,0
3,3,2,5,9,3,3,3,2,2,28,0,0,0.9459459,0.7777778,1,1,8.333333,1,0.6666667,0
12,1,2,14,47,48,2,12,3,0.8863636,306,1,0,0,0.21818182,0,0,23.833334,4,1.6666666,0
3,1,0,4,5,3,1,4,3,2,20,0,0,0,0.8333333,0,0,5.6666665,1,0.6666667,0
23,4,1,23,39,205,10,18,23,0.84090906,185,1,3,0.58,0.1521739,1,1,6.7826085,3,1.0869565,0
16,4,0,14,30,106,7,7,14,0.8666667,142,1,1,0.92268044,0.24107143,1,4,7.5625,5,1.25,0
2,1,0,3,9,0,1,3,1,0,32,0,1,0,0.6666667,0,0,14.5,1,0.5,0
3,4,0,2,9,0,1,1,3,0.5,34,1,1,0.8947368,0.5,0,0,9.666667,1,0.6666667,0
4,1,0,6,7,4,1,5,4,0.33333334,22,1,0,0,0.5,0,0,4.25,1,0.75,0
5,1,0,4,11,0,2,2,5,0,43,1,1,0,0.6,0,0,7.4,1,0.8,0
3,1,0,4,5,3,0,4,3,2,12,0,0,0,0.8333333,0,0,3,1,0.6666667,0
4,1,2,6,24,6,2,4,1,2,96,0,0,0,0.45,0,0,23,3,1.5,0
21,4,0,19,52,160,5,19,13,0.8625,287,1,4,0.6481481,0.16666667,1,2,12.285714,5,1.6666666,0
2,1,0,4,8,1,1,4,1,1,23,0,1,0,0.625,0,0,10,1,0.5,0
4,2,0,5,7,4,4,1,2,0.8888889,45,0.33333334,3,0.85714287,0.44444445,1,1,9.5,1,0.5,0
3,2,0,5,5,3,1,4,0,2,18,0,0,0.8,0.5,1,3,5,2,1,0
4,2,0,11,7,0,7,6,4,0,36,1,1,0.95,0.5,0,0,7.75,1,0.5,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
2,3,0,2,3,1,1,2,2,2,6,0,0,0.9818182,0.75,1,1,2,1,0.5,0
3,1,0,3,7,0,1,2,3,0,21,1,0,0,0.6666667,0,0,5.6666665,1,0.6666667,0
0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4,1,0,8,4,6,5,3,4,2,4,0,0,0,0.75,0,0,0,1,1,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
4,2,0,2,6,4,1,2,3,0.6666667,30,0,1,0.84210527,0.45,1,6,6,1,0.75,0
6,3,0,16,31,7,2,16,3,0.73333335,108,1,1,0.84,0.4,1,1,16.5,3,1,0
7,3,0,14,27,13,5,11,3,0.7222222,95,1,2,0.8214286,0.3888889,1,1,12.142858,1,0.71428573,0
8,1,0,5,12,24,3,3,7,0.71428573,68,1,0,0,0.5416667,0,0,7.25,2,1.25,0
4,2,0,11,12,2,1,11,3,0.44444445,62,1,0,0.625,0.45,1,2,13.75,1,0.75,0
3,3,0,3,7,3,1,3,3,1,21,0,1,0.9047619,0.5555556,0,0,5.6666665,1,0.6666667,0
3,5,0,5,12,1,1,4,3,0,38,1,0,0.95,0.6666667,0,0,11.333333,1,0.33333334,1
