@relation synapse.1.0
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max.cc. numeric
@attribute avg.cc. numeric
@attribute bugs numeric
@data
2,1,0,6,8,1,2,4,2,2,33,0,0,0,0.5,0,0,15.5,3,1.5,0
1,1,0,0,2,0,0,0,1,2,4,0,0,0,1,0,0,3,0,0,0
5,2,0,11,28,6,0,11,3,0.8333333,216,0.6666667,0,0.25,0.41666666,0,0,41.6,14,3.2,1
9,1,0,13,39,28,1,13,3,0.8333333,171,0.6666667,1,0,0.23214285,0,0,17.666666,5,1.4444444,0
4,2,0,4,22,2,1,3,2,0.5555556,139,1,0,0.5,0.625,0,0,33,4,1.75,1
4,3,0,12,25,4,3,9,2,0.7777778,105,0.6666667,0,0.875,0.44444445,2,2,24.5,7,2,0
4,3,0,5,9,4,0,5,3,0.6666667,30,1,0,0.6,0.6666667,0,0,6.25,1,0.5,0
6,3,0,14,35,13,0,14,3,0.8666667,142,0.33333334,0,0.6923077,0.4,1,2,22.166666,5,1.5,0
7,1,0,8,31,3,2,6,2,0.9166667,383,0.18181819,1,0,0.33333334,0,0,50.57143,3,1.1428572,0
2,1,0,12,14,0,1,12,2,0,77,1,0,0,0.75,0,0,37,4,2,0
5,2,0,9,28,6,0,9,3,0.8333333,106,0.6666667,0,0.25,0.41666666,0,0,19.6,2,0.8,0
4,2,0,4,8,4,0,4,3,0.6666667,27,1,0,0.33333334,0.6666667,0,0,5.5,1,0.5,0
4,3,0,5,9,4,0,5,3,0.6666667,30,1,0,0.6,0.6666667,0,0,6.25,1,0.5,0
4,1,0,13,31,4,4,9,2,0.8333333,185,0.5,0,0,0.33333334,0,0,44.75,11,3,0
15,2,0,18,58,43,2,16,10,0.8730159,459,0.6666667,0,0.31578946,0.2244898,0,0,29,23,2.6666667,1
6,3,0,12,31,13,0,12,3,0.8666667,141,0.33333334,0,0.6923077,0.4,1,2,22,6,1.6666666,0
11,3,0,11,36,17,2,9,9,0.73333335,267,0.8333333,0,0.6086956,0.3,2,2,22.727272,8,1.9090909,0
17,3,0,23,54,76,10,13,14,0.8680556,377,0.8888889,0,0.4827586,0.3,3,3,20.647058,24,2.235294,0
16,3,0,17,88,56,3,15,10,0.8484849,595,0.90909094,1,0.5,0.25714287,2,2,35.5,9,2.125,0
8,1,1,10,41,20,1,9,5,0.85714287,220,0.6666667,0,0,0.35714287,0,0,26.125,14,2.375,0
7,1,0,1,8,0,1,0,7,0.7222222,104,1,0,0,0.42857143,0,0,13,5,1.4285715,0
5,1,0,17,61,6,1,16,2,0.75,522,0.8,0,0,0.3125,0,0,102.4,30,6.4,0
8,1,0,21,44,24,0,21,2,0.8857143,243,0.8,0,0,0.26190478,0,0,28.75,2,1.125,0
5,1,0,8,17,0,2,6,5,0.25,124,1,0,0,0.6,0,0,23.6,5,3,0
6,3,0,10,20,13,0,10,4,1.04,72,0.8,0,0.75,0.4,2,3,10.166667,1,0.6666667,0
6,2,0,26,57,3,1,26,4,1,287,1,1,0.7058824,0.2777778,1,2,46.666668,1,0.8333333,0
0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5,1,0,13,26,6,1,12,2,0.75,145,0.8,0,0,0.3125,0,0,27,6,1.6,0
6,3,0,10,24,11,1,9,4,0.8666667,206,0.6666667,0,0.42857143,0.46666667,1,1,32.833332,9,2.8333333,0
6,1,0,20,37,13,1,19,3,0.7,123,0.5,0,0,0.28,0,0,19.166666,8,1.8333334,0
26,1,0,16,34,257,12,4,23,0.95692307,196,0.61538464,1,0,0.19428572,0,0,6.0384617,3,1.2692307,0
15,2,0,10,44,47,2,8,12,0.8857143,479,0.7,0,0.31578946,0.3,0,0,30.266666,27,2.6,1
5,2,0,12,39,6,0,12,3,0.8333333,224,0.6666667,0,0.25,0.41666666,0,0,43.2,13,3,0
10,2,0,9,36,11,2,7,8,0.7962963,227,0.8333333,1,0.42857143,0.2888889,0,0,21.1,12,1.9,0
6,2,0,11,26,13,0,11,3,0.8666667,105,0.33333334,0,0.6,0.4,1,2,16,4,1.3333334,0
9,1,0,9,12,26,6,3,8,0.9285714,70,0.42857143,0,0,0.375,0,0,6,1,0.7777778,0
6,1,0,6,22,0,4,3,5,0,154,1,0,0,0.5,0,0,24.5,7,3,0
9,1,0,24,61,30,0,24,6,0.9375,274,0.75,0,0,0.26785713,0,0,29,2,0.8888889,0
11,1,0,13,44,7,3,10,5,0.91818184,525,0.18181819,1,0,0.28,0,0,44.727272,5,1.5454545,0
7,1,11,13,14,0,11,2,7,0.5,73,1,0,0,0.52380955,0,0,9.142858,4,1.4285715,0
7,2,0,12,30,7,0,12,3,0.7777778,128,0.6666667,0,0.16666667,0.41666666,0,0,16.857143,3,1,0
3,1,0,6,7,0,3,3,3,0.25,76,1,0,0,0.5555556,0,0,23.666666,4,1.6666666,0
23,2,0,15,59,203,3,12,21,0.92424244,350,0.9166667,2,0.16,0.21022727,1,1,13.695652,13,1.6956521,0
5,1,0,20,29,6,1,20,2,0.75,193,0.6666667,0,0,0.5,0,0,37,8,2,0
18,2,0,13,60,65,3,10,9,0.9037433,454,0.45454547,0,0.27272728,0.25210086,0,0,23.61111,7,1.8888888,0
10,1,0,14,48,33,7,7,6,0.6666667,264,0.5,0,0,0.22222222,0,0,25.2,4,1.4,0
7,1,0,7,29,11,1,6,2,0.7,175,0.2,0,0,0.26666668,0,0,23.285715,4,1.2857143,0
10,2,0,11,48,7,2,9,7,0.7592593,312,0.6666667,0,0.42857143,0.22222222,0,0,29.6,6,1.8,0
5,3,0,8,18,8,1,7,2,0.75,61,0.5,0,0.75,0.3125,1,2,10.8,2,0.8,0
5,2,0,11,33,6,0,11,3,0.8333333,289,0.6666667,0,0.25,0.41666666,0,0,56.2,19,4.2,0
10,2,7,13,32,0,7,6,8,0.7037037,123,0.6666667,0,0.42857143,0.2777778,0,0,11,2,0.9,0
6,1,0,13,14,5,3,10,4,0.75,65,0.75,2,0,0.2,0,0,9.166667,1,0.6666667,0
2,1,0,4,2,1,2,2,2,2,2,0,0,0,0.75,0,0,0,1,1,0
1,1,0,9,1,0,8,1,1,2,1,0,0,0,1,0,0,0,1,1,0
6,2,0,11,27,13,0,11,3,0.8666667,130,0.33333334,0,0.6,0.4,1,2,20.166666,8,2,0
2,1,0,7,2,1,5,2,2,2,2,0,0,0,0.6666667,0,0,0,1,1,0
6,2,0,15,35,13,0,15,3,0.8666667,173,0.33333334,0,0.6,0.4,1,2,27.333334,8,2,0
5,2,7,15,22,8,7,8,1,0.75,73,0.5,0,0.6666667,0.3125,1,2,13.2,3,1,0
8,1,0,9,21,20,1,8,3,0.8095238,88,0.6666667,1,0,0.23809524,0,0,9.625,2,0.875,0
6,1,0,11,6,15,10,1,6,2,6,0,0,0,0.45833334,0,0,0,1,1,0
5,1,0,6,26,0,4,3,5,0.25,288,1,0,0,0.6,0,0,56.2,9,4.2,0
7,1,0,12,36,3,1,12,5,0.6666667,275,0.6666667,1,0,0.26190478,0,0,37.857143,22,3.7142856,2
1,1,0,5,1,0,3,2,1,2,1,0,0,0,1,0,0,0,1,1,0
6,2,0,12,34,13,0,12,3,0.8666667,190,0.33333334,0,0.6,0.4,1,2,30.166666,10,2.3333333,0
8,1,0,8,21,16,3,5,5,0.625,158,0.875,0,0,0.51428574,0,0,17.75,5,1.75,0
12,2,0,10,67,52,0,10,8,0.8484849,589,0.6666667,0,0.375,0.36363637,2,4,47.833332,8,2.25,0
6,2,0,13,40,13,0,13,3,1,254,0.6,0,0.6,0.4,1,2,40.5,12,2.6666667,0
6,3,0,10,23,13,0,10,3,0.8666667,87,0.33333334,0,0.6923077,0.4,1,2,13,3,1.1666666,0
2,1,11,15,8,1,11,4,1,2,36,0,0,0,0.6666667,0,0,17,5,2.5,0
5,2,0,14,33,6,0,14,3,0.8,206,0.8,0,0.25,0.41666666,0,0,39.2,5,1.4,0
7,3,0,13,35,7,0,13,3,0.8095238,203,0.85714287,0,0.375,0.41666666,1,1,27,9,1.8571428,0
6,2,0,12,30,13,0,12,3,0.8666667,161,0.33333334,0,0.6,0.4,1,2,25.333334,9,2.1666667,0
5,1,0,8,18,0,2,6,5,0.25,143,1,0,0,0.6,0,0,27.4,5,3,0
5,2,0,10,18,8,0,10,3,0.9166667,81,0.6666667,0,0.25,0.41666666,0,0,14.6,3,1,0
2,2,0,7,9,1,0,7,2,2,20,0,0,0.875,0.75,0,0,9,1,0.5,0
6,3,0,10,23,13,0,10,3,0.8666667,87,0.33333334,0,0.6923077,0.4,1,2,13,3,1.1666666,0
19,1,0,16,50,105,4,12,15,0.8703704,279,0.8888889,3,0,0.22222222,0,0,13.210526,7,1.4736842,0
8,1,0,10,8,28,7,3,8,2,8,0,0,0,0.4375,0,0,0,1,1,0
4,1,0,55,4,6,55,1,4,2,4,0,0,0,0.5,0,0,0,1,1,0
1,1,0,4,2,0,4,0,0,2,88,0,0,0,0,0,0,49,0,0,0
6,2,0,12,30,13,0,12,3,0.8666667,167,0.33333334,0,0.6,0.4,1,2,26.333334,11,2.5,0
6,2,0,12,31,13,0,12,3,0.8666667,129,0.33333334,0,0.6,0.4,1,2,20,6,1.6666666,0
15,2,0,17,68,43,2,15,9,0.82539684,473,0.7777778,0,0.31578946,0.22321428,0,0,29.933332,10,1.8,1
6,1,0,15,32,9,1,14,2,1,230,0.7777778,1,0,0.32,0,0,35.833332,14,2.8333333,0
54,1,0,34,136,1269,8,28,50,0.9594689,806,0.9259259,4,0,0.11901306,0,0,13.425926,23,1.3703704,0
9,1,0,17,39,30,1,16,7,0.90625,216,0.75,2,0,0.25,0,0,22.555555,6,1.3333334,1
6,1,0,11,13,15,0,11,6,2,35,0,0,0,0.3611111,0,0,4.8333335,1,0.8333333,0
6,1,0,8,47,13,0,8,3,0.8,257,0.5,0,0,0.2,0,0,41.5,6,1.5,1
5,1,0,11,27,6,1,10,2,0.75,120,0.8,0,0,0.3125,0,0,22,4,1.2,0
9,1,0,7,23,16,3,4,7,0.8125,94,0.75,1,0,0.3,0,0,9,2,1,0
4,2,7,15,21,4,7,8,1,0.8333333,71,0.5,0,0.33333334,0.33333334,0,0,16.25,3,1,0
5,3,0,7,17,8,2,5,3,0.8333333,93,0.6666667,0,0.8235294,0.5,2,2,17,6,1.8,0
5,1,0,16,24,8,9,7,3,0.875,103,0.5,0,0,0.35,0,0,19.2,4,1.2,0
5,2,0,20,59,2,1,20,3,0.75,491,0.75,0,0.4,0.5,1,1,96.4,1,0.6,0
5,3,0,7,17,8,2,5,3,0.8333333,89,0.6666667,0,0.8235294,0.5,2,2,16.2,6,1.6,0
4,3,0,5,9,4,0,5,3,0.6666667,30,1,0,0.6,0.6666667,0,0,6.25,1,0.5,0
9,1,0,2,12,22,1,1,9,0.8125,75,1,2,0,0.2888889,0,0,6.888889,4,1.2222222,0
18,2,0,17,62,103,2,15,11,0.90909094,459,0.90909094,0,0.27272728,0.29411766,0,0,23.88889,13,2.0555556,0
10,1,0,8,19,9,7,1,10,0.6666667,157,1,0,0,0.475,0,0,14.4,2,1.2,0
2,3,0,7,4,1,5,2,2,2,9,0,0,0.93333334,0.75,0,0,3.5,1,0.5,0
5,2,0,8,20,8,0,8,3,1.1071428,116,0.85714287,0,0.25,0.41666666,0,0,20.8,7,1.8,0
5,1,0,7,14,0,2,5,5,0.25,128,0,0,0,0.6,0,0,24.4,5,3,0
6,1,0,12,65,3,1,11,2,0.7,585,0.5,0,0,0.3,0,0,96.166664,39,7,0
15,2,0,13,48,63,3,10,13,0.83035713,295,0.875,2,0.23529412,0.25510204,1,1,18.133333,12,2,1
7,1,0,43,7,21,43,1,7,2,7,0,0,0,0.42857143,0,0,0,1,1,0
5,3,0,12,31,6,0,12,3,0.8333333,228,0.6666667,0,0.5,0.41666666,1,1,44,10,2.4,0
6,2,0,17,34,1,4,13,4,0.75,185,0.75,1,0.6,0.35,0,0,29.166666,12,2.5,0
5,1,0,3,32,4,3,0,2,0.65,198,0.8,0,0,0.25,0,0,37.6,5,2,0
10,1,0,38,108,39,1,37,3,0.8333333,604,0.5,0,0,0.1904762,0,0,59.2,6,2.2,4
4,1,0,7,4,6,6,1,4,2,4,0,0,0,0.7,0,0,0,1,1,0
2,1,0,14,16,0,1,14,2,0,102,1,0,0,0.75,0,0,49.5,6,3,0
27,2,0,29,92,213,2,27,18,0.88736266,596,0.71428573,0,0.19354838,0.19615385,0,0,20.555555,11,2.3703704,2
6,1,0,11,32,13,1,10,3,0.7,141,0.5,0,0,0.3,0,0,22.166666,6,1.6666666,0
5,2,0,11,41,6,0,11,3,0.84615386,423,0.9230769,0,0.25,0.41666666,0,0,81,17,3.8,0
29,1,0,12,30,322,12,0,29,0.9285714,186,1,0,0,0.29655173,0,0,4.9310346,1,0.9655172,0
4,2,0,8,18,4,2,6,2,0.7777778,71,0.6666667,0,0.75,0.44444445,0,0,16,5,1.5,0
5,1,3,14,17,10,13,2,4,2,88,0,0,0,0.45,0,0,16.6,5,2,0
13,1,0,25,79,66,1,24,4,0.6666667,438,0.5,0,0,0.25,0,0,32.53846,19,2.7692308,0
6,1,0,15,39,7,1,14,3,0.8,335,0.6666667,0,0,0.32,0,0,54.333332,15,4.1666665,0
6,1,0,14,22,15,5,9,5,2,146,0,0,0,0.5,0,0,23.333334,4,2.3333333,0
6,1,0,10,28,9,1,9,3,0.8,113,0.5,0,0,0.33333334,0,0,17.5,1,0.6666667,0
9,1,0,17,42,28,1,17,3,0.7916667,210,0.6666667,1,0,0.23214285,0,0,22,6,1.5555556,0
6,2,0,10,13,1,4,6,4,0.73333335,55,0.6666667,1,0.5,0.4,1,1,7.6666665,1,0.6666667,0
14,1,0,8,27,35,3,5,14,0.74358976,165,1,2,0,0.25510204,0,0,10.357142,5,1.5714285,0
2,1,0,10,2,1,8,2,2,2,2,0,0,0,0.75,0,0,0,1,1,0
1,1,0,12,1,0,10,2,1,2,1,0,0,0,1,0,0,0,1,1,0
4,3,0,7,11,6,1,6,2,1,39,0.5,0,0.6,0.33333334,1,1,8.25,1,0.5,0
60,1,0,45,147,490,17,29,56,0.89830506,867,0.90909094,2,0,0.1039548,0,0,13.266666,10,1.4666667,1
13,1,0,9,32,30,3,6,10,0.8333333,197,0.85714287,2,0,0.36666667,0,0,13.615385,5,1.4615384,0
7,3,0,12,32,17,1,11,4,0.8888889,228,0.33333334,0,0.64285713,0.36666667,1,2,31.142857,10,2.857143,0
18,1,0,2,25,87,1,1,18,0.85294116,200,1,0,0,0.3611111,0,0,9.666667,1,0.9444444,0
6,2,0,10,21,13,0,10,3,0.8666667,83,0.33333334,0,0.6,0.4,1,2,12.333333,3,1.1666666,0
9,1,0,1,13,10,1,1,3,0.8333333,106,1,1,0,0.25396827,1,1,10.111111,7,1.6666666,0
2,1,0,11,8,0,1,10,2,0,42,1,0,0,0.75,0,0,19.5,3,1.5,0
9,1,0,14,68,28,1,13,3,0.75,545,0.6666667,1,0,0.23214285,0,0,59.22222,25,5.2222223,0
6,1,0,15,38,7,1,14,3,0.73333335,336,0.6666667,0,0,0.35,0,0,54.5,18,4,1
6,2,0,13,24,13,0,13,3,0.8666667,98,0.33333334,0,0.6,0.4,1,2,14.833333,4,1.3333334,0
3,1,0,2,4,0,2,0,3,0,20,1,0,0,1,0,0,5.3333335,1,0.6666667,0
