@relation camel.1.0
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max.cc. numeric
@attribute avg.cc. numeric
@attribute bugs numeric
@data
6,3,0,8,37,3,1,8,4,0.6666667,151,1,1,0.75,0.30555555,1,1,23.666666,1,0.8333333,0
15,1,0,1,18,95,1,0,12,0.2857143,106,1,0,0,0.37777779,0,0,5.9333334,1,0.93333334,0
32,2,1,22,76,400,2,21,25,0.86738354,718,1,4,0.18421052,0.12276786,1,1,21.15625,3,1.40625,1
3,3,0,5,10,0,1,5,1,0,30,1,1,0.88235295,0.5555556,1,1,8.666667,1,0.6666667,0
3,3,0,3,6,3,1,3,2,2,16,0,0,0.8888889,0.5555556,1,1,4.3333335,1,0.6666667,0
0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5,3,0,4,10,10,1,4,3,2,31,0,0,0.7894737,0.46666667,1,1,5.2,1,0.8,0
4,2,0,10,7,4,9,1,2,0.95238096,89,0.14285715,7,0.85714287,0.44444445,1,1,19.5,1,0.5,0
15,2,0,16,21,89,3,16,15,0.78571427,105,1,2,0.5,0.18333334,1,2,5.733333,2,1,0
6,2,2,7,14,7,2,5,5,0.6,49,1,2,0.5833333,0.375,0,0,6.8333335,2,1,0
2,0,0,7,7,0,1,7,1,0,20,0,1,0,0.625,0,0,8.5,1,0.5,0
1,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,1,1,0
1,1,0,3,1,0,3,0,1,2,1,0,0,0,1,0,0,0,1,1,0
4,0,0,6,10,4,1,6,2,0.6666667,38,0.5,1,0,0.45,0,0,8,1,0.75,0
2,5,0,2,6,0,1,1,2,1,22,1,0,0.9444444,0.6666667,0,0,9,1,0.5,0
2,5,0,5,7,1,1,5,0,1,28,0,1,0.95238096,0.5833333,1,1,12.5,1,0.5,0
2,1,0,5,7,1,1,4,2,2,29,0,0,0,0.5,0,0,13.5,1,0.5,0
9,1,2,9,24,30,4,7,7,0.625,97,1,0,0,0.26984128,0,0,9.666667,2,1,0
7,2,0,8,16,0,3,5,5,0.33333334,67,1,2,0.53846157,0.35714287,1,1,8.285714,1,0.85714287,0
4,2,0,5,7,4,4,1,2,0.8888889,45,0.33333334,3,0.85714287,0.44444445,1,1,9.5,1,0.5,0
4,1,3,3,11,0,3,0,4,0.33333334,31,1,0,0,0.625,0,0,6.5,1,0.75,0
2,1,0,5,17,0,1,5,1,0,79,0,2,0,0.625,0,0,37.5,1,0.5,0
3,2,1,3,9,1,1,2,0,0.75,41,0.5,1,0.71428573,0.75,1,1,12,2,1,0
16,2,1,13,36,78,1,12,10,0.75,188,1,1,0.33333334,0.2375,1,1,10.5,3,1.0625,0
3,2,0,3,10,3,0,3,2,2,32,0,0,0.6,0.6666667,0,0,9.666667,1,0.6666667,0
1,1,0,6,1,0,4,2,1,2,1,0,0,0,1,0,0,0,1,1,0
56,1,0,13,88,1436,0,13,45,0.6757576,634,1,0,0,0.12575758,0,0,10.214286,6,1.1071428,0
19,2,0,13,30,145,2,13,19,0.9126984,133,1,1,0.4375,0.20300752,1,2,5.631579,1,0.94736844,0
7,3,0,5,24,3,0,5,5,0.5,141,1,2,0.5,0.26785713,2,2,18.571428,3,1.2857143,0
9,3,0,5,20,22,0,5,9,0.7916667,91,1,2,0.3846154,0.4074074,0,0,8.777778,5,1.3333334,0
8,2,0,14,17,0,8,7,6,0.5714286,69,1,1,0.5,0.3,1,1,7.375,2,1,0
5,3,0,13,20,8,1,12,2,0.5,66,1,0,0.9130435,0.4722222,0,0,12,1,0.4,0
3,1,0,4,5,3,1,3,2,2,11,0,0,0,0.6666667,0,0,2.6666667,1,0.6666667,0
5,2,0,4,14,0,1,3,3,0.125,63,0,1,0.42857143,0.4,1,2,11.2,1,0.8,0
8,3,0,6,13,14,2,6,8,0.6666667,70,1,0,0.90909094,0.35,1,1,7.375,1,0.875,0
5,2,0,7,9,4,4,5,5,0.6666667,42,1,1,0.8965517,0.45,0,0,6.8,1,0.6,0
2,1,0,6,9,0,1,5,2,0,48,1,1,0,0.6,0,0,21.5,1,0.5,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
3,1,0,4,9,1,1,3,3,0,47,1,0,0,0.5,0,0,14.333333,2,1,0
3,1,0,3,9,0,1,3,2,0,46,0,2,0,0.5555556,0,0,13.666667,1,0.6666667,0
7,3,0,8,14,1,4,5,5,0.33333334,45,1,1,0.71428573,0.42857143,1,1,5.285714,1,0.85714287,0
2,3,0,3,4,0,1,3,2,0,16,1,0,0.9859155,0.6666667,1,1,6.5,1,0.5,0
7,2,0,6,13,17,4,2,7,0.75,46,1,1,0.33333334,0.42857143,0,0,5.285714,1,0.85714287,0
17,2,0,9,56,84,4,8,11,0.7395833,304,1,0,0.3181818,0.25,1,1,16.529411,4,1.4117647,0
2,1,0,7,23,0,1,7,1,0,100,0,1,0,0.6666667,0,0,48.5,6,3,0
12,1,0,4,15,46,0,4,11,0.79545456,73,1,2,0,0.26666668,0,0,4.75,1,0.9166667,0
2,1,0,1,10,0,1,1,1,0.5,39,0,1,0,0.6666667,0,0,17.5,1,0.5,0
14,4,0,8,39,51,1,8,7,0.7307692,240,1,1,0.6923077,0.30769232,1,1,15.714286,6,1.7142857,1
3,2,0,5,10,0,1,5,1,0.6666667,42,0,3,0.7777778,0.44444445,1,1,12,1,0.6666667,0
2,1,0,6,6,0,0,6,2,0,38,1,3,0,0.6,0,0,16.5,1,0.5,0
2,1,0,4,22,0,1,4,1,0,95,0,1,0,0.6666667,0,0,45.5,4,2,0
2,2,0,2,5,0,1,2,0,0,20,0,1,0.8333333,0.75,1,1,8.5,1,0.5,0
9,1,0,99,9,36,95,6,9,2,9,0,0,0,0.44444445,0,0,0,1,1,0
6,3,0,6,17,9,1,6,3,0.6,88,1,0,0.8,0.36666667,1,1,13.5,3,1.1666666,0
15,2,0,20,44,75,2,19,10,0.78571427,218,1,4,0.35,0.21428572,1,1,13.066667,6,1.2,0
9,2,14,22,19,16,15,7,6,0.7083333,77,1,3,0.46666667,0.2888889,1,1,7.2222223,2,1,0
2,1,0,3,4,0,1,3,1,0,13,0,1,0,0.75,0,0,5,1,0.5,0
5,2,0,5,19,0,1,5,3,0.5833333,78,1,2,0.6363636,0.46666667,1,1,14,2,1,0
3,1,0,1,41,3,0,1,2,2,221,0,0,0,0.33333334,0,0,72.666664,1,0.6666667,0
13,1,1,7,24,66,2,5,11,0.7708333,113,1,2,0,0.3,0,0,7.3846154,3,1.1538461,1
3,1,0,2,3,3,2,0,3,2,3,0,0,0,1,0,0,0,1,1,0
8,1,0,1,18,16,1,1,8,0.85714287,139,0,0,0,1,0,0,15.625,1,0.875,0
1,5,0,2,2,0,1,1,1,2,7,1,0,1,1,0,0,5,0,0,0
4,3,2,2,8,6,2,0,4,2,20,0,0,1,0.6666667,0,0,4,0,0,0
19,1,0,27,55,121,4,27,8,0.7638889,299,1,2,0,0.1919192,0,0,14.526316,5,1.5263158,0
2,1,0,18,2,1,18,0,2,2,2,0,0,0,0.8333333,0,0,0,1,1,0
6,1,0,6,10,7,1,6,5,0.6,45,1,0,0,0.53333336,0,0,6.1666665,2,0.6666667,0
5,0,0,8,20,0,2,6,3,0,72,1,0,0,0.5,0,0,13.2,1,0.8,0
14,0,0,23,42,61,5,19,5,0.8901099,182,0.5714286,3,0,0.20192307,0,0,11.5,2,1,0
7,1,0,18,19,15,15,3,6,0.6666667,159,1,0,0,0.25,0,0,21.571428,1,0.71428573,0
1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,0
9,3,0,4,12,30,1,4,9,0.25,50,1,0,0.75,0.5555556,2,5,4.4444447,1,0.7777778,0
7,2,2,3,8,9,2,1,7,0.6666667,40,1,0,0.33333334,0.64285713,0,0,4.428571,2,1.1428572,0
3,1,0,5,11,0,1,4,2,0,43,0,1,0,0.5,0,0,12.666667,1,0.6666667,0
6,3,1,6,10,0,2,5,6,0,46,1,1,0.93333334,0.5555556,1,1,6.5,1,0.8333333,0
2,1,1,5,6,1,3,2,2,2,21,0,0,0,0.75,0,0,9.5,1,0.5,0
2,5,0,4,7,0,2,2,2,0,25,1,1,0.9444444,0.6666667,0,0,11,1,0.5,0
12,3,0,8,19,60,1,8,9,0.36363637,101,1,0,0.5217391,0.35416666,1,1,7.3333335,3,1.1666666,0
2,5,0,1,7,0,1,0,2,0.6666667,49,1,0,0.9444444,0.75,1,1,22,2,1,0
3,5,0,4,10,0,1,3,3,0.5,34,1,1,0.8947368,0.5555556,0,0,9.666667,1,0.6666667,0
3,1,0,4,10,0,1,3,2,0,29,0,0,0,0.5555556,0,0,8.333333,1,0.6666667,0
2,2,0,5,5,0,1,5,0,0,26,0,2,0.6666667,0.625,1,1,11,1,0.5,0
13,2,0,10,34,26,1,9,9,0.5555556,209,1,2,0.3888889,0.30769232,1,1,14.846154,8,1.3846154,0
2,1,0,4,3,0,2,2,2,0,12,1,1,0,0.75,0,0,4.5,1,0.5,0
3,5,0,2,6,3,1,1,3,2,16,0,0,1,0.7777778,0,0,4.3333335,0,0,0
2,3,0,4,4,1,0,4,1,2,11,0,0,0.9411765,0.6666667,1,1,4.5,1,0.5,0
1,2,0,4,2,0,2,2,1,2,5,0,0,1,1,0,0,4,0,0,0
12,3,0,11,27,44,1,10,8,0.72727275,124,1,2,0.5714286,0.23376623,1,1,9,3,0.9166667,0
5,3,0,10,20,0,2,10,1,0.5625,74,1,1,0.8333333,0.375,1,1,13,1,0.6,0
2,1,0,6,14,0,1,6,1,0,57,0,2,0,0.625,0,0,26.5,2,1,0
4,2,0,4,7,4,3,1,2,0.9166667,56,0.25,4,0.85714287,0.44444445,1,1,12,1,0.5,0
3,1,0,3,10,0,1,3,2,0.5,52,0,2,0,0.5,0,0,15.666667,2,1,0
2,1,0,4,5,0,1,4,1,0.5,21,0,1,0,0.625,0,0,8.5,1,0.5,0
2,2,0,4,4,0,1,4,1,0,16,0,1,0.96153843,0.625,1,3,6.5,1,0.5,0
2,3,0,5,6,0,1,5,1,0,28,0,1,0.9230769,0.6,0,0,12,1,0.5,0
2,4,0,2,7,0,1,2,2,0,20,1,1,0.9444444,0.75,0,0,8.5,1,0.5,0
3,5,0,2,6,3,1,1,3,1.5,17,1,0,1,0.7777778,0,0,4.3333335,0,0,0
2,5,1,3,10,0,1,2,1,0,44,1,0,0.95238096,0.75,1,1,20,2,1,0
2,3,0,6,7,0,1,6,2,0,24,0,1,0.9375,0.6,0,0,10.5,1,0.5,0
9,2,0,6,15,8,0,6,9,0.6666667,87,0,2,0.57894737,0.33333334,0,0,8.333333,1,0.8888889,0
3,1,0,5,12,0,1,4,3,0.25,54,1,1,0,0.46666667,0,0,16.333334,2,1,0
6,1,0,3,9,0,1,3,5,0.6,52,0,2,0,0.33333334,0,0,7,1,0.8333333,0
1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,0
2,1,0,2,3,1,1,2,1,1,10,0,1,0,0.6666667,0,0,3.5,1,0.5,0
2,3,0,4,4,0,1,4,1,0,15,0,1,0.9230769,0.625,0,0,6,1,0.5,0
3,2,3,6,12,3,3,3,2,2,47,0,0,0.6,0.6666667,0,0,14.666667,1,0.6666667,0
39,1,0,5,97,729,2,3,38,0.9,611,0.6,0,0,0.12105263,0,0,14.538462,2,1,0
3,1,0,7,15,1,1,6,2,0.5,62,1,1,0,0.6666667,0,0,19.333334,3,1,0
3,1,0,3,12,0,1,3,2,0,47,0,1,0,0.5,0,0,14,2,1,0
7,2,0,12,28,13,2,10,4,0.5833333,112,1,0,0.5833333,0.45833334,1,1,14.714286,2,1,0
6,2,0,8,15,0,2,6,4,0.5,65,1,2,0.5833333,0.44444445,1,1,9.5,1,0.8333333,0
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,0
2,5,0,2,7,0,1,1,2,0,25,1,0,0.9444444,0.6666667,0,0,11,1,0.5,0
3,2,0,5,5,3,1,4,0,2,18,0,0,0.8,0.5,1,3,5,2,1,0
7,1,0,11,38,21,4,9,3,2,167,0,0,0,0.3,0,0,22.857143,3,1.4285715,0
16,1,0,2,39,118,0,2,15,0.8,172,1,0,0,0.125,0,0,9.6875,1,0.875,0
8,3,0,13,32,0,1,13,5,0.64285713,115,1,1,0.6666667,0.31428573,1,1,12.875,2,0.875,0
3,1,0,3,12,0,1,3,2,0.16666667,53,0,1,0,0.46666667,0,0,15.666667,2,1,0
32,1,0,10,65,386,1,9,29,0.8207885,382,1,2,0,0.165625,0,0,10.65625,4,1.1875,0
2,1,0,4,12,0,1,4,1,0.33333334,45,0,1,0,0.6,0,0,20,2,1,0
3,1,0,3,4,3,1,2,3,2,10,0,0,0,0.6666667,0,0,2.3333333,1,0.6666667,0
2,3,0,4,6,0,1,4,1,0,20,0,1,0.9230769,0.625,0,0,8.5,1,0.5,0
1,1,0,126,1,0,125,1,1,2,1,0,0,0,1,0,0,0,1,1,1
2,3,0,3,7,1,0,3,1,2,24,0,0,0.8333333,0.6666667,1,1,11,1,0.5,0
15,1,0,10,75,105,10,0,9,2,591,0,0,0,0.2761905,0,0,38.4,11,3.4666667,0
7,1,0,14,14,19,6,8,6,0.96666664,63,0.4,2,0,0.3,0,0,7.285714,2,1.1428572,0
3,1,0,2,4,0,1,2,3,0.6666667,37,0,1,0,0.5555556,0,0,10.333333,1,0.6666667,0
4,3,0,9,8,2,2,9,2,0.7777778,33,1,1,0.85714287,0.4,0,0,6.5,1,0.5,0
2,2,0,1,4,0,1,1,1,0.5,17,0,1,0.75,0.6666667,0,0,6.5,1,0.5,0
15,3,0,14,46,93,1,14,8,0.8214286,217,1,0,0.5714286,0.26190478,2,2,13.2,2,0.8666667,0
11,1,0,7,55,35,2,5,7,0.56666666,380,1,0,0,0.35714287,0,0,33.272728,5,2,0
17,1,0,9,29,104,1,9,15,0.7625,158,1,2,0,0.21568628,0,0,8,2,1,0
