@relation synapse.1.1
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max.cc. numeric
@attribute avg.cc. numeric
@attribute bugs numeric
@data
17,2,0,15,58,100,2,13,11,0.90625,446,1,0,0.4642857,0.3,0,0,24.764706,12,2.0588236,1
8,2,0,20,62,0,1,20,4,0.53571427,523,1,1,0.33333334,0.4047619,1,2,63.875,4,1.625,2
61,1,0,55,154,540,26,30,58,0.8939394,940,1,2,0,0.09791667,0,0,14.229508,10,1.5573771,0
2,2,2,14,30,1,2,12,1,2,377,0,0,0.85714287,0.6666667,0,0,187.5,25,12.5,0
4,2,0,13,28,2,0,13,3,0.6666667,175,1,0,0.6,0.6666667,0,0,42,5,1.5,0
3,2,0,10,16,3,0,10,3,2,56,0,0,0.75,0.5555556,0,0,17.666666,4,1.6666666,0
1,1,0,15,1,0,12,3,1,2,1,0,0,0,1,0,0,0,1,1,1
3,4,0,82,6,3,82,0,3,1.5,17,1,0,1,0.7777778,0,0,4.3333335,0,0,0
9,1,0,11,45,22,0,11,6,0.75,343,1,0,0,0.4,0,0,36.88889,1,0.7777778,0
8,2,2,13,60,12,4,10,1,0.75,727,0,0,0.33333334,0.6785714,0,0,88.375,23,5.125,0
15,1,0,26,77,99,0,26,6,0.35714287,445,1,0,0,0.31428573,0,0,28.6,19,2.6,2
5,1,0,12,31,0,0,12,2,1,132,0.25,0,0,0.5,0,0,24.6,1,0.6,0
18,1,0,16,46,87,4,12,15,0.8455882,260,1,3,0,0.22794117,0,0,13,7,1.5,1
8,2,0,2,9,2,1,2,6,0.52380955,52,0.6666667,1,0.73913044,0.375,0,0,5.125,1,0.75,0
1,1,0,10,1,0,9,1,1,2,1,0,0,0,1,0,0,0,1,1,0
53,1,0,37,144,1172,9,30,47,0.9415681,1164,0.96153843,4,0,0.13461539,0,0,20.471699,39,1.8301886,4
4,2,0,10,30,4,0,10,3,0.6666667,141,1,0,0.6,0.6666667,0,0,34,6,1.75,1
4,2,0,10,29,2,0,10,3,0.6666667,274,1,0,0.6,0.6666667,0,0,66.25,19,5,0
27,3,0,11,92,349,1,11,26,1.0307692,865,1,0,0.61904764,0.16483517,1,2,30.481482,11,1.6296296,0
0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4,2,0,7,19,2,0,7,3,0.6666667,66,1,0,0.6,0.6666667,0,0,14.75,3,1,0
4,3,0,11,26,4,0,11,3,0.6666667,193,1,0,0.6666667,0.6666667,0,0,47,10,2.75,0
4,2,0,6,16,2,0,6,3,1.0476191,97,1,0,0.6,0.6666667,0,0,21.5,7,2,0
5,1,0,15,38,2,1,14,3,0.625,374,1,0,0,0.35,0,0,73.4,19,5.6,2
12,1,0,29,64,38,1,28,11,0.8181818,394,1,2,0,0.23863636,0,0,31.333334,11,2.0833333,3
1,1,0,5,1,0,3,2,1,2,1,0,0,0,1,0,0,0,1,1,0
3,2,0,9,22,3,0,9,3,2,119,0,0,0.75,0.5555556,0,0,38.666668,9,3.3333333,0
5,3,0,12,19,6,4,8,4,0.75,159,1,0,0.5714286,0.75,0,0,30.6,9,3.2,0
7,1,0,11,38,0,1,11,5,0.625,359,0.75,1,0,0.27083334,0,0,49.714287,31,5.285714,0
2,1,0,1,13,0,1,0,2,0,57,0,0,0,0.625,0,0,26,1,0.5,0
3,2,0,9,27,3,0,9,3,2,152,0,0,0.75,0.5555556,0,0,49.666668,7,2.6666667,1
9,1,0,25,44,32,0,25,3,0.875,247,1,0,0,0.27083334,0,0,26,7,1.8888888,1
3,3,0,2,8,3,1,1,3,1.5,60,0,0,1,0.5555556,0,0,15,0,0,0
1,1,0,0,2,0,0,0,1,2,4,0,0,0,1,0,0,3,0,0,0
11,3,0,17,79,1,3,15,9,0.8142857,563,0.85714287,0,0.6875,0.3030303,1,3,49.545456,16,2.7272727,0
6,1,0,11,13,15,0,11,6,2,35,0,0,0,0.3611111,0,0,4.8333335,1,0.8333333,0
3,1,0,11,28,1,0,11,2,0.625,148,1,0,0,0.6666667,0,0,47,8,2.6666667,0
6,2,0,27,57,5,1,27,4,1,289,0,1,0.7368421,0.2777778,1,3,47,1,0.8333333,0
4,1,0,1,8,0,1,1,3,0.8333333,65,0.16666667,1,0,0.32142857,1,1,13.75,5,1.75,0
9,1,0,10,12,26,7,3,8,0.9285714,70,0.42857143,0,0,0.375,0,0,6,1,0.7777778,0
48,1,0,71,48,1128,65,10,48,2,48,0,0,0,0.13825758,0,0,0,1,1,0
25,2,0,15,61,234,4,11,21,0.9131944,396,1,2,0.17857143,0.22395833,1,1,14.36,17,2.08,1
5,1,0,11,18,10,2,9,4,1,126,1,0,0,0.5833333,0,0,24,1,0.6,0
1,1,0,0,2,0,0,0,1,2,7,0,0,0,1,0,0,3,0,0,0
2,3,0,5,15,1,2,3,1,2,77,0,0,0.962963,0.6666667,2,5,37.5,2,1,0
3,1,0,10,3,3,9,1,3,2,3,0,0,0,0.6666667,0,0,0,1,1,0
12,2,0,10,37,14,2,8,12,0.83116883,390,0.71428573,0,0.5416667,0.3,0,0,30.916666,30,3.3333333,0
4,1,0,13,22,2,1,12,2,0.5833333,126,1,0,0,0.33333334,0,0,29.5,6,1.75,0
17,2,0,14,53,78,4,10,13,0.8125,359,1,2,0.25,0.2767857,1,1,19.647058,17,2.5882354,1
9,1,0,1,13,10,1,1,3,0.8333333,106,0.8333333,1,0,0.25396827,1,1,10.111111,7,1.6666666,0
3,1,0,14,19,1,2,12,2,0.5,93,1,0,0,0.5,0,0,29,7,2.3333333,1
15,1,17,22,33,7,17,5,5,0.47619048,229,1,0,0,0.3809524,0,0,14.066667,4,2.3333333,0
5,1,0,7,14,0,2,5,5,0.25,128,0,0,0,0.6,0,0,24.4,5,3,0
4,1,0,74,4,6,74,1,4,2,4,0,0,0,0.5,0,0,0,1,1,0
4,1,0,5,10,0,3,3,3,0.75,178,0,1,0,0.4375,0,0,42.5,1,0.75,0
8,1,0,10,29,20,1,10,3,0.71428573,125,1,1,0,0.24489796,0,0,14.375,3,1.25,1
35,1,0,13,36,493,13,0,35,0.9411765,225,1,0,0,0.29714286,0,0,4.9428573,1,0.9714286,1
4,3,0,5,9,4,0,5,3,0.6666667,31,1,0,0.8181818,0.6666667,0,0,6.5,1,0.5,0
3,1,0,2,4,0,2,0,3,0,20,1,0,0,1,0,0,5.3333335,1,0.6666667,0
4,2,0,8,13,2,0,8,3,0.6666667,61,1,0,0.6,0.6666667,0,0,13.75,3,1,1
12,2,0,16,49,6,2,14,10,0.8030303,406,0.6666667,0,0.5416667,0.22619048,0,0,32.333332,25,3.4166667,0
4,1,0,11,23,2,1,10,2,0.5833333,101,1,0,0,0.33333334,0,0,23.25,4,1.25,0
3,3,0,8,14,3,0,8,3,2,45,0,0,0.7777778,0.5555556,0,0,14,3,1.3333334,0
2,3,0,10,23,1,2,8,2,2,114,0,0,0.95652175,0.75,1,2,56,11,5.5,0
8,1,0,31,96,28,4,27,7,2,430,0,0,0,0.2,0,0,52.75,6,2.875,1
5,1,0,8,17,0,2,6,5,0.25,124,1,0,0,0.6,0,0,23.6,5,3,0
4,2,0,9,29,4,0,9,3,0.6666667,141,1,0,0.6,0.6666667,0,0,34,6,1.75,0
3,2,0,10,16,3,0,10,3,2,56,0,0,0.75,0.5555556,0,0,17.666666,4,1.6666666,1
3,1,0,5,8,1,0,5,2,0.5,21,1,0,0,0.5,0,0,5.6666665,1,0.33333334,1
2,2,7,14,15,1,7,7,1,2,46,0,0,0.75,0.5,0,0,22,3,1.5,0
3,2,0,11,29,3,0,11,3,2,192,0,0,0.75,0.5555556,0,0,63,11,4,0
8,1,0,16,55,14,4,12,6,0.82857144,379,1,1,0,0.33333334,0,0,45.75,12,3,0
9,2,0,9,49,4,2,7,8,0.625,564,1,0,0.61904764,0.37777779,0,0,61.333332,11,3,1
6,1,0,10,35,3,1,9,3,0.4,145,1,0,0,0.25,0,0,23,3,1,0
3,2,0,8,24,3,0,8,3,2,114,0,0,0.75,0.5555556,0,0,37,7,2.6666667,0
3,1,0,11,27,1,2,9,2,0.5,166,1,0,0,0.5,0,0,54,11,3.6666667,0
6,1,0,7,12,1,6,2,6,0.6666667,56,0,0,0,0.5555556,0,0,7.8333335,1,0.8333333,0
15,1,0,11,38,81,2,10,6,0.85714287,177,1,0,0,0.16071428,0,0,10.4,1,0.8666667,5
7,1,1,10,38,13,1,9,5,0.75,230,1,0,0,0.375,0,0,31.571428,20,3.4285715,0
8,1,0,11,56,20,1,10,4,0.71428573,468,1,1,0,0.26190478,0,0,57,31,5.125,3
2,3,0,5,28,1,3,3,1,2,156,0,0,0.962963,0.6666667,2,5,77,5,2.5,0
4,2,0,1,14,0,1,1,3,0,143,0,1,0.75,0.5,1,2,34.5,1,0.75,0
2,1,0,9,2,1,8,1,2,2,2,0,0,0,0.75,0,0,0,1,1,0
2,2,7,12,14,1,7,5,1,2,40,0,0,0.85714287,0.6666667,0,0,19,3,1.5,0
3,4,0,4,13,1,0,4,3,2,35,0,0,0.96428573,0.5555556,1,6,10.666667,1,0.6666667,2
6,1,0,6,22,0,4,3,5,0,154,1,0,0,0.5,0,0,24.5,7,3,0
5,2,0,9,38,4,0,9,3,0.8125,318,1,0,0.5,0.5,0,0,60.2,22,5.4,0
5,1,0,11,28,8,1,10,3,0.25,122,1,0,0,0.3125,0,0,23.2,6,1.8,0
2,1,0,4,2,1,2,2,2,2,2,0,0,0,0.75,0,0,0,1,1,0
4,2,0,10,36,2,0,10,3,0.8148148,386,1,0,0.6,0.6666667,0,0,93.25,17,4.5,1
6,1,0,6,31,13,1,5,3,0.2,177,1,0,0,0.5,0,0,28.333334,10,2.1666667,0
3,2,0,12,28,3,0,12,3,2,137,0,0,0.75,0.5555556,0,0,44.666668,8,3,0
4,2,0,4,8,4,0,4,3,0.6666667,27,1,0,0.6,0.6666667,0,0,5.5,1,0.5,0
2,1,0,14,16,0,1,14,2,0,102,1,0,0,0.75,0,0,49.5,6,3,1
3,2,0,9,22,3,0,9,3,2,125,0,0,0.75,0.5555556,0,0,40.666668,11,4,0
4,3,0,11,24,4,3,8,4,2,188,0,0,0.7,0.5,0,0,46,10,4.25,0
2,1,0,10,2,1,8,2,2,2,2,0,0,0,0.75,0,0,0,1,1,0
4,2,0,12,29,2,0,12,3,0.6666667,169,1,0,0.6,0.6666667,0,0,40,8,2.25,0
2,1,0,11,6,1,8,3,1,1.9692308,81,0,0,0,1,0,0,7,0,0,3
10,2,7,14,35,0,7,7,10,0,173,1,0,0.59090906,0.28333333,0,0,16.2,3,1.5,0
22,1,0,2,22,231,2,0,22,2,22,0,0,0,0.20454545,0,0,0,1,1,0
7,1,0,9,29,0,3,6,3,0.5416667,265,1,1,0,0.33333334,0,0,36.285713,3,1.1428572,0
14,2,2,19,70,53,8,13,11,0.6666667,421,0.6666667,0,0.5,0.25510204,0,0,28.857143,7,1.4285715,0
5,1,17,24,18,10,17,7,0,1,142,1,0,0,0.45,0,0,24.8,5,1.4,0
4,2,0,10,27,4,0,10,3,0.6666667,148,1,0,0.6,0.6666667,0,0,35.75,10,2.75,0
1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,1,1,0
2,1,0,19,15,1,7,15,2,2,63,0,0,0,0.5,0,0,30.5,7,3.5,1
4,2,0,14,30,0,2,12,4,0,187,1,1,0.8125,0.5,0,0,45.5,17,4.75,0
7,1,0,46,7,21,46,1,7,2,7,0,0,0,0.42857143,0,0,0,1,1,0
16,2,0,30,103,48,2,28,12,0.8666667,932,0.8333333,0,0.4642857,0.2421875,0,0,56.5,33,4.0625,7
4,1,0,22,21,4,13,9,3,0.6666667,112,1,0,0,0.4,0,0,26.75,5,2.25,0
7,1,0,5,11,3,3,2,7,0.5833333,53,1,1,0,0.31428573,0,0,6.285714,2,1.1428572,0
13,1,0,14,45,10,2,12,8,0.5833333,382,1,1,0,0.1904762,0,0,28,4,1.4615384,0
4,3,0,9,13,6,0,9,4,2,39,0,0,0.8,0.5833333,2,2,8.75,1,0.75,0
4,2,0,11,24,6,0,11,3,1,140,1,0,0.75,0.5555556,0,0,33.75,6,1.75,0
9,1,0,25,9,36,22,4,9,2,9,0,0,0,0.2962963,0,0,0,1,1,1
10,1,0,14,41,0,4,10,5,0.5277778,407,1,1,0,0.2888889,0,0,39.3,7,1.7,0
5,1,0,22,66,4,2,20,4,0.25,493,1,0,0,0.41666666,0,0,96.8,1,0.6,0
4,1,0,8,4,6,6,2,4,2,4,0,0,0,0.6666667,0,0,0,1,1,0
3,2,0,9,26,3,0,9,3,2,148,0,0,0.75,0.5555556,0,0,48.333332,10,3.6666667,0
14,3,0,31,48,37,21,11,14,0.7948718,389,1,0,0.62857145,0.3,1,4,26.357143,29,2.9285715,0
7,1,0,8,17,9,3,5,5,0.5,139,1,0,0,0.56666666,0,0,17.857143,5,1.8571428,0
4,3,0,5,9,4,0,5,3,0.6666667,30,1,0,0.6666667,0.6666667,0,0,6.25,1,0.5,0
2,1,0,2,3,1,2,0,1,1,12,0,0,0,1,0,0,4,0,0,0
4,3,0,5,9,4,0,5,3,0.6666667,30,1,0,0.6666667,0.6666667,0,0,6.25,1,0.5,0
18,1,0,2,28,87,1,1,18,0.85294116,200,1,0,0,0.3611111,0,0,9.666667,1,0.9444444,0
2,1,0,5,2,1,3,2,2,2,2,0,0,0,0.75,0,0,0,1,1,0
21,2,0,21,73,110,2,19,18,0.84,594,1,1,0.3939394,0.18571429,0,0,26.809525,15,2.4285715,0
3,3,0,2,7,1,1,1,3,2,43,0,0,0.88235295,0.7777778,2,2,13.333333,2,1.3333334,0
2,1,0,12,14,0,1,12,2,0,77,1,0,0,0.75,0,0,37,4,2,1
3,3,0,9,23,3,0,9,3,2,100,0,0,0.7777778,0.5555556,0,0,32.333332,6,2.3333333,0
3,2,0,10,32,3,0,10,3,1.5,212,1,0,0.75,0.5555556,0,0,69,12,4.3333335,1
26,1,0,16,31,245,12,4,24,0.9433333,193,0.6666667,1,0,0.19428572,0,0,5.9615383,4,1.3461539,0
4,3,0,10,30,2,0,10,3,0.6666667,226,1,0,0.6666667,0.6666667,0,0,54.75,16,4.25,0
2,3,0,5,5,1,1,4,2,2,14,0,0,0.8,0.5,0,0,6,1,0.5,0
3,2,0,11,24,3,0,11,3,2,108,0,0,0.75,0.5555556,0,0,35,8,3,0
6,1,0,7,26,5,1,6,2,0.55,156,0.25,0,0,0.28,0,0,24.333334,4,1.3333334,0
3,3,0,7,15,3,0,7,3,2,46,0,0,0.7777778,0.5555556,0,0,14.333333,3,1.3333334,0
8,1,17,31,36,22,17,14,0,0.7714286,190,1,0,0,0.3469388,0,0,22.125,5,1.75,1
8,3,0,3,30,26,0,3,4,0.85714287,208,1,0,0.8064516,0.4642857,3,4,24.875,8,1.625,0
10,1,0,6,11,35,3,3,10,0.8518519,46,0.6666667,1,0,0.26666668,0,0,3.3,1,0.9,0
3,3,0,5,12,3,1,4,3,2,33,0,0,0.7777778,0.5555556,0,0,10,2,1,0
4,3,0,5,9,4,0,5,3,0.6666667,30,1,0,0.6666667,0.6666667,0,0,6.25,1,0.5,0
11,2,0,11,65,41,0,11,8,0.9,561,1,0,0.35714287,0.38,2,3,49.81818,9,2.7272727,0
4,1,0,20,25,2,1,20,2,0.5,174,1,0,0,0.5555556,0,0,42,8,2.25,1
5,1,0,6,26,0,4,3,5,0.25,288,1,0,0,0.6,0,0,56.2,9,4.2,0
3,3,0,12,29,3,0,12,3,2,151,0,0,0.7777778,0.5555556,0,0,49.333332,9,3.3333333,0
2,1,0,6,8,1,2,4,2,2,33,0,0,0,0.5,0,0,15.5,3,1.5,0
5,1,0,20,33,8,2,18,3,0.25,105,1,0,0,0.3,0,0,19.8,8,2,1
3,2,0,11,31,3,0,11,3,2,142,0,0,0.75,0.5555556,0,0,46.333332,10,3.6666667,0
3,3,0,7,16,3,2,5,3,2,74,0,0,0.9166667,0.8333333,1,2,23.666666,8,3.3333333,0
2,2,0,3,12,1,1,3,1,2,29,0,0,0.9791667,1,0,0,13.5,1,0.5,0
