@relation xalan.2.6
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max.cc. numeric
@attribute avg.cc. numeric
@attribute bugs numeric
@data
1,6,0,1,2,0,1,1,1,2,6,0,0,1,1,0,0,5,0,0,0
9,2,0,9,23,36,9,9,0,2,82,0,0,0.5294118,0.44444445,0,0,8.111111,1,0.8888889,0
24,1,0,5,30,0,5,0,21,0.54347825,486,1,0,0,0.31666666,0,0,19.083334,8,1.7083334,0
2,1,0,1,5,0,1,1,1,0.5,20,0,1,0,0.6666667,0,0,8,1,0.5,0
111,1,0,13,150,5301,0,13,97,0.9443182,1851,0.6666667,8,0,0.11988636,0,0,15.459459,10,1.5315316,3
6,3,2,6,10,3,4,3,6,0.2,106,0.5,1,0.8333333,0.5416667,2,6,16.333334,5,1.3333334,0
11,1,1,2,20,53,2,1,0,0.9,90,1,0,0,0.4,0,0,7.090909,2,0.90909094,0
4,4,7,13,24,6,8,5,3,2,96,0,0,0.9859155,0.55,1,2,23,1,0.75,1
6,4,0,3,13,3,1,3,2,0.2,64,0,1,0.8,0.5416667,2,4,9.5,2,0.8333333,0
16,4,0,30,70,10,5,28,13,0.56666666,790,1,0,0.82954544,0.23214285,2,9,48.125,17,3.375,3
9,2,0,13,20,36,1,13,8,2,85,0,0,0.80487806,0.35185185,2,3,8.444445,2,1.2222222,0
24,1,0,19,30,204,19,0,23,0.9758454,3239,0,0,0,0.25,0,0,133.58333,17,4,2
1,3,0,4,2,0,2,2,1,2,6,0,0,1,1,0,0,5,0,0,0
2,4,0,4,11,0,1,4,2,0,55,0.5,1,0.9444444,0.6666667,1,2,25.5,5,2.5,0
4,1,0,0,10,0,0,0,0,1.2666667,90,0,0,0,0.8333333,0,0,15.25,4,2,0
9,2,0,9,23,36,9,9,0,2,82,0,0,0.5294118,0.44444445,0,0,8.111111,1,0.8888889,0
3,4,0,21,26,0,0,21,3,0.16666667,246,1,3,0.97959185,0.44444445,3,14,80,4,1.6666666,0
2,1,0,1,4,0,1,1,1,0.5,29,0,1,0,0.6666667,0,0,12.5,2,1,0
2,3,0,1,3,0,1,0,0,0,13,1,0,0.9444444,0.6666667,0,0,5,1,0.5,0
2,1,0,1,4,0,1,1,1,0.5,19,0,1,0,0.6666667,0,0,7.5,1,0.5,0
5,1,0,7,10,10,7,0,5,2,85,0,0,0,0.2,0,0,16,5,3,1
33,3,0,17,151,322,6,16,23,0.9014423,1758,0.5769231,0,0.39215687,0.14285715,1,2,51.484848,17,2.121212,5
5,6,0,13,35,10,1,12,4,2,183,0,0,0.9411765,0.4,2,8,35.6,1,0.8,0
10,2,0,1,16,0,1,0,9,0.537037,703,1,0,0.59090906,0.36,1,2,68.7,1,0.9,1
47,2,0,59,111,1021,22,41,15,0.64855075,1185,0.6666667,1,0.32307693,0.17391305,1,1,24.085106,12,1.2127659,4
2,1,0,1,4,1,1,1,1,1,17,0,1,0,0.75,0,0,7,1,0.5,0
2,1,0,1,4,1,1,1,1,1,17,0,1,0,0.75,0,0,7,1,0.5,0
8,3,1,6,20,0,2,5,8,0.76785713,243,0.875,1,0.6818182,0.41666666,2,7,28.375,7,2.125,0
44,1,0,38,44,946,34,5,44,1.0232558,52,0,0,0,0.23737374,0,0,0,1,1,0
4,3,0,12,12,6,3,10,3,2,43,0,0,0.9491525,0.4,1,4,9.75,1,0.75,0
10,5,0,21,52,39,4,18,6,1.0222223,304,0,1,0.96370965,0.33333334,3,7,28.9,5,1.7,3
10,1,0,1,10,45,1,0,10,1.1111112,11,0,0,0,0.4,0,0,0,1,1,0
2,1,0,1,5,1,1,1,1,1,18,0,1,0,0.75,0,0,7.5,1,0.5,0
3,3,1,4,10,0,2,3,3,0,55,0,1,0.88235295,0.5555556,2,4,17,3,1.6666666,0
0,1,0,6,0,0,5,1,0,2,218,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,0,1,0,1,2,26,0,0,0,1,0,0,3,0,0,0
78,2,0,168,143,2203,152,21,76,0.9345238,1065,0.7916667,13,0.2,0.06993007,0,0,12.346154,5,1.2820513,2
67,1,0,95,67,2211,92,4,67,1.0151515,83,0,0,0,0.24253732,0,0,0,1,1,1
3,4,0,1,4,1,0,1,2,0.5,314,0,0,0.97619045,1,0,0,103.333336,1,0.33333334,1
10,3,1,26,18,3,24,3,9,0.7777778,98,0,2,0.9102564,0.33333334,2,22,8.5,3,1.2,1
3,5,0,14,33,1,0,14,2,0.5,177,1,0,0.98245615,0.75,1,7,57.666668,1,0.33333334,0
2,1,0,1,4,0,1,0,1,0,14,0,0,0,0.75,0,0,5.5,1,0.5,0
6,3,0,10,12,0,1,9,5,0.2,49,1,0,0.91803277,0.33333334,1,3,7,2,1.1666666,0
8,4,9,18,21,8,9,9,4,2,110,0,0,0.8727273,0.5,2,5,12.75,2,1.125,0
7,4,0,23,51,21,5,19,5,2,452,0,0,0.9230769,0.3392857,2,7,63.57143,14,5.142857,0
7,3,3,18,25,0,10,11,7,0.41666666,175,1,2,0.93421054,0.35714287,2,4,23.714285,3,1.1428572,0
1,3,0,4,2,0,1,4,1,2,7,0,0,1,1,0,0,6,0,0,0
81,6,0,58,232,3062,11,54,66,0.96293104,2222,1,5,0.7214286,0.12916666,3,8,26.074074,10,2.0370371,1
5,3,0,8,12,8,1,7,5,0.5,59,1,0,0.9047619,0.4,1,6,10.6,2,1,0
2,5,0,5,8,1,0,5,2,2,34,0,0,0.98245615,0.75,1,6,16,1,0.5,0
5,1,0,11,22,0,1,10,4,0.16666667,153,1,0,0,0.4,0,0,29,2,1,0
2,5,0,6,8,1,1,5,0,2,19,0,0,0.9953271,0.6666667,1,1,8.5,1,0.5,0
4,3,0,6,5,0,6,0,2,1.0952381,54,0,0,0.9444444,0.6666667,0,0,10.75,1,0.25,0
5,3,0,23,36,2,2,22,4,1,537,1,1,0.9375,0.4,3,7,105.8,17,4.8,1
51,1,0,25,117,1275,11,23,40,1.02,2140,0,0,0,0.18137255,0,0,40.45098,18,3.3333333,2
9,5,0,11,42,0,2,9,8,0.5833333,426,1,1,0.9469697,0.2777778,3,11,46,14,2.8888888,1
14,1,0,4,14,91,4,0,14,2,14,0,0,0,0.27380952,0,0,0,1,1,0
9,2,0,4,24,0,0,4,9,0.625,109,1,2,0.61904764,0.2888889,1,6,10.777778,3,1.2222222,0
3,1,0,4,7,0,1,4,2,0,24,0,1,0,0.5555556,0,0,6.6666665,1,0.6666667,0
6,1,0,3,16,0,1,2,5,0.3,69,0,0,0,0.6,0,0,10.166667,3,1.3333334,1
7,5,2,8,24,21,2,7,2,2,163,0,0,0.9765625,0.37142858,2,4,22.285715,11,1.8571428,0
9,2,0,9,23,36,9,9,0,2,82,0,0,0.5294118,0.44444445,0,0,8.111111,1,0.8888889,0
35,3,0,14,77,323,8,7,35,0.20588236,571,1,0,0.8596491,0.23492064,0,0,15.285714,16,2.0285714,0
17,1,0,9,71,0,1,9,16,0.78125,336,1,3,0,0.22875817,0,0,18.411764,1,0.9411765,1
2,1,0,1,5,0,1,1,1,0.5,20,0,1,0,0.6666667,0,0,8,1,0.5,0
6,4,0,3,14,3,1,3,2,0.2,62,0,1,0.8,0.5416667,3,4,9.166667,2,0.8333333,0
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.6666667,0,0,0,1,1,0
7,1,0,5,21,0,2,3,7,0.16666667,121,1,0,0,0.34285715,0,0,16,2,0.71428573,0
5,3,0,1,16,8,0,1,3,1.2479508,4275,0,0,0.9268293,0.33333334,0,0,805.2,2,0.8,1
11,1,0,9,29,7,2,7,8,0.8066667,324,0.73333335,3,0,0.35,0,0,27.09091,5,1.2727273,0
5,1,0,5,15,4,1,5,5,0.25,77,1,0,0,0.4,0,0,14.2,2,0.8,1
2,1,0,1,4,1,1,1,1,1,17,0,1,0,0.75,0,0,7,1,0.5,0
2,5,0,8,8,1,1,7,2,2,57,0,0,0.9953271,0.625,1,1,27.5,1,0.5,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
3,5,0,2,4,3,1,1,0,2,10,0,0,0.9909502,1,1,1,2.3333333,1,0.6666667,0
3,3,0,0,4,1,0,0,2,0.5,1248,1,0,0.974359,1,0,0,414.66666,1,0.33333334,1
29,1,0,24,44,0,23,1,21,0.640625,1655,0.0625,1,0,0.24206349,0,0,55.517242,11,3,2
3,3,0,0,4,3,0,0,3,2,6,0,0,0.95,0.8333333,0,0,1,1,0.6666667,0
9,2,7,21,15,36,15,8,8,2,51,0,0,0.7894737,0.2857143,1,7,4.6666665,2,1.1111112,1
16,5,0,22,54,46,4,21,13,0.6,563,1,2,0.89928055,0.2,2,13,34.0625,9,2.5,2
3,4,0,19,32,0,1,18,3,0.5,161,0,1,0.974359,0.5,2,3,52.333332,8,3,0
12,4,0,4,22,4,1,3,11,0.4848485,148,0.33333334,0,0.921875,0.25,3,15,11.083333,2,1,0
3,4,0,1,4,1,0,1,2,1.4230769,3769,0,0,0.97619045,1,0,0,1251,1,0.33333334,1
7,3,0,17,16,1,1,16,7,0.33333334,70,1,0,0.9220779,0.37142858,2,8,8.857142,2,1.1428572,0
2,1,0,1,5,1,1,1,1,1,18,0,1,0,0.75,0,0,7.5,1,0.5,0
2,1,0,1,5,0,1,1,1,0.33333334,33,0,1,0,0.625,0,0,14,2,1,0
3,3,0,0,4,1,0,0,2,0.5,234,1,0,0.974359,1,0,0,76.666664,1,0.33333334,1
6,1,0,2,15,0,1,2,1,0.6,183,0,3,0,0.43333334,0,0,28.833334,4,2.3333333,0
3,3,0,0,4,1,0,0,2,0.5,1248,1,0,0.974359,1,0,0,414.66666,1,0.33333334,1
2,1,0,13,31,0,1,13,0,0.14285715,217,0.9285714,9,0,1,0,0,100.5,3,1.5,0
2,3,2,11,8,1,8,5,1,2,44,0,0,0.9861111,0.5,0,0,21,3,1.5,0
7,1,0,19,48,21,0,19,3,1.1666666,389,1,0,0,0.46938777,0,0,54.42857,1,0.85714287,0
62,2,0,70,204,1655,28,54,47,0.9579918,2554,0.8125,7,0.4695652,0.09587814,2,6,39.677418,12,2.3387096,0
2,4,0,17,25,1,1,16,2,2,137,0,0,0.987013,0.625,2,3,67.5,9,4.5,0
5,3,0,1,16,8,0,1,3,1.2462963,2125,0,0,0.9268293,0.33333334,0,0,397,2,0.8,2
29,1,0,14,75,114,2,13,29,0.8541667,490,1,3,0,0.23706897,0,0,15.4827585,2,1,0
2,1,0,1,4,1,1,0,0,1,11,0,0,0,1,0,0,4,0,0,0
4,2,1,5,9,0,2,4,2,0,48,0,1,0.6666667,0.5625,1,1,10.75,3,1,0
2,5,0,5,6,1,0,5,2,2,14,0,0,0.98214287,0.75,2,7,6,1,0.5,0
3,2,0,3,5,3,1,2,0,2,24,0,0,0.5,0.5555556,0,0,7,2,1.3333334,0
4,4,1,9,8,4,7,4,4,0.6666667,30,1,0,0.99086756,0.45,0,0,6.25,1,0.5,1
4,4,0,17,17,0,0,17,4,0.6666667,84,1,2,0.969697,0.375,3,8,19.5,2,1,0
2,4,0,3,7,0,1,3,2,0,121,0.5,1,0.95652175,0.6666667,3,4,58.5,13,6.5,0
12,2,14,22,23,0,17,7,12,0.36363637,149,1,2,0.73170733,0.21875,1,7,11.25,5,1.5833334,1
4,2,0,3,8,0,1,2,3,0.33333334,62,1,1,0.5,0.5833333,0,0,14,4,1.5,1
5,2,0,1,15,10,0,1,5,2,305,0,0,0.5,0.35,1,4,60,8,2.2,0
2,5,0,5,4,1,0,5,2,2,10,0,0,0.98214287,0.75,2,7,4,1,0.5,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,1
2,1,0,4,2,1,2,2,2,2,2,0,0,0,1,0,0,0,1,1,1
31,1,0,41,149,327,4,39,12,0.85396826,3124,1,7,0,0.16330644,0,0,99.09677,41,5.709677,3
3,4,0,1,4,1,0,1,2,0.5,614,0,0,0.97619045,1,0,0,203.33333,1,0.33333334,1
2,1,0,4,2,1,4,0,2,2,2,0,0,0,0.6666667,0,0,0,1,1,1
2,1,0,1,5,0,1,1,1,0.5,20,0,1,0,0.6666667,0,0,8,1,0.5,0
5,3,0,15,39,4,0,15,4,0.5,225,1,1,0.9375,0.36,2,5,43.8,12,3,0
1,1,0,3,1,0,3,0,1,2,1,0,0,0,1,0,0,0,1,1,0
11,1,1,2,20,53,2,1,0,0.9,90,1,0,0,0.4,0,0,7.090909,2,0.90909094,0
1,1,0,1,2,0,1,0,1,2,25,0,0,0,1,0,0,21,0,0,0
10,1,1,6,41,0,3,3,7,0.33333334,437,0.6666667,1,0,0.475,0,0,42.4,1,0.8,1
5,2,0,4,10,0,1,4,2,0,117,0,1,0.5714286,0.55,1,1,22.2,5,2.4,0
2,1,0,1,4,0,1,1,1,0.5,29,0,1,0,0.6666667,0,0,12.5,2,1,0
1,5,3,7,2,0,6,1,0,2,4,0,0,1,1,0,0,3,0,0,0
2,1,0,1,5,1,1,1,1,1,18,0,1,0,0.75,0,0,7.5,1,0.5,0
3,5,1,4,8,1,2,3,1,0,45,0,1,0.94736844,0.5833333,2,2,13.666667,2,0.6666667,0
3,3,0,4,4,3,0,4,3,2,9,0,0,0.95,0.5,1,6,2,1,0.6666667,0
2,1,0,1,5,0,1,1,1,0.5,20,0,1,0,0.6666667,0,0,8,1,0.5,0
4,3,0,3,11,0,1,3,4,0.33333334,83,0.5,1,0.8333333,0.5833333,2,4,19.25,5,2.25,0
42,1,0,10,90,335,6,5,39,0.66791743,877,0.9230769,1,0,0.12539683,0,0,19.571428,6,1.2857143,0
3,1,0,2,10,0,2,1,3,0.5,162,0.33333334,1,0,0.6666667,0,0,52,10,5,1
2,4,0,4,5,0,2,3,2,0,25,0,0,0.98734176,0.6666667,2,3,11,2,1,1
3,3,0,0,4,1,0,0,2,0.5,1248,1,0,0.974359,1,0,0,414.66666,1,0.33333334,1
2,4,0,5,7,1,0,5,2,2,15,0,0,0.97959185,0.75,1,6,6.5,1,0.5,0
2,1,0,3,4,0,1,2,1,0,14,1,1,0,0.6666667,0,0,5.5,1,0.5,0
2,1,0,2,3,0,2,0,2,0,29,0,0,0,0.875,0,0,12,0,0,0
2,4,0,7,6,1,0,7,2,2,13,0,0,0.9896907,0.625,2,4,5.5,1,0.5,0
15,1,0,3,21,0,1,2,15,0.62857145,158,1,2,0,0.31111112,0,0,9.2,2,0.8666667,0
37,3,1,9,68,212,1,8,34,0.625,711,1,2,0.6826923,0.17117117,2,9,18.108109,12,2.2972972,2
2,3,0,2,3,0,2,0,0,0,13,1,0,0.9444444,0.6666667,0,0,5,1,0.5,0
4,3,0,11,14,0,0,11,4,0.33333334,44,1,0,0.9594595,0.4,2,7,9.75,1,0.75,0
2,1,0,1,4,1,1,1,1,1,17,0,1,0,0.75,0,0,7,1,0.5,0
5,3,0,7,23,8,3,5,2,0.875,198,0.5,1,0.9047619,0.44,0,0,38.2,2,1.2,0
2,1,0,1,4,0,1,1,1,0.5,29,0,1,0,0.6666667,0,0,12.5,2,1,0
8,3,0,20,35,0,2,19,6,0.42857143,208,1,1,0.8888889,0.26785713,1,4,24.75,9,2.75,0
12,1,0,3,44,64,1,2,0,0.9818182,586,1,0,0,0.3181818,0,0,47.416668,8,1.8333334,0
6,1,0,9,17,9,1,8,4,0.6857143,188,1,2,0,0.5,0,0,29.166666,1,0.5,0
9,1,0,1,18,36,1,0,9,2,81,0,0,0,0.11111111,0,0,8,2,1.1111112,4
3,4,0,1,4,1,0,1,2,1.4285715,1872,0,0,0.97619045,1,0,0,618.3333,1,0.33333334,1
5,1,0,6,9,0,5,1,5,1.1923077,84,0,1,0,0.73333335,0,0,10.6,3,1.6,1
1,1,0,2,1,0,1,1,1,2,1,0,0,0,1,0,0,0,1,1,0
3,3,0,0,4,1,0,0,2,0.5,234,1,0,0.974359,1,0,0,76.666664,1,0.33333334,1
3,3,0,0,4,1,0,0,2,0.5,234,1,0,0.974359,1,0,0,76.666664,1,0.33333334,1
9,1,0,7,29,12,5,2,8,0.625,605,1,0,0,0.41666666,0,0,65.888885,7,2.5555556,0
2,1,0,1,5,0,1,1,1,0.33333334,33,0,1,0,0.625,0,0,14,2,1,0
2,4,0,9,14,1,1,8,2,2,72,0,0,0.97959185,0.75,2,7,35,1,0.5,1
133,2,0,114,409,7774,63,68,125,0.9445076,3531,0.725,17,0.090277776,0.052807488,1,2,25.24812,5,1.3383459,6
1,1,0,0,2,0,0,0,1,2,5,0,0,0,1,0,0,3,0,0,0
7,2,0,3,19,0,0,3,7,0,64,1,1,0.68421054,0.42857143,1,5,8,1,0.85714287,0
7,1,0,19,7,21,17,3,7,2,7,0,0,0,0.47619048,0,0,0,1,1,0
12,1,0,12,20,46,11,2,12,0,176,1,1,0,0.48958334,0,0,13.583333,1,0.9166667,0
3,3,0,5,11,0,1,4,3,0,64,0,1,0.88235295,0.5555556,2,4,20,4,2,0
5,2,1,5,16,2,1,5,4,0.625,110,0.5,1,0.8235294,0.5,1,4,20.6,9,2.2,2
4,2,0,3,7,0,1,3,2,0,38,0,1,0.6666667,0.5625,1,1,8.25,3,1,0
3,4,0,1,4,1,0,1,2,0.5,499,0,0,0.97619045,1,0,0,165,1,0.33333334,1
5,3,2,18,16,8,18,0,3,1.2479838,4331,0,0,0.9268293,0.33333334,0,0,815.6,2,0.8,6
3,3,0,0,4,1,0,0,2,0.5,234,1,0,0.974359,1,0,0,76.666664,1,0.33333334,1
5,1,0,7,14,0,3,4,4,1.2115384,391,0.051282052,1,0,0.375,0,0,69.4,2,0.8,2
2,3,0,1,3,0,1,0,0,0,13,1,0,0.9444444,0.6666667,0,0,5,1,0.5,0
9,2,0,9,23,36,9,9,0,2,82,0,0,0.5294118,0.44444445,0,0,8.111111,1,0.8888889,0
4,1,0,3,11,4,1,3,0,1.0952381,357,0.42857143,3,0,0.42857143,0,0,86.5,7,3.5,0
7,5,0,5,18,0,1,4,7,0,115,0,0,0.9784173,0.2857143,3,14,15.285714,1,0.42857143,0
4,2,0,1,15,0,0,1,4,0.8333333,62,0,0,0.5714286,0.5,1,4,14,3,1.5,0
7,1,0,25,49,5,5,20,7,0.73333335,321,1,4,0,0.39285713,0,0,44.142857,1,0.85714287,1
2,1,0,1,4,0,1,1,1,0.5,29,0,1,0,0.6666667,0,0,12.5,2,1,0
42,2,7,143,68,819,130,15,40,0.95392954,465,0.11111111,0,0.42857143,0.1122449,2,8,9.857142,4,1.1666666,1
7,1,0,1,13,0,1,1,7,0.45833334,159,0.75,1,0,0.42857143,0,0,21.142857,6,2.857143,0
2,1,0,1,5,0,1,1,1,0.5,20,0,1,0,0.6666667,0,0,8,1,0.5,0
9,3,0,5,26,0,1,5,9,0.7083333,149,0.8333333,2,0.65217394,0.2962963,1,6,14.888889,3,1.2222222,0
2,1,0,1,4,0,1,1,1,0.5,19,0,1,0,0.6666667,0,0,7.5,1,0.5,0
1,6,0,1,2,0,0,1,1,2,6,0,0,1,1,0,0,5,0,0,0
2,1,0,1,5,1,1,1,1,1,18,0,1,0,0.75,0,0,7.5,1,0.5,0
96,4,2,15,197,0,2,13,66,0.9198381,2568,1,2,0.4973545,0.18087122,1,26,25.614584,11,2.09375,2
17,3,2,20,31,136,11,9,17,2,72,0,0,0.81609195,0.27731094,2,5,3.235294,1,0.9411765,1
2,1,0,1,5,0,1,1,1,0.33333334,33,0,1,0,0.625,0,0,14,2,1,0
5,1,0,2,10,10,1,1,4,2,45,0,0,0,0.6666667,0,0,8,5,1.6,0
2,3,0,4,6,1,1,4,2,2,50,0,0,0.9444444,0.625,1,2,24,5,2.5,0
1,1,0,27,1,0,26,1,1,2,4,0,0,0,1,0,0,0,1,1,0
3,1,0,4,7,0,1,4,2,0,24,0,1,0,0.5555556,0,0,6.6666665,1,0.6666667,0
7,4,0,12,18,0,3,10,6,0.16666667,156,0,1,0.9310345,0.36734694,3,16,21.142857,2,1,1
2,1,0,1,5,1,1,1,1,1,18,0,1,0,0.75,0,0,7.5,1,0.5,0
5,3,0,1,16,8,0,1,3,1.2479508,4275,0,0,0.9268293,0.33333334,0,0,805.2,2,0.8,1
2,1,0,1,4,0,1,0,2,0.5,18,0,0,0,0.625,0,0,7,1,0.5,0
11,1,1,2,20,53,2,1,0,0.9,90,1,0,0,0.4,0,0,7.090909,2,0.90909094,1
3,3,0,7,8,3,2,5,3,2,23,0,0,0.95238096,0.5555556,1,1,6.6666665,1,0.6666667,0
2,1,0,1,4,0,1,1,1,0.5,29,0,1,0,0.6666667,0,0,12.5,2,1,0
6,1,0,12,6,15,12,0,6,1.2,18,0,0,0,0.53333336,0,0,0,1,1,0
18,3,0,44,93,95,6,43,11,0.8333333,943,1,1,0.7671233,0.18888889,2,9,51.055557,24,5.7777777,0
3,3,0,4,12,0,0,4,3,0.25,92,0.5,1,0.88235295,0.6666667,2,4,29,5,3,0
64,1,0,7,136,444,6,4,59,0.71929824,2278,0.8947368,12,0,0.15238096,0,0,34.296875,18,1.84375,0
2,1,0,1,5,0,1,1,1,0.5,20,0,1,0,0.6666667,0,0,8,1,0.5,0
9,6,1,9,24,6,2,8,8,0.375,218,0,1,0.8888889,0.35555556,5,22,23.11111,7,2.3333333,1
5,3,1,7,15,0,2,5,4,0,179,0,1,0.7894737,0.53333336,2,6,34.6,14,4.4,0
8,5,0,29,45,0,1,29,8,0.14285715,241,1,1,0.9339623,0.27083334,4,5,29,6,1.875,0
4,1,0,4,16,0,1,3,3,0.5,242,1,0,0,0.4375,0,0,58.5,6,3,0
17,5,1,17,41,0,8,11,16,0.4375,281,1,2,0.89285713,0.1657754,2,9,15.411765,7,1.882353,1
5,1,0,4,21,6,4,0,3,0.9583333,135,1,1,0,0.5,0,0,24.8,2,0.8,2
7,4,1,11,47,15,2,9,3,0.33333334,268,1,0,0.9722222,0.5,1,1,37.142857,1,0.85714287,1
2,1,0,1,4,0,1,1,1,0.5,29,0,1,0,0.6666667,0,0,12.5,2,1,0
5,1,0,3,8,4,1,3,5,0.625,41,0,2,0,0.37142858,0,0,6.4,1,0.8,0
2,1,0,1,4,1,1,1,1,1,17,0,1,0,0.75,0,0,7,1,0.5,0
9,2,0,9,23,36,9,9,0,2,82,0,0,0.5294118,0.44444445,0,0,8.111111,1,0.8888889,0
18,2,21,83,44,117,64,22,17,0.8039216,233,1,3,0.7605634,0.2857143,1,2,11.777778,6,1.4444444,0
12,1,0,4,44,64,2,2,0,0.9818182,586,1,0,0,0.3181818,0,0,47.416668,8,1.8333334,0
2,4,0,10,10,1,0,10,2,2,26,0,0,0.9896907,0.6,2,4,12,1,0.5,0
2,1,0,1,4,0,1,1,1,0.5,29,0,1,0,0.6666667,0,0,12.5,2,1,0
22,1,0,18,74,121,3,17,9,0.6802721,959,0.85714287,4,0,0.18095239,0,0,42.272728,19,3.1363637,2
20,2,0,49,52,188,17,36,19,2,298,0,0,0.63461536,0.245,1,2,13.9,4,1.45,0
8,2,0,3,21,0,1,3,8,0,85,1,1,0.65,0.34375,1,5,9.5,2,1,0
2,1,0,1,4,0,1,1,1,0.5,17,0,1,0,0.6666667,0,0,6.5,1,0.5,0
15,1,0,3,16,103,2,1,13,0.9285714,47,1,1,0,0.3809524,0,0,2.0666666,1,0.8666667,0
7,3,0,89,13,0,88,2,7,0.083333336,98,0,2,0.85,0.37142858,1,2,12.714286,3,0.71428573,0
1,1,0,3,1,0,1,2,1,2,1,0,0,0,1,0,0,0,1,1,0
2,3,0,1,3,0,1,0,0,0,13,1,0,0.9444444,0.6666667,0,0,5,1,0.5,0
8,4,0,11,27,16,6,8,8,0.5714286,109,0,1,0.9665072,0.3,2,4,12.5,3,1.125,2
87,2,29,95,125,3307,84,17,77,0.92524916,1274,0.78571427,3,0.5589744,0.09127789,1,12,13.4827585,7,1.4482758,1
12,1,0,4,44,64,2,2,0,0.9818182,586,1,0,0,0.3181818,0,0,47.416668,8,1.8333334,0
0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
16,5,0,13,95,18,1,13,9,0.8,1467,1,4,0.9264706,0.20535715,2,8,86.625,23,3.6875,1
2,1,0,10,14,0,2,8,2,0,104,1,0,0,0.5833333,0,0,50.5,1,0.5,0
3,3,0,7,7,3,2,5,3,2,25,0,0,0.95348835,0.5555556,1,1,7.3333335,1,0.6666667,0
2,5,0,8,14,1,1,7,1,2,50,0,0,0.995283,0.625,2,2,24,1,0.5,0
5,1,0,6,5,10,6,0,5,2,5,0,0,0,0.33333334,0,0,0,1,1,0
