@relation camel.1.2
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max.cc. numeric
@attribute avg.cc. numeric
@attribute bugs numeric
@data
2,1,0,5,5,1,1,4,1,2,23,0,0,0,0.5,0,0,10.5,3,1.5,0
0,1,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2,4,0,5,6,0,5,0,2,0,20,1,0,0.9444444,0.75,0,0,8.5,1,0.5,0
3,2,0,1,5,3,0,1,3,2,12,0,0,0.9230769,0.6666667,1,2,3,1,0.33333334,2
9,2,0,40,23,32,39,2,7,0.975,240,0.2,9,0.6315789,0.375,1,1,24.555555,4,1.8888888,1
2,5,0,2,6,0,1,1,2,1,22,1,0,0.9444444,0.6666667,0,0,9,1,0.5,0
2,1,0,6,8,1,0,6,2,2,23,0,0,0,0.75,0,0,10.5,1,0.5,0
2,1,0,4,8,0,1,4,1,0,33,0,1,0,0.625,0,0,14.5,1,0.5,0
3,1,0,3,6,3,1,2,3,2,14,0,0,0,1,0,0,3.6666667,1,0.6666667,0
5,4,0,7,15,4,1,6,2,0.5,47,1,1,0.9189189,0.4,2,4,8.2,1,0.6,0
18,2,0,9,20,147,4,7,14,0.7058824,100,1,1,0.6923077,0.25925925,1,3,4.5,1,0.8888889,0
2,1,0,2,3,1,1,2,1,1,10,0,1,0,0.6666667,0,0,3.5,1,0.5,0
4,1,3,3,11,0,3,0,4,0.33333334,31,1,0,0,0.625,0,0,6.5,1,0.75,0
9,2,0,4,16,0,3,1,9,0.5625,122,1,0,0.27272728,0.5555556,0,0,12.111111,4,1.2222222,0
3,1,0,3,5,0,2,1,3,0,17,1,1,0,0.6666667,0,0,4.3333335,1,0.6666667,1
5,1,0,0,7,0,0,0,5,0.5,32,1,0,0,0.46666667,0,0,5,1,0.8,1
4,4,0,1,6,0,1,0,3,0.6666667,37,1,0,0.9722222,0.45,0,0,7.75,2,0.75,0
7,3,0,5,24,3,0,5,5,0.5,141,1,2,0.5,0.26785713,2,2,18.571428,3,1.2857143,2
24,1,0,11,47,226,1,10,23,0.8509317,244,1,1,0,0.15416667,0,0,8.875,1,0.9583333,5
3,1,0,3,7,3,1,3,2,2,47,0,0,0,0.5555556,0,0,14.666667,3,1.3333334,0
6,6,0,12,22,11,1,12,5,0.6,87,1,1,0.85714287,0.30555555,0,0,13.166667,1,0.8333333,0
9,3,0,4,12,30,1,4,9,0.25,50,1,0,0.76666665,0.5555556,2,5,4.4444447,1,0.7777778,1
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
6,3,0,9,11,3,2,9,3,0.6666667,43,1,2,0.82608694,0.28,0,0,5.6666665,1,0.6666667,0
4,3,0,6,13,4,1,5,3,0.6666667,27,1,1,0.93939394,1,0,0,5.5,1,0.5,0
1,1,0,28,1,0,28,0,1,2,1,0,0,0,1,0,0,0,1,1,0
2,1,0,3,4,0,1,2,1,0,19,0,0,0,0.6666667,0,0,7.5,1,0.5,0
2,1,0,4,7,0,1,4,1,0,34,0,3,0,0.6,0,0,14.5,1,0.5,0
18,1,0,116,18,153,116,0,18,2,18,0,0,0,0.6666667,0,0,0,1,1,0
24,2,0,13,37,264,5,10,19,0.8043478,186,1,1,0.6315789,0.22023809,1,2,6.6666665,1,0.875,0
7,3,0,27,64,1,1,27,3,0.5555556,357,1,2,0.76,0.31428573,0,0,49.57143,3,1.1428572,0
3,1,0,16,7,3,11,5,3,2,47,0,0,0,0.41666666,0,0,14.666667,5,2.3333333,2
2,5,0,3,7,0,1,2,2,0,21,1,0,0.94736844,0.6666667,0,0,9,1,0.5,1
2,3,0,6,6,0,1,6,1,0,21,0,1,0.95,0.625,0,0,9,1,0.5,0
15,2,0,20,48,73,2,19,10,0.75510204,243,1,5,0.5,0.21428572,1,1,14.733334,6,1.2666667,0
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,1
3,2,0,1,5,3,0,1,3,2,12,0,0,0.9230769,0.6666667,1,2,3,1,0.33333334,0
4,3,0,9,11,6,6,4,4,2,25,0,0,0.97029704,0.625,1,2,5.25,1,0.75,3
43,1,0,9,100,825,4,7,35,0.83809525,785,0.8,1,0,0.26190478,0,0,17.023256,1,0.8372093,2
9,1,0,3,18,30,1,2,8,0.375,82,1,0,0,0.35555556,0,0,8,1,0.7777778,0
16,1,0,8,28,74,3,7,12,0.84444445,154,1,1,0,0.1875,0,0,8.25,3,1.1875,2
2,1,0,1,7,1,0,1,2,2,26,0,0,0,0.75,0,0,12,1,0.5,0
1,4,0,2,2,0,1,1,1,2,5,0,0,1,1,0,0,4,0,0,1
13,2,0,12,37,42,4,9,13,0.6111111,175,1,1,0.8857143,0.2769231,1,4,12.230769,3,1.1538461,6
2,4,2,7,4,1,2,5,2,1,17,0,1,1,0.875,0,0,7,0,0,0
3,5,0,1,9,0,0,1,3,0.5,33,1,0,0.8947368,0.5555556,0,0,9.333333,1,0.6666667,0
8,2,0,5,15,16,2,3,8,0.42857143,96,1,1,0.16666667,0.375,0,0,10.75,3,1.125,3
7,1,0,14,14,19,6,8,6,0.96666664,63,0.4,2,0,0.3,0,0,7.285714,2,1.1428572,0
7,1,0,11,38,21,4,9,3,2,167,0,0,0,0.3,0,0,22.857143,3,1.4285715,0
5,3,0,8,15,10,2,6,5,2,36,0,0,0.9807692,0.4,1,2,6.2,1,0.4,2
2,5,0,2,6,0,1,1,2,1,21,1,0,0.9444444,0.75,0,0,8.5,1,0.5,0
9,3,0,8,18,4,1,7,9,0.5,92,1,1,0.9423077,0.3888889,1,2,9,2,0.8888889,3
27,2,0,25,72,339,3,24,23,0.9120879,315,0.85714287,2,0.4047619,0.14423077,1,2,10.407408,2,1.037037,0
9,3,0,9,20,26,1,9,6,0.84375,81,0.75,1,0.79310346,0.325,1,1,7.5555553,2,0.7777778,0
2,6,0,5,10,0,1,4,1,0,42,1,0,0.95454544,0.6,1,1,19.5,3,1.5,0
2,3,2,7,10,1,2,5,0,2,49,0,0,0.95,0.625,0,0,23.5,3,1.5,0
3,5,0,4,10,0,1,3,3,0.5,34,1,1,0.8947368,0.5555556,0,0,9.666667,1,0.6666667,0
5,3,0,4,10,10,1,4,3,2,31,0,0,0.84615386,0.46666667,1,1,5.2,1,0.8,0
6,3,0,10,18,7,3,8,3,0.7,85,1,1,0.84,0.36,0,0,12.833333,2,0.8333333,0
16,1,0,16,41,58,3,15,14,0.8888889,131,1,1,0,0.21875,0,0,6.8125,2,1,0
2,3,0,4,5,0,1,4,1,0.5,21,0,2,0.95454544,0.625,1,1,8.5,1,0.5,0
4,3,0,9,12,0,5,4,4,0,41,1,1,0.875,0.4375,0,0,9,1,0.75,1
20,1,0,2,21,190,1,1,20,2,50,0,0,0,0.4875,0,0,1.5,1,0.9,0
2,1,0,3,6,0,0,3,1,0,23,0,1,0,0.6666667,0,0,10,1,0.5,0
4,3,0,1,5,4,0,1,3,0.6666667,16,1,1,0.9574468,0.6666667,1,1,2.75,1,0.5,0
3,3,0,10,25,0,1,10,2,0,134,1,0,0.92,0.5,1,1,43.333332,2,1,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
5,1,0,0,7,2,0,0,5,0.625,29,0.5,0,0,0.46666667,0,0,4.4,1,0.8,0
9,2,0,5,18,28,1,4,5,0.6666667,103,1,0,0.3846154,0.31746033,1,2,10.111111,2,1,0
3,1,0,3,9,0,1,2,3,0,31,1,0,0,0.5,0,0,9,1,0.6666667,0
3,1,0,4,5,3,1,4,3,2,20,0,0,0,0.8333333,0,0,5.6666665,1,0.6666667,0
2,2,0,5,6,0,1,5,0,0,17,0,1,0.6666667,0.6666667,1,1,7,1,0.5,0
10,1,3,12,29,21,3,9,6,0.7222222,151,0.75,2,0,0.37037036,0,0,13.7,1,0.6,1
3,1,0,4,9,0,1,3,2,0,29,0,0,0,0.5555556,0,0,8.333333,1,0.6666667,0
2,5,0,5,7,1,1,5,0,1,28,0,1,0.95238096,0.5833333,1,1,12.5,1,0.5,0
2,1,0,4,4,1,1,3,2,2,9,0,0,0,1,0,0,3.5,1,0.5,2
7,2,0,11,11,15,4,10,6,0.5,44,1,0,0.77272725,0.26530612,0,0,5.142857,1,0.71428573,2
16,4,0,14,52,72,3,14,7,0.7809524,396,0.71428573,2,0.7083333,0.225,1,1,23.3125,10,2.3125,6
4,1,0,38,4,6,34,5,4,2,4,0,0,0,0.5,0,0,0,1,1,0
3,5,0,3,10,0,1,2,3,0.75,33,1,1,0.9444444,0.5833333,0,0,9.333333,1,0.33333334,1
2,1,0,2,5,0,1,2,1,0,26,0,1,0,0.625,0,0,11,1,0.5,0
5,3,0,7,16,0,1,7,2,0.25,56,1,0,0.84615386,0.5,1,1,10,1,0.8,0
3,2,0,4,7,3,1,3,1,2,330,0,0,0.6666667,1,1,1,109,1,0.6666667,0
2,1,0,3,5,1,3,2,2,2,17,0,0,0,0.6666667,0,0,7.5,2,1,0
4,2,0,4,7,4,3,1,2,0.9166667,56,0.25,4,0.85714287,0.44444445,1,1,12,1,0.5,0
39,1,11,23,67,687,13,10,31,0.89736843,405,1,7,0,0.13377193,0,0,9.128205,4,1.3846154,4
7,3,0,8,18,21,2,6,4,2,66,0,0,0.875,0.3265306,0,0,8.428572,2,0.71428573,0
3,5,0,4,8,0,1,3,3,0.5,32,1,2,0.8947368,0.5555556,0,0,9,1,0.6666667,0
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
24,2,0,16,56,218,3,15,20,0.7536232,275,1,2,0.8086957,0.2847222,1,4,10.208333,4,1.0416666,5
19,2,0,10,24,165,4,8,15,0.8333333,109,1,1,0.6792453,0.24561404,1,3,4.6842103,1,0.8947368,0
2,1,0,4,6,0,1,4,1,0,48,0,4,0,0.5833333,0,0,21,3,1.5,0
3,1,0,4,6,3,1,3,2,2,12,0,0,0,0.6666667,0,0,3,1,0.6666667,0
6,1,0,4,10,0,1,3,6,0.6,46,1,0,0,0.33333334,0,0,6.1666665,1,0.8333333,0
9,1,2,9,24,30,4,7,7,0.625,97,1,0,0,0.26984128,0,0,9.666667,2,1,0
2,1,0,17,2,1,15,2,2,2,2,0,0,0,1,0,0,0,1,1,0
2,2,0,3,6,1,0,3,2,2,14,0,0,0.8333333,0.6666667,0,0,6,1,0.5,0
4,2,0,4,8,0,1,4,3,0,28,0,1,0.5,0.4375,1,2,5.75,1,0.75,0
2,3,0,5,5,0,2,3,1,0,30,1,0,0.8333333,0.6666667,1,1,13.5,2,1,0
2,1,0,2,15,0,1,1,1,0,64,0,0,0,0.625,0,0,30,1,0.5,0
11,1,0,21,51,49,2,19,8,1.0625,355,0.125,0,0,0.2,0,0,30.545454,5,1.4545455,0
2,1,0,2,4,0,1,1,1,0,15,0,0,0,0.6666667,0,0,6,2,1,0
11,2,0,19,18,47,5,17,11,0.9,82,1,0,0.6296296,0.18181819,1,1,6.090909,1,0.90909094,0
6,2,0,11,23,1,2,11,3,0.75,88,1,3,0.7647059,0.46666667,1,2,13,2,0.8333333,2
1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,1,1,1
15,5,0,11,46,27,1,11,10,0.6904762,279,1,1,0.7234042,0.22222222,1,1,17.2,3,1,0
2,1,0,5,6,0,0,5,2,0,30,1,2,0,0.625,0,0,13,1,0.5,0
5,3,0,8,17,10,2,7,5,2,46,0,0,0.9807692,0.4,1,2,8.2,1,0.4,3
4,2,0,4,7,4,3,1,2,0.8888889,45,0.33333334,3,0.85714287,0.44444445,1,1,9.5,1,0.5,0
7,4,0,11,25,19,3,11,5,0.16666667,94,1,1,0.8611111,0.36666667,0,0,12.285714,1,0.71428573,0
5,1,0,1,16,4,0,1,5,0,62,1,0,0,0.6,0,0,11.2,2,1,0
12,1,0,14,32,16,3,14,9,0.79545456,104,1,4,0,0.34545454,0,0,7.3333335,1,0.8333333,0
3,2,0,3,10,3,1,3,2,1,29,0,1,0.6666667,0.6666667,0,0,8.333333,1,0.6666667,0
3,1,0,15,33,3,3,12,2,1.0416666,431,0.083333336,0,0,0.6666667,0,0,138.66667,4,2,4
2,5,0,3,7,0,1,2,2,0,25,1,1,0.9444444,0.6666667,0,0,11,1,0.5,1
15,1,0,102,15,105,102,1,15,2,15,0,0,0,0.31111112,0,0,0,1,1,2
2,5,0,2,6,0,1,1,2,1,22,1,0,0.9444444,0.6666667,0,0,9,1,0.5,0
6,2,0,1,14,0,1,0,6,0,52,1,0,0.6923077,0.5,0,0,7.5,1,0.6666667,1
3,5,0,2,6,3,1,1,3,2,16,0,0,1,0.7777778,0,0,4.3333335,0,0,0
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
11,3,0,4,15,35,1,4,10,0.2,62,1,0,0.71875,0.59090906,2,5,4.5454545,1,0.8181818,1
13,2,0,22,47,44,6,16,10,0.79761904,248,0.85714287,3,0.59090906,0.22916667,1,1,17.538462,2,0.84615386,9
15,1,1,13,35,59,3,12,5,0.8214286,189,1,2,0,0.22222222,0,0,11.2,4,1,0
3,1,0,3,12,0,1,3,2,0.16666667,53,0,1,0,0.46666667,0,0,15.666667,2,1,0
13,1,0,4,23,0,1,3,13,0,70,1,1,0,0.32692307,0,0,4.3076925,1,0.9230769,0
23,2,0,23,50,161,14,11,20,0.7878788,295,1,2,0.83035713,0.2215909,1,6,11.565217,3,1,4
10,0,0,12,17,21,0,12,9,0.6666667,80,1,1,0,0.33333334,0,0,6.7,1,0.8,0
17,2,0,4,57,104,1,4,8,0.90625,496,0.75,0,0.5294118,0.3382353,1,5,27.470589,12,1.8235294,0
9,3,0,8,18,4,1,7,9,0.5,92,1,1,0.9423077,0.3888889,1,2,9,2,0.8888889,3
6,2,4,9,14,7,4,5,5,0.6,49,1,2,0.7222222,0.375,0,0,6.8333335,2,1,0
15,5,0,10,47,27,1,10,10,0.6904762,274,1,1,0.7234042,0.22222222,1,1,16.866667,3,1,0
22,3,0,20,65,151,5,18,15,0.84656084,401,0.7777778,6,0.45714286,0.15584415,1,1,16.818182,10,1.5454545,7
3,1,0,4,5,3,1,3,2,2,11,0,0,0,0.6666667,0,0,2.6666667,1,0.6666667,0
4,0,0,10,18,2,1,9,3,0.6666667,75,1,2,0,0.8333333,0,0,17,1,0.5,0
2,1,0,5,5,1,3,4,0,0.6666667,31,0,3,0,0.8333333,0,0,11.5,0,0,0
5,1,0,0,6,6,0,0,5,0.75,24,1,0,0,0.46666667,0,0,3.4,1,0.8,0
14,3,0,11,52,59,3,10,9,0.6923077,349,1,1,0.6764706,0.24358974,2,4,23.785715,4,1.4285715,0
25,2,0,16,74,206,6,15,18,0.8009259,448,1,1,0.3611111,0.1904762,1,1,16.56,4,1.32,0
2,1,0,6,9,0,1,5,2,0,32,1,1,0,0.6666667,0,0,14.5,1,0.5,0
3,1,0,4,3,3,3,1,3,2,3,0,0,0,0.8333333,0,0,0,1,1,0
9,2,0,9,13,0,1,8,9,0.25,92,1,2,0.25,0.41666666,0,0,9,1,0.6666667,0
0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8,3,0,7,22,0,1,7,8,0.14285715,86,1,0,0.9622642,0.29166666,1,2,9.625,1,0.5,3
3,1,0,2,13,1,1,2,1,0.6666667,118,0.6666667,0,0,0.5555556,0,0,37.333332,11,4,0
2,1,0,1,6,0,1,1,1,0,22,1,0,0,0.75,0,0,9.5,2,1,0
3,1,0,4,6,3,1,3,2,2,12,0,0,0,0.6666667,0,0,3,1,0.6666667,0
4,3,3,5,8,6,5,0,4,2,20,0,0,1,0.6666667,0,0,4,0,0,1
2,1,0,1,4,1,1,1,1,2,7,0,0,0,1,0,0,2.5,1,0.5,0
11,3,2,17,16,51,9,9,10,0.6,85,1,2,0.67741936,0.24675325,1,1,6.5454545,2,1,0
3,1,4,4,4,1,4,0,3,0.5,14,1,0,0,0.6666667,0,0,3.3333333,1,0.6666667,1
2,1,0,11,2,1,11,0,2,2,2,0,0,0,0.8333333,0,0,0,1,1,0
6,1,2,4,12,3,2,2,3,0.5,39,0.5,1,0,0.5,0,0,5.1666665,1,0.6666667,0
2,2,0,5,5,0,1,5,0,0,26,0,2,0.6666667,0.625,1,1,11,1,0.5,0
9,1,0,6,34,10,1,5,8,0.5,185,0.6666667,0,0,0.33333334,0,0,19.222221,4,1.8888888,0
4,1,0,8,18,2,1,7,2,0.5,131,1,2,0,0.7777778,0,0,31.25,3,1.5,1
8,1,0,12,24,12,1,11,7,0.7714286,100,1,4,0,0.30952382,0,0,10.875,3,1.125,0
12,2,24,36,28,48,26,11,7,0.72727275,139,1,1,0.5652174,0.2777778,1,1,10.333333,2,0.9166667,3
12,3,0,17,29,52,6,16,12,0.6818182,140,1,2,0.65625,0.19166666,1,1,10.5,2,1,0
2,1,0,5,9,0,1,5,1,0,56,0,3,0,0.5833333,0,0,25,2,1,0
6,1,0,2,13,0,1,1,6,0.2,81,0,0,0,0.44444445,1,1,12.166667,4,1.5,0
14,1,0,3,22,59,0,3,13,0.75384617,125,1,0,0,0.17857143,0,0,7.571429,1,0.78571427,0
2,5,0,8,6,0,7,1,2,1,21,1,0,0.9444444,0.75,0,0,8.5,1,0.5,1
2,2,0,6,9,0,1,6,1,0.5,33,0,2,0.9,0.6,0,0,14.5,1,0.5,0
3,1,0,4,6,0,2,2,2,0.5,33,1,1,0,0.6666667,0,0,9,2,1,1
48,1,0,7,111,1116,2,5,47,0.9148936,729,0.6,0,0,0.10283688,0,0,14.083333,2,1,3
2,1,0,1,5,0,1,0,1,0,26,1,0,0,0.6666667,0,0,11,2,1,0
2,1,0,7,18,0,1,7,1,0,116,0,2,0,0.625,0,0,56,4,2,0
3,1,0,3,8,0,1,2,2,0,27,0,0,0,0.5555556,0,0,7.6666665,1,0.6666667,0
11,3,2,8,30,37,2,6,4,0.6666667,122,1,1,0.7,0.3,1,1,9.818182,1,0.8181818,0
11,1,0,12,43,49,1,11,1,0.7,197,1,0,0.47058824,0.4,1,4,16.818182,9,1.6363636,0
5,2,0,4,14,0,1,3,5,0.33333334,68,1,2,0.7777778,0.36,1,5,12,3,1.2,4
7,3,0,4,13,3,1,3,7,0.5,73,1,1,0.9514563,0.35714287,1,2,9.142858,3,1.1428572,2
18,1,0,21,36,153,5,17,17,2,154,0,0,0,0.16666667,0,0,7.5555553,3,1.0555556,0
2,1,0,2,12,0,1,2,1,0,120,0,1,0,0.6,0,0,58,19,9.5,0
2,1,0,3,4,0,1,3,1,0,14,0,1,0,0.6666667,0,0,5.5,1,0.5,0
2,0,0,5,8,1,1,4,2,2,32,0,0,0,0.75,0,0,15,1,0.5,0
2,0,0,5,10,1,1,4,2,2,40,0,0,0,0.75,0,0,19,1,0.5,0
6,3,0,7,13,3,1,6,4,0,46,1,1,0.7826087,0.375,1,1,6.5,1,0.8333333,0
2,1,0,3,9,0,1,3,1,0,32,0,1,0,0.6666667,0,0,14.5,1,0.5,0
4,0,0,10,17,2,1,9,3,0.6666667,71,1,2,0,0.8333333,0,0,16,1,0.5,0
2,5,0,2,5,1,0,2,1,2,15,0,0,0.9655172,0.625,1,1,6.5,1,0.5,0
7,2,0,7,25,0,1,6,5,0.16666667,153,1,1,0.68421054,0.35714287,1,1,20.571428,4,1.2857143,2
6,2,4,11,12,9,5,6,3,0.4,46,1,0,0.8095238,0.3611111,0,0,6.5,2,0.8333333,0
9,0,0,9,33,0,1,9,9,0.5,244,0,1,0,0.62222224,0,0,25.88889,3,2.4444444,0
2,3,0,2,4,0,1,2,0,0,19,0,1,0.875,0.75,1,1,8,1,0.5,0
4,3,0,7,9,0,1,7,2,0,37,0,1,0.9047619,0.5,0,0,8,1,0.5,0
5,1,0,13,19,10,7,6,4,2,63,0,0,0,0.44,0,0,11.6,2,1,3
2,1,0,2,4,0,1,2,1,0,19,0,2,0,0.6666667,0,0,7.5,1,0.5,0
3,1,3,6,10,0,3,3,2,0,34,1,0,0,0.5555556,0,0,10,2,1,1
12,2,0,7,16,46,0,7,11,0.79545456,83,1,2,0.15384616,0.26666668,0,0,5.5833335,2,1,0
10,1,2,9,18,9,4,7,10,0.6666667,86,1,3,0,0.2857143,0,0,7.3,3,1.2,0
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,0
2,1,0,3,4,0,1,3,1,0,14,0,1,0,0.6666667,0,0,5.5,1,0.5,0
4,2,0,7,8,6,2,6,4,2,27,0,0,0.9230769,0.4375,1,1,5.75,1,0.75,0
3,3,0,4,6,3,1,4,2,2,16,0,0,0.9583333,0.5,1,1,4.3333335,1,0.33333334,0
11,3,0,6,22,41,0,6,11,0.8333333,99,1,2,0.33333334,0.3939394,1,1,7.7272725,5,1.2727273,0
5,3,0,6,10,4,1,6,4,0.75,47,1,1,0.82608694,0.53333336,0,0,8,1,0.8,0
6,2,0,5,16,7,1,5,2,0.7,59,1,0,0.6,0.36,1,1,8.5,2,0.8333333,0
4,2,0,5,15,4,1,5,3,0.6666667,38,1,1,0.85714287,0.46666667,0,0,8.25,1,0.25,1
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
7,1,0,27,50,7,3,27,3,0.8055556,198,1,3,0,0.41666666,0,0,26.428572,1,0.71428573,0
2,5,0,11,27,0,1,11,1,0,205,0,1,0.95238096,0.5833333,2,2,101,12,6,0
2,4,0,2,10,0,1,2,0,0,45,0,1,0.9882353,0.6,1,1,21,1,0.5,0
1,4,3,4,2,0,4,0,1,2,7,1,0,1,1,0,0,5,0,0,0
94,1,11,63,186,4361,28,53,86,0.9677419,1012,0.8,3,0,0.067131326,0,0,9.712766,2,1.0744681,28
3,1,0,3,8,0,1,2,2,0,28,0,0,0,0.5555556,0,0,8,1,0.6666667,0
4,0,0,16,33,0,1,16,2,0.46666667,154,0.8,3,0,0.47619048,0,0,36.25,6,1.75,0
9,1,0,6,21,36,0,6,8,2,51,0,0,0,0.14285715,0,0,4.6666665,1,0.8888889,0
5,3,0,14,29,0,1,14,2,0.5,129,1,2,0.88,0.4375,1,1,24.4,5,1.4,0
2,1,0,3,3,0,1,2,2,0,12,1,1,0,0.75,0,0,4.5,1,0.5,1
1,2,0,7,4,0,3,5,1,2,12,0,0,1,1,0,0,11,0,0,1
6,1,2,6,14,15,2,4,5,2,50,0,0,0,0.5416667,0,0,7.3333335,2,1,1
4,3,0,11,23,0,1,11,2,0,129,0,1,0.9047619,0.5,0,0,31,4,1.25,0
2,5,0,2,12,0,1,2,0,0,60,0,1,0.9895833,0.5833333,1,1,28.5,1,0.5,0
15,1,0,11,43,37,3,8,11,0.9809524,485,0.13333334,0,0,0.21481481,0,0,30.333334,3,1.1333333,10
16,1,0,6,47,112,4,2,14,0.6,301,1,0,0,0.4875,0,0,17.6875,1,0.875,2
3,1,0,4,10,0,1,3,2,0,37,0,0,0,0.5555556,0,0,11,2,1,0
3,1,0,6,8,3,2,4,2,2,23,0,0,0,0.5,0,0,6.6666665,1,0.6666667,0
15,1,0,1,18,95,1,0,12,0.2857143,106,1,0,0,0.37777779,0,0,5.9333334,1,0.93333334,0
3,1,0,5,11,0,1,4,2,0,32,0,1,0,0.5555556,0,0,9.333333,1,0.6666667,0
2,2,0,7,9,1,0,7,2,2,48,0,0,0.6666667,0.6,1,1,23,4,2,2
4,2,0,4,10,0,1,3,3,0,51,0,2,0.5,0.4375,1,2,11.25,3,1.25,0
6,1,0,4,11,7,2,2,5,0.8666667,46,0.6666667,1,0,0.5833333,0,0,6.1666665,2,1,1
3,2,0,4,10,3,1,3,2,2,32,0,0,0.6,0.6666667,0,0,9.666667,1,0.6666667,2
3,1,0,3,14,0,1,3,2,0,62,0,1,0,0.5,0,0,19,3,1.3333334,0
2,1,0,6,2,1,6,0,2,2,2,0,0,0,1,0,0,0,1,1,0
28,1,0,35,57,378,14,27,27,2,183,0,0,0,0.14285715,0,0,5.535714,1,0.96428573,3
8,2,0,14,17,0,8,7,6,0.5714286,69,1,1,0.65,0.3,1,1,7.375,2,1,0
2,1,0,4,6,0,1,4,1,0.25,35,0,1,0,0.6,0,0,14.5,1,0.5,0
6,3,0,8,32,0,2,8,1,0.6666667,161,1,2,0.84615386,0.36,1,1,25.333334,6,1.5,1
12,3,0,11,26,44,1,10,8,0.72727275,121,1,3,0.6666667,0.23376623,1,1,8.75,2,0.8333333,0
3,2,0,5,5,3,1,4,0,2,18,0,0,0.8,0.5,1,3,5,2,1,0
1,1,0,3,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,0
5,2,0,7,13,0,2,5,4,0,64,1,1,0.6923077,0.45,1,1,11.6,1,0.8,0
14,1,0,4,33,39,0,4,13,0.6923077,231,1,1,0,0.26153848,0,0,15.142858,1,0.85714287,0
3,2,0,5,5,3,1,4,0,2,18,0,0,0.8,0.5,1,3,5,2,1,0
2,2,0,2,7,0,1,2,1,0,20,0,1,0.9836066,0.75,0,0,8.5,1,0.5,0
7,0,0,10,22,21,1,9,1,2,138,0,0,0,0.5,0,0,18.714285,9,2.2857144,0
2,1,0,1,6,0,1,1,1,0,26,1,0,0,0.75,0,0,11.5,2,1,0
2,1,0,5,2,1,4,2,2,2,2,0,0,0,1,0,0,0,1,1,1
