@relation xalan.2.4
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max.cc. numeric
@attribute avg.cc. numeric
@attribute bugs numeric
@data
3,1,0,1,7,3,1,0,3,2,18,0,0,0,0.5833333,0,0,5,1,0.6666667,0
3,1,0,5,8,0,1,4,0,0.8333333,84,0,2,0,0.46666667,0,0,25,4,2,0
8,1,0,2,12,0,2,0,8,0.52380955,217,0.8333333,0,0,0.5833333,0,0,25.375,4,1.875,0
22,3,2,29,46,189,24,11,22,0.94285715,179,0.8,4,0.9032258,0.18181819,2,14,6.681818,1,0.95454544,0
20,2,0,52,51,190,17,39,19,2,288,0,0,0.63461536,0.245,1,2,13.4,4,1.4,0
3,4,0,1,5,1,0,1,2,0.5,79,1,0,0.975,0.75,2,3,25,3,1,0
22,2,0,43,58,201,9,36,21,0.52380955,715,1,0,0.6226415,0.1993007,2,4,31.454546,7,1.5454545,1
3,1,0,7,15,3,4,3,3,1,183,0,3,0,0.3888889,0,0,58.666668,5,3.3333333,0
11,3,15,33,20,0,25,8,10,0.3,113,0,1,0.7916667,0.34545454,2,4,9.181818,6,1.5454545,0
5,3,0,14,49,4,1,14,4,0.5,319,1,1,0.9375,0.36,2,5,62.6,13,3.2,0
1,3,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,3,0,0,0
9,5,0,12,32,18,2,10,8,0.78125,392,0.25,6,0.95428574,0.26984128,2,20,41.666668,10,2.8888888,0
22,1,0,1,77,219,1,0,5,0.9727891,2261,0.14285715,0,0,0.22751322,0,0,101.13636,8,3.409091,0
8,5,0,33,44,0,1,33,8,0.14285715,241,1,1,0.9339623,0.27083334,3,4,29,6,1.875,0
5,2,0,3,13,4,2,3,5,1,61,1,3,0.9047619,0.5,1,1,10,1,0.4,0
49,3,2,43,100,1176,34,12,46,1,743,0,1,0.60683763,0.12222222,3,21,14.142858,16,1.8571428,0
8,2,1,5,17,0,3,2,8,0,47,0,1,0.7407407,0.41666666,1,1,4.75,1,0.875,0
2,4,0,3,3,1,1,2,2,2,13,0,0,0.9878049,0.6,0,0,5.5,1,0.5,0
4,1,0,4,16,0,1,3,3,0.5,242,1,0,0,0.4375,0,0,58.5,6,3,0
1,1,0,2,1,0,1,1,1,2,1,0,0,0,1,0,0,0,1,1,0
8,3,0,26,54,6,3,25,7,0.8095238,279,1,3,0.8955224,0.3,2,5,33.125,7,2.25,0
15,5,0,26,71,0,4,25,15,0.53571427,499,1,1,0.9540636,0.19393939,0,0,32.133335,2,0.93333334,0
8,4,0,10,24,16,6,7,8,0.5714286,97,0,1,0.9665072,0.3,2,4,11,3,1.125,0
7,2,0,14,20,0,1,13,7,0,74,1,1,0.5,0.25974026,0,0,9.428572,1,0.71428573,0
2,5,0,4,5,1,0,4,2,2,12,0,0,0.98214287,0.75,2,7,5,1,0.5,0
5,3,0,9,17,8,1,8,5,0.5,92,1,0,0.9047619,0.4,1,6,17.2,8,2.4,0
2,5,0,5,4,1,0,5,2,2,10,0,0,0.98214287,0.75,2,7,4,1,0.5,0
3,3,0,7,7,3,2,5,3,2,25,0,0,0.95348835,0.5555556,1,1,7.3333335,1,0.6666667,0
1,1,0,1,2,0,1,0,1,2,12,0,0,0,1,0,0,9,0,0,0
3,4,0,1,4,1,0,1,2,0.5,614,0,0,0.97619045,1,0,0,203.33333,1,0.33333334,0
7,3,0,25,47,17,1,24,5,0.8888889,237,1,1,0.9032258,0.30952382,1,4,32.42857,6,1.7142857,0
7,2,0,5,14,0,2,4,5,0.44444445,154,1,1,0.6666667,0.39285713,1,4,20.571428,6,2.142857,0
82,1,0,48,254,2129,6,44,72,0.8680556,3012,0.625,5,0,0.08693416,0,0,35.536587,4,1.1707317,0
6,4,0,18,21,15,7,11,6,1,80,0,0,0.98190045,0.375,3,8,12.166667,1,0.6666667,0
43,1,0,13,91,783,4,9,1,0.96258503,1954,0.16666667,2,0,0.32804233,0,0,43.465115,19,1.5348837,1
3,4,0,17,14,0,0,17,3,0,62,1,1,0.97959185,0.44444445,3,13,19.333334,1,0.6666667,0
3,3,0,5,14,1,0,5,2,0.5,37,1,1,0.9655172,0.5555556,1,4,11,1,0.6666667,0
2,4,0,5,6,0,1,5,2,0,40,1,1,0.9444444,0.6666667,3,4,18,3,1.5,0
10,2,0,6,16,45,5,1,10,2,143,0,0,0.6666667,0.8,1,14,13.3,2,1.1,1
3,4,0,26,33,0,0,26,3,0.16666667,264,1,3,0.97959185,0.44444445,4,15,86,3,1.3333334,0
7,3,0,14,25,0,1,13,6,0.5,118,1,1,0.9032258,0.2857143,1,5,15.571428,5,1.4285715,0
13,4,1,16,49,40,1,15,13,0.6388889,352,0.6666667,3,0.94690263,0.18803419,4,11,25.846153,2,1.1538461,0
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.6111111,0,0,0,1,1,0
3,3,0,6,7,3,1,5,3,2,24,0,0,0.95238096,0.5555556,1,1,7,1,0.6666667,0
8,1,0,12,67,8,0,12,4,0.74025977,683,1,1,0,0.30952382,0,0,83,18,4.5,0
2,5,0,1,3,0,1,1,2,0,19,1,1,1,0.875,0,0,8,0,0,0
7,4,0,14,18,0,3,12,6,0.16666667,156,0,1,0.9310345,0.36734694,3,17,21.142857,2,1,0
11,4,0,23,38,0,2,22,11,0.64,380,1,3,0.8795181,0.20454545,2,7,33.090908,35,4.818182,0
5,1,0,1,6,0,1,0,5,0.5,30,1,0,0,0.8,0,0,4.6,1,0.8,0
3,1,0,6,23,3,2,4,3,2,141,0,0,0,0.33333334,0,0,46,1,0.6666667,1
6,3,0,9,26,15,0,9,6,2,160,0,0,0.97512436,0.44444445,2,5,25.666666,4,1.3333334,0
11,2,0,5,26,0,0,5,8,0.6666667,271,1,3,0.5,0.3090909,1,5,23.09091,4,1.6363636,0
34,1,0,15,34,561,3,13,34,2,34,0,0,0,0.1194853,0,0,0,1,1,0
66,1,0,77,66,2145,74,3,66,1.0153847,81,0,0,0,0.27705628,0,0,0,1,1,0
2,1,0,1,7,0,0,1,2,0,35,1,2,0,0.6666667,0,0,15.5,2,1,0
8,4,9,18,21,28,9,9,4,2,110,0,0,0.8727273,0.5,2,5,12.75,2,1.125,0
3,4,0,27,5,3,27,0,3,2,16,0,0,1,0.5555556,0,0,4.3333335,0,0,0
15,1,0,92,33,69,90,2,13,0.8367347,442,1,0,0,0.33333334,0,0,28,7,2.5333333,0
3,3,0,6,7,3,1,5,3,2,42,0,0,0.95348835,0.8333333,1,6,13,1,0.6666667,0
15,1,0,7,34,15,4,6,8,0.61904764,331,1,1,0,0.1904762,0,0,20.466667,1,0.8666667,1
32,1,2,12,54,470,7,5,23,0.9560117,371,1,2,0,0.28645834,0,0,10.25,5,1.3125,1
4,2,0,5,9,0,1,5,2,0,83,1,1,0.6666667,0.5625,1,1,19.5,4,1.75,0
6,3,0,21,40,0,2,21,5,0.8,706,1,0,0.9230769,0.33333334,3,7,114.333336,28,7.3333335,1
7,1,0,11,45,1,0,11,4,0.75,499,0.5,0,0,0.5714286,0,0,69.71429,7,1.7142857,0
2,4,0,13,13,1,0,13,2,2,44,0,0,0.9896907,0.6,2,4,21,2,1,0
4,3,0,13,14,0,0,13,4,0.33333334,44,1,0,0.9594595,0.4,2,7,9.75,1,0.75,0
2,3,0,4,5,0,1,4,2,0,50,1,1,0.93333334,0.6666667,2,3,23,4,2,0
9,5,0,20,50,32,4,17,7,1.025,272,0,1,0.9676113,0.35185185,3,7,28.666666,5,1.5555556,2
2,5,0,6,8,1,0,6,2,2,34,0,0,0.98245615,0.75,1,6,16,1,0.5,0
61,1,0,8,71,714,4,4,60,0.62916666,1450,0.875,0,0,0.2192623,0,0,22.639345,9,2.2131147,0
3,5,0,17,33,1,1,16,2,0.5,177,1,0,0.98245615,0.75,1,7,57.666668,1,0.33333334,0
3,5,0,5,6,1,1,4,2,0.5,28,1,0,0.9928058,0.625,2,3,8,2,0.6666667,0
8,5,0,11,15,14,1,10,7,0.83928573,100,1,0,0.9583333,0.47619048,1,2,10.5,1,0.75,0
6,2,0,3,26,3,1,2,6,0.73333335,462,0,0,0.77272725,0.45833334,1,1,75,2,1,0
6,6,5,13,13,3,7,7,4,0.4,65,1,1,0.969697,0.36666667,2,4,9.666667,2,0.8333333,1
3,1,0,4,5,0,1,4,2,0,33,0.5,1,0,0.5,0,0,9.333333,1,0.6666667,0
7,4,0,25,49,21,4,22,5,2,452,0,0,0.9230769,0.3392857,2,7,63.57143,14,5.142857,0
5,2,0,2,18,10,2,0,5,2,107,0,0,0.8888889,0.6,1,2,20.4,4,1.8,0
8,2,3,7,16,18,3,4,6,0.8,114,1,0,0.8378378,0.5,1,1,12.625,1,0.75,0
110,1,0,13,149,5191,0,13,96,0.94380736,1853,0.6666667,8,0,0.11983945,0,0,15.627273,10,1.5363636,0
10,3,4,10,19,0,6,5,3,0.11111111,180,1,1,0.5,0.525,2,5,16.9,4,1.9,0
2,4,0,18,13,1,0,18,2,2,61,0,0,0.9896907,0.6,2,4,29.5,1,0.5,0
5,5,0,9,8,10,3,6,4,2,52,0,0,0.9765625,0.45,1,4,9.4,3,1,1
2,4,0,4,6,0,1,4,2,0,32,1,1,0.9444444,0.6666667,1,2,14,3,1.5,0
14,3,0,10,41,27,1,9,14,0.6666667,290,1,2,0.93779904,0.25,3,4,19.5,2,1.0714285,0
6,1,0,8,21,0,2,6,6,0.5,146,0.5,1,0,0.3809524,0,0,23,1,0.8333333,1
4,8,0,10,15,2,2,8,3,0.33333334,97,1,1,0.9785714,0.4375,2,2,22.75,4,1.5,0
7,4,0,17,22,0,0,17,5,0.625,153,1,4,0.9268293,0.30952382,2,4,20.285715,6,1.7142857,0
15,1,3,9,39,91,5,4,7,0.8116883,824,0.8181818,3,0,0.26785713,0,0,52.466667,14,3.4666667,0
2,4,0,6,10,1,0,6,2,2,30,0,0,0.97959185,0.75,1,6,14,1,0.5,0
5,2,0,5,12,0,1,4,4,0,34,0,0,0.75,0.4,0,0,5.6,1,0.8,0
9,1,0,3,18,0,2,2,9,0.3125,98,1,1,0,0.33333334,0,0,9.666667,3,1.1111112,0
30,1,0,4,62,223,2,2,28,0.63448274,460,0.6,0,0,0.2,0,0,14.166667,5,1.0666667,0
10,1,0,5,25,3,1,5,0,0.6111111,815,0.5,3,0,0.3125,0,0,79.9,11,2.8,1
18,5,0,22,48,19,5,18,16,0.75,244,1,2,0.85833335,0.18518518,4,14,12.333333,3,1.3333334,0
9,1,0,7,29,12,5,2,8,0.625,453,1,0,0,0.41666666,0,0,49,7,2.5555556,0
2,4,0,6,15,1,0,6,2,2,73,0,0,0.97959185,0.75,1,6,35.5,1,0.5,0
3,1,0,4,5,0,1,4,2,0,33,0.5,1,0,0.5,0,0,9.333333,1,0.6666667,0
4,1,0,2,7,0,1,2,2,0,25,1,1,0,0.5,0,0,5,1,0.5,0
3,3,1,7,7,1,2,6,3,0.5,45,1,1,0.88235295,0.5555556,2,4,13.666667,2,1.3333334,0
71,1,2,24,151,1037,8,16,48,0.87840533,2724,0.60465115,6,0,0.13333334,0,0,36.760563,12,1.5070423,2
11,3,0,3,19,55,1,2,11,2,79,0,0,0.8043478,0.36363637,0,0,6.181818,1,0.8181818,0
38,3,0,29,122,607,1,29,6,0.9,1852,0,2,0.35714287,0.19459459,0,0,47.473682,15,3.7631578,0
1,3,0,2,2,0,0,2,1,2,4,0,0,1,1,0,0,3,0,0,0
33,1,10,113,53,526,103,21,32,0.9980469,300,0,16,0,0.234375,0,0,7.6060605,2,1,0
3,3,0,7,7,3,2,5,3,2,25,0,0,0.95348835,0.5555556,1,1,7.3333335,1,0.6666667,0
13,1,0,6,16,0,6,0,12,0.3611111,160,1,0,0,0.41025642,0,0,11.076923,2,1.2307693,0
12,3,0,40,49,0,1,39,11,0.33333334,836,1,2,0.86585367,0.23809524,2,8,68.416664,18,3.25,0
10,6,0,35,46,1,2,33,10,0.5185185,302,1,2,0.92523366,0.24285714,3,4,28.9,8,1.6,0
1,1,0,3,1,0,3,0,0,2,36,0,0,0,0,0,0,28,0,0,0
8,5,0,8,24,26,1,7,4,0.5714286,200,1,1,0.93636364,0.4375,2,8,23.875,4,1.875,1
2,1,0,0,4,1,0,0,2,1,47,1,0,0,1,0,0,18,1,0.5,0
4,7,0,3,5,6,1,3,2,0.6666667,21,1,1,0.92,0.5625,3,3,4,1,0.5,0
5,1,0,10,15,2,1,9,4,0.5,68,1,1,0,0.34285715,0,0,12.2,1,0.8,1
5,3,0,31,42,4,0,31,4,0.5,253,1,1,0.93333334,0.33333334,1,6,49.4,4,1.6,0
3,4,0,1,5,1,0,1,2,0.5,349,1,0,0.975,0.75,2,3,115,6,2,0
1,1,0,1,2,0,1,0,1,2,12,0,0,0,1,0,0,9,0,0,0
4,1,0,6,23,6,2,4,3,2,157,0,0,0,0.4,0,0,38.25,1,0.75,0
10,2,0,3,22,0,0,3,10,0.6666667,121,1,1,0.5263158,0.35,1,5,10.7,4,1.3,0
64,2,0,38,159,878,20,22,58,0.82051283,1706,0.6923077,5,0.0882353,0.12611607,1,1,25.453125,6,1.390625,2
9,1,0,1,15,36,0,1,9,2,69,0,0,0,0.11111111,0,0,6.6666665,2,1,0
5,2,0,5,10,0,1,5,2,0,117,1,1,0.5714286,0.55,1,1,22.2,5,2.4,0
2,1,0,1,13,0,1,1,1,0,133,0.33333334,1,0,0.75,0,0,64,3,1.5,0
4,1,0,67,4,6,67,0,4,2,4,0,0,0,0.5833333,0,0,0,1,1,0
3,1,0,13,19,3,1,13,3,2,207,0,0,0,0.44444445,0,0,68,11,5.3333335,0
3,5,0,11,11,3,0,11,3,2,37,0,0,0.99,0.53333336,3,5,11.333333,1,0.33333334,0
2,3,0,4,5,0,1,4,2,0,39,1,1,0.93333334,0.6666667,1,2,17.5,3,1.5,0
7,3,0,22,28,0,1,21,7,0,143,1,1,0.93421054,0.2857143,2,7,19.285715,2,1.1428572,0
3,4,0,22,22,3,0,22,3,2,131,0,0,0.97959185,0.44444445,3,14,42.666668,5,2,0
1,3,0,12,2,0,12,0,1,2,5,0,0,1,1,0,0,4,0,0,0
3,1,0,5,9,0,0,5,3,0,32,0,1,0,0.6666667,0,0,9.333333,1,0.6666667,0
2,5,0,9,14,1,1,8,1,2,50,0,0,0.995283,0.625,2,2,24,1,0.5,0
25,3,23,62,126,68,25,37,15,0.8489583,1894,0.9375,4,0.76344085,0.13141026,3,10,74.12,15,2.92,3
2,3,0,4,5,0,1,4,2,0,37,1,1,0.9444444,0.6666667,1,2,16.5,3,1.5,0
6,2,0,4,8,13,1,4,4,0.6,33,1,1,0.5,0.5416667,1,1,4.3333335,2,0.8333333,0
56,2,1,21,84,714,14,7,56,0.73939395,839,0.8333333,1,0.36363637,0.16071428,1,4,13.875,9,1.5714285,0
2,5,0,3,3,1,3,0,2,2,12,0,0,1,0.8333333,0,0,5,0,0,0
7,5,0,7,18,0,1,6,7,0,115,0,0,0.9784173,0.2857143,3,14,15.285714,1,0.42857143,0
2,1,0,1,4,1,1,0,2,2,9,0,0,0,0.75,0,0,3.5,1,0.5,0
31,4,0,10,57,117,1,10,29,0.5,904,0.5,0,0.8027211,0.15053764,4,20,28.032259,15,3,1
2,1,0,13,34,0,1,13,0,0.06666667,283,0.8666667,6,0,1,0,0,133,4,2,1
9,2,1,6,18,6,2,5,7,0.29166666,139,1,1,0.5882353,0.3611111,1,6,14.111111,4,1.3333334,0
7,2,0,8,11,19,4,6,6,0.8333333,39,1,1,0.44444445,0.33333334,0,0,4.428571,1,0.71428573,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
3,4,0,2,6,0,1,1,3,0,48,1,0,1,0.7777778,0,0,14.666667,0,0,0
25,3,0,23,103,210,12,13,20,0.9166667,979,0.35714287,0,0.4651163,0.19907407,1,2,37.6,17,1.76,3
1,3,0,4,2,0,1,4,1,2,7,0,0,1,1,0,0,6,0,0,0
2,5,0,7,6,1,0,7,2,2,21,0,0,0.98245615,0.75,1,6,9.5,1,0.5,0
5,4,0,9,31,2,2,7,4,0.33333334,151,1,1,0.9813084,0.4,1,2,28.6,1,0.8,0
4,3,0,6,9,0,1,6,2,0,47,1,1,0.88235295,0.5,2,4,10.5,2,0.75,0
5,3,0,4,17,10,0,4,5,2,74,0,0,0.98,0.46666667,2,5,13.8,16,3.8,0
48,1,0,8,106,388,1,7,26,0.89570296,2321,0.9019608,2,0,0.23670213,0,0,46.291668,21,1.8958334,0
6,3,0,25,39,0,1,24,5,0.4,201,1,2,0.91803277,0.3611111,1,6,32.166668,3,1.6666666,0
7,3,0,20,16,1,1,19,7,0.33333334,70,1,0,0.9220779,0.37142858,2,8,8.857142,2,1.1428572,0
10,2,1,6,19,15,2,5,8,0.5555556,162,1,1,0.5555556,0.35,1,6,14.9,4,1.5,0
4,4,1,4,5,6,2,3,1,0.6666667,21,1,1,0.8888889,0.5625,1,1,4,1,0.5,0
22,3,3,38,68,155,20,24,19,0.82857144,383,0.8,2,0.9074074,0.16818182,2,15,16.181818,4,1.0909091,1
2,4,0,8,6,1,0,8,2,2,13,0,0,0.9896907,0.625,2,4,5.5,1,0.5,0
6,4,0,5,13,3,1,5,2,0.2,64,1,1,0.8,0.5416667,2,4,9.5,2,0.8333333,0
4,3,2,17,5,6,11,6,4,2,7,0,0,0.9594595,0.4375,2,4,0.75,1,0.75,0
3,5,0,3,4,3,1,2,3,2,8,0,0,0.9906977,0.6666667,1,2,1.6666666,1,0.6666667,0
5,3,0,6,10,0,1,6,3,0.25,72,1,1,0.8333333,0.5,2,4,13,3,1.2,0
6,3,0,31,54,3,2,30,5,0.6,314,1,2,0.91803277,0.3611111,1,5,51,9,2.6666667,0
2,3,0,4,4,1,1,3,2,2,13,0,0,0.97619045,0.75,1,1,5.5,1,0.5,0
16,5,0,23,52,46,4,22,13,0.6,561,1,2,0.89928055,0.2,2,13,33.9375,9,2.4375,1
9,5,0,14,43,0,2,12,8,0.5833333,426,1,1,0.9469697,0.2777778,3,11,46,14,2.7777777,1
1,1,0,0,1,0,0,0,1,2,2,0,0,0,1,0,0,0,1,1,0
22,1,0,2,49,221,1,1,20,0.96428573,327,1,1,0,0.14393939,0,0,13.681818,2,1,1
4,2,0,4,8,0,1,4,2,0,67,1,1,0.6666667,0.5625,1,1,15.5,4,1.5,0
2,5,0,7,8,1,0,7,2,2,34,0,0,0.98245615,0.75,1,6,16,1,0.5,0
15,1,0,3,21,0,1,2,15,0.62857145,158,1,2,0,0.31111112,0,0,9.2,2,0.8666667,0
9,2,0,4,22,0,0,4,9,0.5,67,0,2,0.71428573,0.4074074,1,1,6.2222223,1,0.8888889,0
10,4,0,8,23,25,1,7,10,0.5555556,86,0,1,0.9052632,0.28,3,22,7.5,2,1,2
13,1,0,20,14,78,19,1,12,2,37,0,0,0,0.3846154,0,0,1.8461539,1,0.9230769,0
120,1,0,10,148,5942,5,5,118,0.79831934,1019,0,1,0,0.18580766,0,0,7.4666667,4,1.1833333,0
9,3,1,10,20,22,2,9,7,0.71875,166,0.25,2,0.6818182,0.3611111,2,7,17,5,1.4444444,0
1,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,1,1,0
3,1,0,2,9,1,2,0,2,1,67,0,0,0,0.5,0,0,19,1,0.33333334,0
22,2,0,46,54,211,14,35,20,0.61904764,452,1,0,0.6226415,0.2159091,2,4,19.5,7,1.3181819,0
3,4,0,8,9,1,1,7,3,0.5,26,0,1,0.99086756,0.5555556,0,0,7.3333335,1,0.6666667,0
3,3,0,7,7,3,2,5,3,2,25,0,0,0.95348835,0.5555556,1,1,7.3333335,1,0.6666667,0
7,4,1,11,48,15,2,9,3,0.33333334,282,1,0,0.9722222,0.5,1,1,39.142857,1,0.85714287,0
11,3,0,3,16,55,1,2,11,2,44,0,0,0.8301887,0.34848484,0,0,3,1,0.8181818,0
4,4,1,9,8,4,7,4,4,0.6666667,30,1,0,0.99086756,0.45,0,0,6.25,1,0.5,0
4,3,0,21,30,0,5,17,4,0.8333333,127,1,0,0.9491525,0.41666666,1,3,30.25,4,2,0
5,3,0,18,28,0,1,17,4,0.25,129,1,1,0.93333334,0.33333334,1,5,24.4,5,1.8,0
20,2,0,13,49,0,2,11,18,0.4473684,186,0,2,0.5405405,0.25833333,1,1,8.2,2,0.9,0
1,1,0,0,2,0,0,0,1,2,68,0.015625,0,0,1,0,0,3,0,0,0
16,5,0,19,44,8,4,16,14,0.75,261,1,2,0.89928055,0.18125,3,10,15.0625,4,1.4375,0
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1,1,0
1,1,0,1,2,0,1,0,1,2,12,0,0,0,1,0,0,9,0,0,0
2,4,0,13,13,1,0,13,2,2,43,0,0,0.9896907,0.6,2,4,20.5,2,1,1
4,2,1,6,9,0,2,5,2,0,48,1,1,0.6666667,0.5625,1,1,10.75,3,1,0
3,4,0,5,8,0,1,5,3,0,60,1,1,0.92,0.5555556,1,3,18.333334,3,2,0
