@relation ivy.2.0
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max.cc. numeric
@attribute avg.cc. numeric
@attribute bugs numeric
@data
14,1,1,2,19,79,1,1,7,0.8076923,97,1,0,0,0.2857143,0,0,5.5,2,1,0
3,1,0,10,3,3,7,3,3,2,3,0,0,0,1,0,0,0,1,1,0
5,5,0,4,18,8,1,0,4,0.875,76,1,0,0.98255813,0.625,2,2,13.8,3,1,0
7,1,0,3,8,15,3,0,6,0.5,51,1,0,0,0.53571427,0,0,5.857143,1,0.5714286,0
4,1,0,6,4,6,6,0,4,2,4,0,0,0,1,0,0,0,1,1,1
4,1,0,6,5,0,6,0,3,0.6666667,28,1,0,0,0.5,0,0,5.25,1,0.75,0
3,2,1,4,5,3,3,1,3,2,18,0,0,0.875,0.5555556,1,1,5,1,0.33333334,0
30,1,0,37,68,345,30,9,27,0.773399,513,1,3,0,0.18226601,0,0,15.866667,5,1.6,0
1,1,0,7,1,0,6,1,1,2,1,0,0,0,1,0,0,0,1,1,0
7,1,0,7,34,15,1,6,2,0.75,288,0.5,1,0,0.33333334,0,0,39.857143,5,1.5714285,0
22,2,0,16,59,0,1,15,22,0.71428573,354,0.6,2,0.7529412,0.16287878,1,3,14.863636,3,1.4090909,0
13,1,0,29,148,78,0,0,1,0.9722222,1407,0.33333334,0,0,0.1923077,0,0,107,8,2.3076923,1
2,1,1,6,4,1,3,3,2,2,8,0,0,0,0.625,0,0,3,1,0.5,0
13,1,7,28,37,44,23,6,6,0.5555556,172,1,1,0,0.20192307,1,1,12,5,1.2307693,0
2,1,0,3,4,1,1,3,1,1,17,1,1,0,0.6666667,0,0,7,2,1,0
37,4,0,19,107,526,0,0,30,0.90925926,659,0.93333334,0,0.65048546,0.32972974,2,3,16.405405,3,1.027027,0
1,1,0,6,1,0,4,2,1,2,1,0,0,0,1,0,0,0,1,1,0
4,1,0,2,13,2,1,1,3,0.6666667,81,1,0,0,0.75,0,0,18.5,6,2.5,0
22,2,0,20,143,0,2,20,5,0.7619048,1648,1,2,0.4473684,0.33116883,1,2,73.36364,16,2.8636363,1
9,2,0,19,39,34,8,13,5,0.9375,178,0.5,1,0.3,0.328125,1,1,18.555555,1,0.7777778,2
2,1,0,4,2,1,4,0,2,2,2,0,0,0,0.6666667,0,0,0,1,1,0
10,2,1,6,30,27,3,4,0,0.73333335,290,1,1,0.36363637,0.36,0,0,27.5,4,1.4,0
11,1,0,7,20,37,7,0,10,0.625,132,1,0,0,0.3939394,1,1,10.636364,3,1.4545455,0
1,1,0,7,1,0,6,1,1,2,1,0,0,0,1,0,0,0,1,1,0
15,2,0,12,16,67,9,3,15,0.86734694,104,1,1,0.125,0.29333332,0,0,5.4666667,1,0.93333334,0
25,4,0,10,49,224,0,0,25,0.905303,304,1,0,0.73626375,0.37,2,3,10.72,1,0.96,0
4,3,0,2,26,0,1,1,2,0.8333333,228,1,0,0.9,0.45,2,2,55,1,0.5,0
28,6,0,17,70,300,1,17,21,0.72839504,488,0.6666667,0,0.8629442,0.12912089,4,9,16.214285,8,1.8214285,0
33,2,0,33,45,390,26,7,32,0.9296875,350,0.8125,1,0.0625,0.16319445,0,0,9.121212,4,1.030303,0
5,1,0,3,8,0,2,2,4,0.25,48,1,1,0,0.46666667,0,0,8.2,1,0.8,0
4,1,0,4,6,6,1,0,2,1.3333334,16,1,0,0,0.5,0,0,2.75,1,0.5,0
2,1,0,6,8,0,1,0,1,0.5,25,1,2,0,0.625,0,0,10.5,1,0.5,0
1,1,0,6,1,0,4,2,1,2,1,0,0,0,1,0,0,0,1,1,0
4,1,0,6,14,0,3,3,4,0.33333334,74,1,0,0,0.5,0,0,17,7,2.25,0
12,5,0,3,25,66,0,0,12,2,67,0,0,0.9388889,0.4722222,1,1,4.5833335,1,0.9166667,0
9,2,0,17,28,22,9,8,7,0.5,127,1,1,0.3,0.25,1,1,12.888889,2,1,0
5,1,0,3,9,0,1,0,3,0.375,37,1,1,0,0.4,0,0,6,1,0.6,0
4,1,2,10,10,6,2,8,4,2,27,0,0,0,0.375,0,0,5.75,1,0.75,0
4,1,0,3,5,6,1,2,2,2,14,0,0,0,0.5,0,0,2.5,1,0.5,0
99,1,0,65,293,3615,31,42,73,0.8769841,2894,1,9,0,0.090505764,1,1,28.050505,21,2.2020202,3
8,6,0,6,41,22,0,0,5,0.71428573,204,1,0,0.9380531,0.40625,2,2,24.375,5,1.75,0
2,2,0,3,3,0,1,2,2,1,14,0.5,1,0.9230769,0.75,0,0,5,1,0.5,0
7,1,0,2,13,0,1,1,7,0.6944444,86,1,0,0,0.5714286,0,0,10.428572,1,0.85714287,0
4,5,0,2,23,0,1,1,0,0.8333333,198,1,0,0.9954751,0.375,0,0,47.5,1,0.75,0
2,2,0,4,4,1,1,3,1,2,8,0,0,0.6666667,0.75,1,1,3,1,0.5,0
21,1,5,12,46,132,7,5,10,0.5875,281,0.75,1,0,0.17316018,0,0,12.190476,4,1.3809524,0
4,1,0,5,9,0,4,1,4,0.33333334,34,1,1,0,0.5,0,0,7,1,0.75,0
9,1,0,22,117,36,1,21,3,1.125,1209,0,0,0,0.47619048,0,0,133.22223,16,4.6666665,0
4,1,0,6,38,6,2,4,2,1,242,0,0,0,0.375,0,0,59.25,9,4.5,0
2,3,0,4,4,0,1,3,2,1.6,30,0.4,0,0.9411765,0.6,0,0,11.5,1,0.5,0
2,1,0,7,16,1,1,7,1,1,52,1,1,0,0.6666667,0,0,24.5,8,4,0
11,1,0,11,44,49,8,3,8,0.95,279,0.5,0,0,0.23333333,0,0,23.636364,8,1.5454545,1
2,2,2,4,5,0,2,2,1,0,19,1,1,0.9230769,0.625,0,0,8,1,0.5,0
2,1,0,6,2,1,4,2,2,2,2,0,0,0,1,0,0,0,1,1,0
157,1,0,111,312,11794,51,75,142,0.9670139,2701,0.9375,12,0,0.06227884,0,0,15.898089,6,1.5159236,0
4,1,0,3,6,0,1,0,3,0.33333334,20,1,1,0,0.41666666,0,0,3.75,1,0.75,0
12,1,0,9,31,54,1,8,10,0.84090906,170,1,0,0,0.5,0,0,12.833333,3,1.4166666,0
5,1,1,6,6,0,5,1,5,0.5,32,1,1,0,0.46666667,0,0,5,1,0.8,0
3,1,0,4,9,0,1,3,3,0.25,42,1,2,0,0.8333333,0,0,12.333333,4,1.6666666,0
13,1,2,4,44,70,2,2,9,0.8333333,208,1,0,0,0.5625,0,0,14.846154,1,0.84615386,0
8,2,0,6,32,20,0,6,4,0.5,221,1,0,0.46153846,0.4,0,0,26.375,5,2,0
2,1,0,3,4,1,1,3,1,1,17,1,1,0,0.6666667,0,0,7,2,1,0
54,3,0,39,178,823,1,39,8,0.8742138,2670,1,5,0.45833334,0.12201258,2,4,48.166668,9,1.7592592,0
3,1,0,3,3,3,2,1,3,2,3,0,0,0,0.6666667,0,0,0,1,1,0
8,1,0,6,13,22,1,0,7,0.78571427,49,1,1,0,0.6666667,0,0,4.875,2,1,0
1,3,0,4,2,0,1,3,1,2,11,0.5,0,1,1,0,0,8,0,0,0
4,1,3,7,5,0,7,0,4,1,32,0.25,0,0,0.5,0,0,6,1,0.5,0
4,1,0,2,6,6,1,1,3,1,23,0,1,0,0.6666667,0,0,4.5,2,0.75,0
9,1,1,5,29,0,3,3,6,0.5625,157,1,0,0,0.41666666,0,0,16.222221,3,1.4444444,0
0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
18,1,0,23,83,151,18,5,15,0.9705882,638,1,0,0,0.19411765,0,0,34.333332,5,1.5555556,0
11,1,0,4,21,13,1,0,11,0.6,68,0.5,0,0,0.3409091,0,0,5,1,0.8181818,0
20,1,0,4,22,180,1,0,20,0.94736844,91,1,1,0,0.45,0,0,3.35,2,1,0
5,2,0,17,6,6,15,2,5,0.75,25,1,0,0.8181818,0.4,0,0,3.6,1,0.8,0
5,1,0,2,22,8,1,1,5,0.5,97,1,0,0,0.4,0,0,18.2,1,0.6,0
2,1,0,6,21,1,3,3,1,2,144,0,0,0,0.5,0,0,71,10,5,0
13,2,0,14,35,52,10,4,13,0.33333334,204,1,2,0.3888889,0.2820513,1,1,14.538462,5,1.2307693,0
1,1,0,0,2,0,0,0,0,2,6,0,0,0,1,0,0,3,0,0,0
3,2,3,6,11,1,3,3,2,0.5,33,1,1,0.85714287,0.6666667,0,0,9.666667,1,0.6666667,0
4,1,0,4,5,6,3,1,2,1,17,0,1,0,0.6666667,0,0,3,1,0.5,0
7,1,0,10,63,21,2,8,5,2,1034,0,0,0,0.2857143,0,0,146.71428,10,4.857143,0
5,2,3,5,9,0,3,2,5,0.25,34,1,0,0.5714286,0.53333336,1,1,5.6,1,0.6,0
2,1,0,4,2,1,3,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
2,2,0,8,3,0,5,3,2,0,14,1,1,0.8,0.625,0,0,5.5,1,0.5,0
3,1,0,8,4,0,8,0,3,0.5,20,1,0,0,0.6666667,0,0,5,1,0.6666667,0
3,2,0,10,5,3,7,3,1,1,18,0,1,0.8,0.75,1,1,4.6666665,1,0.33333334,0
4,1,0,4,18,0,2,4,4,0.33333334,91,1,1,0,0.5,0,0,21,2,1.25,0
7,3,0,5,20,9,3,4,5,0.73333335,110,1,0,0.5833333,0.33333334,0,0,14,3,1,0
1,1,0,8,1,0,6,2,1,2,1,0,0,0,1,0,0,0,1,1,0
5,1,0,7,10,0,2,5,3,0,38,1,1,0,0.53333336,0,0,6.4,2,0.8,0
2,1,0,7,9,0,1,7,1,0.5,42,1,2,0,0.5833333,0,0,19,1,0.5,0
8,2,0,5,25,6,0,5,6,0.62857145,145,1,0,0.6,0.37142858,0,0,16.5,6,1.375,0
21,1,0,7,22,154,5,2,21,0.905,141,1,2,0,0.1845238,0,0,5.2380953,1,0.95238096,0
2,3,0,2,9,0,1,2,1,0.5,31,1,1,0.95652175,0.625,1,1,13.5,1,0.5,0
74,1,0,40,190,2181,13,30,72,0.8829909,1443,1,8,0,0.067567565,0,0,18.175676,6,1.418919,1
32,4,0,16,81,406,2,0,27,0.9255583,504,1,0,0.68367344,0.3,1,3,14.34375,1,0.96875,0
6,1,0,2,10,1,2,0,0,0.7,55,1,0,0,0.5,0,0,7.5,2,1,0
0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
11,1,0,6,19,1,5,2,11,0.45,67,1,1,0,0.3181818,0,0,4.909091,1,0.90909094,0
3,5,2,16,38,3,2,0,1,2,159,0,0,0.9811321,1,0,0,52,1,0.6666667,0
5,1,0,2,11,6,1,1,5,0.25,79,1,1,0,0.4,1,1,14.4,4,1.4,0
6,4,0,6,19,3,0,0,6,0.8,94,0.5,0,0.9305556,0.44444445,1,1,14,1,0.8333333,0
2,1,0,1,5,0,1,1,1,0.5,26,1,1,0,0.75,0,0,11,3,1.5,0
3,2,0,6,5,3,3,3,1,1,18,0,1,0.8,0.75,1,1,4.6666665,1,0.33333334,0
2,1,0,9,2,1,7,3,2,2,4,0,0,0,0.625,0,0,0,1,1,0
1,3,0,3,2,0,3,0,1,2,5,0,0,1,1,0,0,4,0,0,0
2,1,0,5,22,0,1,5,1,0,77,1,1,0,0.6,0,0,37,1,0.5,0
2,2,0,6,13,1,1,6,2,2,46,0,0,0.85714287,0.6666667,0,0,22,5,2.5,0
2,2,0,4,4,1,2,2,2,2,10,0,0,0.85714287,0.6666667,0,0,4,1,0.5,0
3,1,0,4,5,1,1,3,3,0.75,20,1,2,0,0.5555556,0,0,5,1,0.6666667,0
2,1,0,3,4,1,1,2,1,2,29,0,0,0,0.6666667,0,0,13.5,2,1,0
1,1,0,7,1,0,6,1,1,2,1,0,0,0,1,0,0,0,1,1,0
7,4,0,2,20,21,1,1,7,2,67,0,0,0.9104478,0.5714286,2,2,8.571428,2,1,0
11,1,0,6,12,25,4,2,11,0.8,78,1,1,0,0.36363637,0,0,5.6363635,2,1,0
8,1,0,10,21,28,5,5,7,2,130,0,0,0,0.3125,0,0,15.25,5,2.625,0
12,1,0,7,63,64,2,0,5,1.0495868,939,1,0,0,0.3452381,0,0,76.333336,1,0.9166667,0
4,1,0,24,104,0,2,22,3,0.33333334,763,1,2,0,0.375,0,0,189.25,1,0.75,0
19,1,0,6,64,75,1,6,18,0.8055556,636,1,1,0,0.3859649,0,0,32.157894,6,2.368421,0
3,1,0,9,23,0,1,8,2,0,125,1,2,0,0.44444445,0,0,39.666668,1,0.6666667,0
10,1,0,20,61,45,6,16,9,2,192,0,0,0,0.16666667,0,0,18.2,3,1.7,0
17,1,0,6,29,90,2,5,17,0.8125,167,1,0,0,0.38235295,0,0,8.470589,1,0.88235295,0
5,1,4,7,8,8,4,3,4,0.5,34,1,0,0,0.8,0,0,5.6,3,1.2,0
30,1,0,27,78,267,16,12,30,0.87356323,543,1,1,0,0.12307692,0,0,16.8,5,1.4666667,0
31,1,0,97,31,465,84,16,31,1.0333333,33,0,0,0,0.13225806,0,0,0,1,1,0
5,1,0,7,23,0,5,2,5,0.5833333,105,1,1,0,0.53333336,0,0,19.4,3,1.2,0
8,1,0,6,15,22,1,0,8,0.71428573,116,1,0,0,0.425,0,0,12.75,4,1.5,0
31,2,0,17,118,333,2,17,15,0.8666667,1901,1,3,0.3617021,0.16129032,1,2,59.70968,23,2.7096775,0
5,2,0,11,80,0,1,11,2,0.8125,572,1,2,0.85,0.44,1,2,111,2,0.8,0
29,1,0,39,116,90,1,38,22,0.91558444,1109,0.8181818,5,0,0.14935064,0,0,36.86207,14,2.0689654,3
9,1,0,8,14,8,7,2,9,0.6,117,1,2,0,0.37777779,0,0,11.444445,3,1.1111112,0
22,4,5,30,104,63,5,25,11,0.5714286,707,1,1,0.87573963,0.1846591,4,12,31.045454,9,1.7727273,0
1,1,0,0,2,0,0,0,0,2,17,0,0,0,1,0,0,3,0,0,0
4,2,0,4,13,0,1,0,3,0.33333334,41,1,1,0.8125,0.5833333,1,2,9,1,0.75,0
6,2,2,2,19,0,2,0,4,0.3,86,1,0,0.77272725,0.36666667,0,0,13,3,1.1666666,0
1,1,0,0,2,0,0,0,0,2,9,0,0,0,1,0,0,3,0,0,0
17,1,0,6,39,110,2,4,17,0.09375,165,1,1,0,0.34453782,0,0,8.588235,2,1.0588236,0
2,1,0,9,12,0,1,9,1,0,58,1,3,0,0.5833333,0,0,26.5,2,1,0
16,1,0,27,123,120,5,23,2,2,1851,0,0,0,0.20454545,0,0,114.6875,20,5.9375,0
5,1,0,13,30,4,3,10,3,0.25,149,1,1,0,0.5,0,0,28.6,5,1.8,0
2,4,0,5,4,0,3,2,2,0,14,1,1,0.9444444,0.75,0,0,5.5,1,0.5,0
7,1,5,9,8,13,5,4,7,0.75,30,1,1,0,0.31428573,0,0,3,1,0.85714287,0
1,5,0,3,2,0,2,1,1,2,5,0,0,1,1,0,0,4,0,0,0
7,1,0,10,44,19,4,7,4,0.9166667,348,0.5,0,0,0.35416666,0,0,48.42857,1,0.71428573,1
59,1,0,31,148,0,0,31,57,0.01724138,895,1,1,0,0.1908622,0,0,14.152542,4,1.0338984,0
3,1,0,11,22,3,0,11,3,2,101,0,0,0,0.41666666,0,0,32.666668,2,1.3333334,0
5,1,0,2,6,6,2,0,5,0.75,24,1,0,0,0.7,0,0,3.4,1,0.8,0
2,1,0,2,9,1,1,1,1,2,61,0,0,0,0.75,0,0,29.5,7,3.5,0
1,2,0,14,2,0,13,1,1,2,4,0,0,1,1,0,0,3,0,0,0
11,5,2,7,27,49,2,0,10,0.8,85,1,0,0.94413406,0.34545454,2,2,6.6363635,2,1,0
2,1,0,4,2,1,2,2,2,2,2,0,0,0,0.75,0,0,0,1,1,0
2,1,0,3,4,1,1,2,1,2,41,0,0,0,0.6666667,0,0,19.5,2,1,0
11,1,0,14,24,17,10,4,10,0.54,107,1,0,0,0.3939394,0,0,8.272727,2,1.1818181,1
3,1,0,9,3,3,4,5,3,2,3,0,0,0,0.61904764,0,0,0,1,1,0
10,1,0,27,19,15,25,2,10,0.75555557,138,1,1,0,0.23333333,1,1,12.3,6,1.9,0
9,2,0,7,30,0,1,7,9,0,228,1,0,0.5,0.33333334,1,1,24.222221,3,2.1111112,0
1,1,0,5,1,0,5,1,1,2,1,0,0,0,1,0,0,0,1,1,0
4,2,0,5,6,4,1,4,2,0.6666667,21,1,1,0.5,0.5,0,0,4,1,0.5,0
3,3,0,7,12,0,1,6,3,0.8333333,64,0.6666667,1,0.875,0.44444445,0,0,19.333334,1,0.6666667,0
2,2,0,1,4,0,1,0,1,0,13,1,1,0.983871,0.75,0,0,5,1,0.5,0
25,1,0,62,25,300,55,8,25,2,25,0,0,0,0.296,0,0,0,1,1,0
5,1,0,6,17,10,4,2,4,2,112,0,0,0,0.25,0,0,21.4,3,1.6,0
5,1,0,1,6,2,1,0,5,0.625,27,1,0,0,0.46666667,0,0,4,1,0.8,0
2,2,0,1,4,1,0,1,2,2,10,0,0,0.6666667,0.6666667,1,1,4,1,0.5,0
12,2,0,7,29,30,2,5,11,0.75757575,171,1,1,0.3888889,0.25,1,1,12.75,2,1.1666666,0
2,1,0,4,5,0,1,4,1,0.5,22,1,2,0,0.625,0,0,9,1,0.5,0
9,2,2,7,28,10,2,5,8,0.5833333,124,1,2,0.46666667,0.25925925,1,1,12.444445,2,1,0
10,5,0,9,44,13,0,0,9,0.7222222,176,1,0,0.920354,0.46666667,2,4,16.2,1,0.9,0
6,1,0,11,13,0,10,2,6,0.4,44,1,1,0,0.44444445,0,0,6,1,0.8333333,0
5,1,0,16,65,10,1,16,4,2,598,0,0,0,0.3,0,0,118.6,2,1,0
8,5,0,11,32,18,0,0,7,0.6666667,149,1,0,0.9369369,0.5,1,2,17.25,2,1,0
4,1,0,2,6,0,1,1,4,0.33333334,35,1,2,0,0.5,0,0,7.25,3,1.25,0
6,1,0,1,8,3,1,0,6,0.6,42,1,0,0,0.44444445,0,0,5.6666665,3,1.1666666,0
14,5,0,20,105,73,0,0,7,0.8076923,623,1,0,0.8888889,0.20779221,3,6,43.357143,7,1.5714285,0
1,1,0,8,1,0,6,2,1,2,1,0,0,0,1,0,0,0,1,1,0
9,1,0,1,11,28,1,0,9,0.875,47,1,0,0,0.7222222,0,0,3.7777777,1,0.8888889,0
