@relation jEdit.4.0
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max.cc. numeric
@attribute avg.cc. numeric
@attribute bugs numeric
@data
7,1,2,5,11,9,2,3,6,0.5,140,1,0,0,0.52380955,0,0,18.857143,9,3.142857,0
3,1,0,1,9,1,1,1,1,0.5,32,1,1,0,0.8333333,0,0,9.333333,1,0.6666667,0
4,2,0,5,13,0,2,5,2,0,54,1,1,0.7692308,0.4375,0,0,12.25,3,1.25,0
18,1,0,14,71,27,6,10,5,0.7058824,1598,1,2,0,0.15555556,0,0,87.388885,33,7.2222223,9
2,8,0,13,28,1,3,13,2,2,120,0,0,0.99883586,0.75,3,4,59,8,4,0
21,2,0,12,94,210,5,9,20,1,760,0.5,0,0.5121951,0.3809524,1,3,35.095238,16,3.3809524,0
2,2,0,11,9,1,3,8,1,2,65,0,0,0.94736844,0.625,0,0,31.5,1,0.5,0
6,2,0,5,25,3,1,5,4,0.7714286,215,1,0,0.7222222,0.7222222,1,3,33.666668,7,3,0
3,1,0,3,6,1,1,3,1,0.5,26,1,2,0,0.5833333,0,0,7,1,0.6666667,0
4,1,0,1,26,0,1,1,3,0.6969697,272,0.09090909,1,0,0.39285713,0,0,64.25,4,2.5,0
3,3,0,1,6,0,1,1,2,0,19,1,1,0.6666667,0.6666667,0,0,5,1,0.6666667,0
2,1,0,5,24,0,1,5,1,0,188,1,1,0,0.6666667,0,0,92.5,12,6,0
2,2,0,2,6,0,1,2,1,0,29,1,1,0.6666667,0.6666667,0,0,13,3,1.5,0
2,2,0,9,18,0,3,7,1,0,95,1,1,0.983871,0.75,0,0,46,1,0.5,0
6,8,0,10,22,15,1,10,4,2,128,0,0,0.99420625,0.33333334,1,7,20.333334,5,2.1666667,0
2,2,0,3,12,0,1,3,1,0,54,1,1,0.8888889,0.6666667,0,0,25.5,4,2,0
2,1,0,4,4,1,1,4,1,1,22,1,1,0,0.6666667,0,0,9.5,1,0.5,0
4,1,0,7,15,0,6,2,1,1.0416666,90,0,0,0,0.4375,0,0,19.5,3,1.5,0
2,1,0,6,2,1,6,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
3,1,0,1,6,1,1,1,1,0.5,19,1,1,0,0.8333333,0,0,5,1,0.6666667,0
5,3,0,8,13,4,4,4,4,0.8333333,47,0.33333334,0,0.6666667,0.5,1,1,7.8,1,0.6,0
3,1,0,3,7,1,1,3,1,0.5,32,1,1,0,0.6666667,0,0,9,1,0.6666667,0
2,1,0,2,10,0,1,2,1,0,38,1,1,0,0.6666667,0,0,17.5,3,1.5,0
5,1,0,10,47,0,1,9,1,0.7105263,563,1,2,0,0.41666666,0,0,107.8,1,0.6,3
2,1,0,2,11,0,1,2,1,0,42,1,1,0,0.6666667,0,0,19.5,4,2,0
3,1,0,10,23,0,1,10,2,0,161,1,1,0,0.6666667,0,0,52.333332,1,0.6666667,0
6,1,0,15,29,11,6,9,1,0.94285715,186,0,0,0,0.375,0,0,28.833334,6,3.1666667,0
11,4,0,4,24,23,2,2,10,0.53333336,504,0.33333334,1,0.7647059,0.27272728,2,4,44.272728,14,3.2727273,0
6,2,0,17,38,15,3,14,1,1.1142857,283,0,0,0.7826087,0.6111111,0,0,45,1,0.8333333,0
3,1,0,6,20,3,1,6,1,2,103,0,0,0,0.5555556,0,0,33.333332,14,5.3333335,1
11,2,0,2,24,35,1,1,7,0.8666667,163,0.6666667,0,0.64,0.3030303,2,3,13.545455,4,1.4545455,0
9,6,0,4,27,10,2,3,3,0.75,181,1,0,0.9880597,0.5,2,4,18.444445,1,0.8888889,0
3,1,0,1,8,1,1,1,1,0.5,23,1,1,0,0.6666667,0,0,6.3333335,1,0.6666667,0
1,1,0,2,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,0
37,1,0,69,102,660,64,10,33,0.9444444,1578,1,0,0,0.12285012,0,0,41.62162,17,4.216216,5
3,1,0,1,6,1,1,1,1,0.5,25,1,1,0,0.6666667,0,0,6.6666665,1,0.6666667,0
25,6,0,9,75,258,4,8,8,0.8181818,530,1,3,0.96731055,0.15272728,1,1,19.76,8,1.64,1
4,1,0,10,26,0,2,8,2,0.33333334,142,1,0,0,0.4,0,0,34.25,4,2.5,0
2,2,0,7,6,1,1,6,1,2,36,0,0,0.94736844,0.625,1,1,17,1,0.5,0
3,1,0,1,5,1,1,1,1,0.5,19,1,1,0,0.8333333,0,0,5,1,0.6666667,0
2,2,0,10,7,1,1,9,1,1,80,0,0,0.94736844,0.625,1,1,38.5,1,0.5,0
4,2,0,4,8,4,1,3,0,0.6666667,55,1,0,0.7,0.375,1,2,12.25,6,2,0
2,1,0,1,3,0,1,0,1,0.6666667,20,0,0,0,0.6666667,0,0,7.5,1,0.5,0
2,1,0,2,9,0,1,2,1,0,32,1,1,0,0.6666667,0,0,14.5,2,1,0
3,1,0,3,8,1,1,3,1,0.6666667,35,1,2,0,0.6666667,0,0,9.666667,1,0.6666667,0
33,1,0,36,121,228,10,29,30,0.646875,1520,1,2,0,0.13636364,0,0,44.757576,27,3.7878788,1
4,2,0,4,16,4,1,4,2,0.8333333,108,0,0,0.7692308,0.4,0,0,25.5,3,1.75,0
4,2,0,10,24,6,3,7,2,2,171,0,0,0.85714287,0.5833333,1,1,41.75,1,0.75,0
3,1,0,2,5,0,2,0,2,0.5,29,0,0,0,0.5,0,0,8,2,1,0
2,1,0,5,6,0,1,4,1,0,39,1,1,0,0.6666667,0,0,18,3,1.5,0
5,1,0,11,27,0,4,8,0,0.5,158,0,0,0,0.46666667,0,0,30,5,1.8,2
2,2,0,3,5,0,1,2,1,0,18,1,1,0.983871,0.75,0,0,7.5,1,0.5,0
10,3,0,14,77,0,2,13,3,0.4861111,860,1,1,0.47058824,0.575,0,0,84.2,13,6.6,0
6,3,0,12,14,5,9,5,5,0.93846154,87,0.15384616,1,0.6,0.4,1,1,11.333333,1,0.6666667,0
2,1,0,1,4,0,1,1,1,0,13,1,1,0,0.6666667,0,0,5,1,0.5,0
3,2,0,14,10,3,5,9,2,2,63,0,0,0.9,0.6,1,1,20,1,0.6666667,0
3,2,0,11,15,1,2,10,2,0.875,132,0,2,0.9,0.5555556,1,3,41.666668,1,0.6666667,0
5,6,0,7,32,2,3,6,1,0.8,202,1,2,0.99389315,0.35,0,0,38.4,1,0.8,0
4,2,0,3,9,0,1,3,2,0.6666667,34,1,2,0.72727275,0.5625,0,0,7,1,0.75,0
1,1,0,6,2,0,5,1,0,2,12,0,1,0,1,0,0,3,0,0,0
1,3,0,5,2,0,3,2,1,2,5,0,0,1,1,0,0,4,0,0,0
9,2,0,18,44,14,4,18,2,0.75,352,1,4,0.3846154,0.2345679,1,1,37.444443,11,2.7777777,0
5,2,0,7,20,4,1,6,2,0.5,155,0,0,0.8181818,0.36666667,0,0,29.8,10,3.8,0
2,1,0,4,5,0,1,4,1,0.5,90,0.5,1,0,0.625,0,0,43,9,4.5,0
2,2,0,2,14,0,2,1,1,0,62,1,1,0.75,0.6666667,0,0,29.5,6,3,0
3,1,0,8,23,1,1,8,1,0.5,146,1,2,0,0.53333336,0,0,46.333332,14,5,0
39,7,0,28,155,517,7,26,8,0.8280075,1788,0.89285713,5,0.9477504,0.21052632,4,8,44.128204,14,2.128205,1
7,2,0,6,18,21,2,4,5,2,63,0,0,0.8888889,0.4,0,0,8,2,1,0
3,1,0,2,6,1,1,2,1,0.5,19,1,1,0,0.8333333,0,0,5,1,0.6666667,0
7,1,0,13,17,3,9,6,6,0.75,82,1,2,0,0.31428573,0,0,10.142858,2,1.1428572,0
5,7,0,8,49,2,1,8,4,0.5,362,1,1,0.99391174,0.46666667,0,0,70.4,4,1.8,0
6,6,0,12,35,3,7,5,3,0.7111111,248,0.33333334,0,0.99448276,0.34285715,1,2,38.833332,10,3,0
4,5,0,5,26,0,2,5,1,0.6666667,112,1,0,0.99542683,0.41666666,0,0,26.25,1,0.75,3
26,1,0,41,73,217,34,16,18,0.8727273,370,1,3,0,0.108571425,0,0,12.807693,8,1.5,1
2,1,0,5,14,0,3,3,1,0.85714287,117,0.14285715,1,0,0.625,0,0,54,1,0.5,0
8,6,0,5,25,24,3,5,8,0.85714287,74,1,2,0.98926383,0.625,1,1,8,1,0.875,1
3,1,0,3,10,1,1,3,1,0.5,56,1,2,0,0.6666667,0,0,17,3,1.3333334,0
1,1,0,1,2,0,1,1,1,2,20,0.25,2,0,1,0,0,15,0,0,0
2,6,0,2,6,1,1,2,1,1,32,1,1,0.99856734,0.5833333,1,1,14.5,2,1,0
7,2,0,5,15,9,1,4,7,0.7222222,64,1,1,0.45454547,0.35714287,1,1,7.714286,1,0.85714287,0
1,3,0,3,2,0,1,2,1,2,5,0,0,1,1,0,0,4,0,0,0
2,1,0,4,5,1,2,2,2,2,12,0,0,0,0.75,0,0,5,1,0.5,0
3,1,0,1,5,1,1,1,1,0.5,18,1,1,0,0.6666667,0,0,4.6666665,1,0.6666667,0
13,7,0,17,86,48,5,17,7,0.86904764,530,1,1,0.9819549,0.24175824,4,7,39.23077,10,2.0769231,6
8,2,0,9,21,0,2,7,6,0.2857143,163,1,0,0.6956522,0.40625,1,2,19.25,2,1.375,0
3,2,0,7,23,0,1,7,2,0,106,1,1,0.6,0.5833333,0,0,34,5,2.6666667,0
5,1,0,2,6,10,0,2,5,2,12,0,0,0,0.8,0,0,1.4,1,0.8,0
14,1,7,9,16,91,7,2,14,2,38,0,0,0,0.41428572,0,0,1.7142857,1,0.9285714,0
8,5,0,8,74,16,1,8,2,0.7619048,537,1,1,0.9912827,0.28125,2,7,65.75,18,6,0
2,1,0,1,15,0,1,1,1,0,58,1,1,0,0.6666667,0,0,27.5,5,2.5,0
12,1,0,10,42,66,7,4,12,1.0909091,957,0.42857143,0,0,0.23958333,0,0,78.166664,27,8.416667,3
10,1,0,8,28,3,7,2,8,0.5833333,226,1,1,0,0.35,0,0,21.2,5,1.8,0
2,1,0,2,2,1,2,1,2,2,2,0,0,0,0.75,0,0,0,1,1,0
248,4,0,70,482,16336,53,37,193,0.8791707,9106,0.7758621,10,0.72421527,0.07631579,3,14,35.48387,29,3.2580645,23
1,4,0,3,2,0,2,1,1,2,5,0,0,1,1,0,0,4,0,0,0
3,6,0,4,21,1,1,3,1,0.5,159,1,1,0.99698794,1,1,3,50,1,0.6666667,1
4,1,0,11,28,0,2,9,3,0.6111111,201,0.8333333,3,0,0.6666667,0,0,47.75,9,2.5,0
6,7,0,8,46,9,3,8,3,0.8,299,1,0,0.99240124,0.3888889,0,0,48.333332,1,0.8333333,0
6,1,0,2,41,13,0,2,5,0.6,372,0,0,0,0.28,0,0,60.833332,11,3,0
3,2,0,2,10,0,1,2,2,0.5,43,0.5,1,0.8333333,0.6666667,0,0,12.666667,3,1.3333334,0
1,3,0,9,2,0,7,2,1,2,5,0,0,1,1,0,0,4,0,0,0
8,6,0,7,31,20,5,4,1,0.7619048,119,0.6666667,1,0.99101794,0.5,4,12,13.5,1,0.75,0
2,2,0,9,21,0,1,9,1,0,149,1,1,0.8888889,0.6666667,0,0,73,6,3,0
2,1,0,2,14,0,1,2,1,0,51,1,1,0,0.6666667,0,0,24,3,1.5,0
11,1,0,18,24,11,17,1,9,0.9777778,170,1,0,0,0.1,0,0,13.636364,3,1.7272727,0
65,5,0,52,205,1652,26,37,27,0.9417614,1871,0.8787879,5,0.9107392,0.115384616,3,12,27.276922,12,2.2461538,9
3,6,0,6,18,3,5,2,1,2,67,0,0,0.9973822,0.44444445,0,0,21.333334,2,1,0
6,2,0,16,14,3,8,8,5,0.6666667,93,1,0,0.7826087,0.44444445,0,0,14,1,0.8333333,0
19,5,0,30,126,53,17,20,12,0.537037,781,1,5,0.9731744,0.21052632,1,1,39.789474,22,3.0526316,3
3,1,0,1,6,1,1,1,1,0.5,25,1,1,0,0.6666667,0,0,6.6666665,1,0.6666667,0
2,8,0,14,28,1,3,14,2,2,133,0,0,0.99883586,0.75,2,3,65.5,8,4,0
5,2,0,4,12,0,1,4,4,0.25,50,1,1,0.7777778,0.53333336,0,0,8.8,1,0.8,0
14,5,0,19,67,55,10,16,8,0.82051283,361,0.8333333,1,0.9804805,0.25714287,3,12,24.357143,10,1.8571428,2
2,2,0,7,6,1,1,6,1,2,28,0,0,0.94736844,0.625,1,1,13,1,0.5,0
6,2,0,4,13,0,2,2,5,0.4,62,1,0,0.5833333,0.44444445,0,0,8.833333,1,0.8333333,0
3,1,0,2,6,1,1,2,1,0.5,31,1,1,0,0.6666667,0,0,8.333333,1,0.6666667,0
7,2,0,7,28,0,1,7,3,0.6212121,559,0.6363636,2,0.45454547,0.26530612,0,0,77.28571,5,3.2857144,0
3,1,0,1,13,1,1,1,1,0.5,50,1,1,0,0.6666667,0,0,15.333333,1,0.6666667,0
5,4,0,3,38,0,2,2,4,0.625,204,0,1,0.9938462,0.6,2,9,39,4,1.4,0
2,2,0,2,3,1,2,2,2,2,8,0,0,0.875,0.625,0,0,3,1,0.5,0
2,2,0,9,7,1,1,8,1,1,28,0,0,0.94736844,0.625,1,1,12.5,1,0.5,0
3,1,0,3,7,1,1,3,1,0.5,28,1,2,0,0.6666667,0,0,7.6666665,1,0.6666667,0
5,6,0,10,33,4,5,7,2,0.6666667,142,1,2,0.9938367,0.5,1,1,26.8,1,0.8,0
6,4,0,3,44,13,2,2,6,0.9,280,1,1,0.9923195,0.375,2,12,45.333332,1,0.8333333,0
3,2,0,11,10,3,4,7,2,2,79,0,0,0.9,0.53333336,1,1,25.333334,1,0.6666667,0
2,2,0,10,6,1,5,5,1,2,30,0,0,0.94736844,0.625,0,0,14,1,0.5,0
2,1,0,7,5,1,6,2,2,2,12,0,0,0,0.75,0,0,5,1,0.5,0
6,1,0,7,8,1,5,2,4,0.6,127,1,2,0,0.2777778,0,0,19.833334,8,2,0
6,1,0,3,11,9,1,3,5,0.4888889,135,1,3,0,0.33333334,0,0,20,6,1.6666666,0
3,1,0,4,16,0,2,3,0,0.5588235,417,0.05882353,2,0,0.5555556,0,0,132.33333,4,2.3333333,0
19,6,0,14,64,125,13,9,8,0.9166667,342,1,1,0.97309417,0.20394737,3,6,16.473684,3,1.0526316,1
10,1,0,2,16,0,2,0,8,0.22222222,388,1,0,0,0.44,0,0,37.4,6,2.3,0
4,1,0,5,4,6,5,0,4,2,4,0,0,0,1,0,0,0,1,1,0
14,7,0,13,78,55,2,12,4,0.78846157,660,1,0,0.9804805,0.21428572,0,0,45.285713,6,1.7857143,0
4,1,0,2,5,0,1,1,4,0.33333334,19,1,0,0,0.75,0,0,3.5,1,0.75,0
1,3,0,4,2,0,2,2,1,2,5,0,0,1,1,0,0,4,0,0,1
2,1,0,1,6,1,1,1,1,2,13,0,0,0,0.75,0,0,5.5,3,1.5,0
3,1,0,3,14,0,1,3,2,0,60,1,1,0,0.6666667,0,0,18.666666,2,1.3333334,0
5,6,0,6,34,4,2,5,1,0.4642857,239,1,2,0.993994,0.5,2,4,45.4,4,1.8,1
3,1,0,3,5,1,1,3,1,0.6666667,29,1,2,0,0.5833333,0,0,7.6666665,1,0.6666667,0
5,2,0,2,12,4,1,2,2,0,84,1,1,0.33333334,0.5,0,0,15.6,3,1.6,0
2,2,0,10,9,1,1,9,2,2,107,0,0,0.94736844,0.625,2,2,52.5,1,0.5,0
4,1,0,5,17,0,1,5,3,0.33333334,91,1,1,0,0.6666667,0,0,21.5,5,2.25,0
6,3,0,2,20,15,2,0,4,1.12,183,0,0,0.85,0.5,1,1,28.666666,14,2.8333333,0
3,4,0,5,41,0,2,4,2,0.33333334,286,1,1,0.99691355,0.44444445,1,2,93.333336,6,3.3333333,0
2,1,0,4,4,1,1,3,1,2,14,0,0,0,0.75,0,0,6,1,0.5,0
2,2,0,1,5,1,0,1,2,2,14,0,0,0.9230769,0.75,0,0,6,1,0.5,0
20,1,0,11,30,152,7,4,20,0.9352227,212,1,5,0,0.155,0,0,8.95,3,1.2,1
2,1,0,1,12,0,1,1,1,0,96,1,1,0,0.6666667,0,0,46.5,6,3,0
2,1,0,7,33,0,1,7,1,0,141,1,1,0,0.6666667,0,0,69,13,6.5,0
3,2,0,4,9,0,1,4,2,0,32,1,1,0.875,0.5555556,0,0,9.333333,1,0.6666667,0
6,3,0,9,42,1,1,9,5,0.65,248,0.25,1,0.61538464,0.6666667,0,0,39.666668,14,3.5,0
1,3,0,3,2,0,1,2,1,2,5,0,0,1,1,0,0,4,0,0,0
13,1,0,9,38,48,4,5,11,0.25,300,1,1,0,0.30555555,0,0,22,8,2.5384614,3
3,1,3,4,4,3,4,1,0,1.25,11,0.5,1,0,0.6666667,0,0,2,1,0.6666667,0
2,2,0,3,6,0,1,3,1,0,15,1,1,0.75,0.6666667,0,0,6,1,0.5,0
5,6,0,6,42,6,2,5,3,0.75,206,1,1,0.993994,1,2,4,39.4,2,1,0
43,4,0,15,111,759,6,14,37,0.95619047,981,0.88,3,0.93895346,0.12164579,3,17,21.232557,31,1.8837209,2
12,2,0,7,36,36,1,7,8,0.8695652,492,1,4,0.5416667,0.31944445,1,3,38.083332,13,3.5833333,0
1,1,0,2,2,0,1,1,0,2,12,0,1,0,1,0,0,9,0,0,0
6,1,0,5,18,0,2,3,0,0,176,1,0,0,0.5833333,0,0,28.166666,3,2.1666667,0
17,5,0,16,73,76,5,16,4,0.78125,412,1,2,0.9760837,0.34117648,2,5,22.764706,9,1.4117647,2
2,2,0,1,3,1,0,1,1,1,10,1,1,0.8,0.6666667,0,0,3.5,1,0.5,0
2,6,0,2,7,0,1,2,1,0.5,46,0.5,1,0.99861497,0.5833333,1,1,21,3,1.5,0
12,7,0,7,58,52,1,7,10,0.7090909,284,1,2,0.9834337,0.2777778,0,0,22.25,3,1.3333334,0
11,6,0,12,63,27,8,8,1,0.775,559,1,0,0.9848714,0.36363637,0,0,49.090908,9,1.6363636,0
2,1,0,1,4,0,1,1,1,0,13,1,1,0,0.6666667,0,0,5,1,0.5,0
3,6,0,5,24,1,1,4,1,0.5,371,1,0,0.99698794,1,2,4,118.666664,3,1.3333334,1
1,1,0,2,2,0,1,1,0,2,12,0,1,0,1,0,0,9,0,0,0
2,1,0,1,4,0,1,1,1,0,13,1,1,0,0.6666667,0,0,5,1,0.5,0
3,6,17,20,13,3,20,3,3,1,43,1,1,0.9969372,0.5,0,0,13,1,0.6666667,0
3,1,0,1,6,1,1,1,1,0.5,25,1,1,0,0.6666667,0,0,6.6666665,1,0.6666667,0
3,2,0,5,10,3,1,4,2,2,31,0,0,0.71428573,0.5,0,0,9.333333,1,0.6666667,0
3,1,0,1,7,1,1,1,1,0.5,22,1,1,0,0.8333333,0,0,6,1,0.6666667,0
2,2,0,4,11,0,1,4,1,0,44,1,1,0.8888889,0.6666667,0,0,20.5,3,1.5,0
18,1,0,12,95,43,4,10,9,0.6617647,747,1,0,0,0.104575165,0,0,40.055557,17,3.0555556,2
5,1,0,3,23,0,1,2,3,0.375,239,1,0,0,0.5,0,0,46,6,3,0
4,1,0,2,5,0,1,1,3,0,59,1,0,0,0.6666667,0,0,13.25,3,1.75,0
1,1,0,3,14,0,3,1,1,2,72,0,0,0,1,0,0,69,0,0,0
2,1,0,4,14,0,1,4,1,0,63,1,1,0,0.6666667,0,0,30,5,2.5,0
2,1,0,3,8,0,2,2,0,0.5,62,0.25,1,0,0.6666667,0,0,28,1,0.5,0
10,1,0,10,47,21,4,8,7,0.97008544,1529,0.5,2,0,0.2875,0,0,149.3,32,8.6,4
2,1,0,4,11,0,1,4,1,0,37,1,1,0,0.6666667,0,0,17,3,1.5,0
2,1,0,2,6,0,1,2,1,0,17,1,1,0,0.6666667,0,0,7,1,0.5,0
2,1,0,3,10,0,1,3,1,0,39,1,1,0,0.6666667,0,0,18,3,1.5,0
8,5,0,5,31,0,4,1,8,0.5714286,418,1,0,0.98939395,0.625,0,0,50.875,12,3,0
3,6,0,4,24,1,1,3,3,0.5,230,1,1,0.99698794,1,2,4,73,3,1.6666666,1
4,2,0,1,7,4,1,1,2,0.33333334,46,1,0,0.625,0.5625,1,1,10,1,0.75,0
407,1,0,47,494,0,1,47,83,0.72206897,23683,0.8,8,0,0.18386568,0,0,57.127766,28,4.889435,0
2,2,0,1,3,0,1,0,1,0,12,0,0,0.93333334,0.75,1,1,4.5,1,0.5,0
3,1,0,2,5,1,1,2,1,0.75,24,1,2,0,0.6666667,0,0,6.3333335,1,0.6666667,0
2,2,0,1,5,0,1,1,1,0,17,1,1,0.8888889,0.6666667,0,0,7,2,1,0
8,1,0,15,32,0,8,9,3,0.76623374,351,0,1,0,0.375,0,0,41.5,1,0.375,0
2,1,0,1,4,0,1,1,1,0,13,1,1,0,0.6666667,0,0,5,1,0.5,0
3,1,0,9,19,3,0,9,2,1,54,1,0,0,0.33333334,0,0,16.666666,3,1.3333334,2
3,2,0,6,38,0,1,6,2,0,279,1,1,0.6,0.6666667,0,0,91.666664,8,4,0
1,1,0,2,1,0,2,0,0,2,186,0,0,0,0,0,0,148,0,0,0
8,5,0,3,33,28,1,2,7,2,143,0,0,0.9929742,0.5,1,1,16.875,3,1.125,1
13,1,0,13,26,0,12,1,12,0.45833334,112,1,0,0,0.3846154,0,0,7.4615383,2,1,3
8,1,0,14,27,10,8,9,5,0.5,188,0,2,0,0.25,0,0,22,5,2.25,0
4,5,0,1,5,6,1,1,2,1,21,1,1,0.99542683,0.6666667,1,1,4,1,0.75,0
2,2,0,10,9,1,2,8,1,2,40,0,0,0.94736844,0.6,1,2,18.5,1,0.5,0
1,1,0,6,2,0,6,0,0,2,21,0,1,0,1,0,0,15,0,0,1
2,1,0,3,2,1,3,1,2,2,2,0,0,0,1,0,0,0,1,1,0
1,1,0,1,2,0,1,0,0,2,6,0,0,0,1,0,0,3,0,0,0
3,1,0,2,6,1,1,2,1,0.75,32,1,1,0,0.6666667,0,0,9,1,0.6666667,0
3,2,0,4,9,1,1,3,0,0.5,71,1,0,0.7777778,0.44444445,1,2,22.333334,6,2.3333333,0
2,1,0,6,11,0,1,6,1,0,38,1,2,0,0.6666667,0,0,17,3,1.5,0
1,8,0,4,15,0,2,4,1,2,79,0,0,1,1,0,0,78,0,0,0
4,1,0,6,16,0,5,1,3,1.0952381,222,1,0,0,0.33333334,0,0,52.75,60,20,0
3,1,0,6,14,0,1,6,2,0,98,1,1,0,0.6666667,0,0,31.333334,6,3.3333333,0
54,4,0,22,144,1059,13,15,47,0.9634814,1085,0.67741936,4,0.9241774,0.10300926,3,25,18.518518,7,1.574074,2
2,1,0,3,14,0,1,3,1,0,50,1,1,0,0.6666667,0,0,23.5,4,2,0
2,1,0,1,13,0,1,1,1,0,72,1,1,0,0.6666667,0,0,34.5,5,2.5,0
3,1,0,3,8,1,1,3,1,0.6666667,35,1,2,0,0.6666667,0,0,9.666667,1,0.6666667,0
18,6,0,22,131,113,8,22,6,0.7647059,844,1,0,0.97727275,0.19444445,3,6,45.333332,8,1.6111112,0
3,2,0,3,8,0,1,3,0,0.125,63,0.25,1,0.5,0.46666667,0,0,18.666666,2,1,0
4,2,0,3,9,0,1,3,2,0.6666667,34,1,2,0.72727275,0.5625,0,0,7,1,0.75,0
3,1,0,4,11,1,1,4,1,0.5,38,1,0,0,0.5555556,0,0,11,2,1,0
2,1,0,5,4,0,4,2,2,0.75,25,0,0,0,0.6666667,0,0,9.5,1,0.5,0
9,1,2,10,12,30,10,2,7,0.75,31,1,1,0,0.26666668,0,0,2.3333333,1,0.8888889,0
3,1,0,5,17,1,1,4,1,0.5,94,1,2,0,0.5,0,0,29.333334,7,2.6666667,0
3,1,0,2,7,1,1,2,1,0.5,51,1,2,0,0.53333336,0,0,14.333333,1,0.6666667,0
2,1,0,6,9,0,5,1,0,0.8888889,80,0,2,0,0.6666667,0,0,34.5,0,0,0
2,1,0,4,5,0,1,4,1,0.5,48,0.5,1,0,0.625,0,0,22,2,1,0
1,4,0,1,2,0,1,0,1,2,5,0,0,1,1,0,0,4,0,0,0
4,1,0,5,8,4,3,5,2,0.6666667,28,1,1,0,0.45,0,0,5.75,1,0.75,0
2,1,0,2,17,0,1,2,1,0,52,1,1,0,0.6666667,0,0,24.5,2,1,0
2,2,10,12,4,1,10,2,2,2,11,0,0,0.8333333,0.75,0,0,4.5,1,0.5,0
1,1,0,27,1,0,27,0,1,2,1,0,0,0,1,0,0,0,1,1,0
5,3,0,6,13,4,3,4,4,0.875,50,0.25,0,0.6666667,0.5,1,1,8.2,1,0.6,0
3,2,0,5,10,1,1,5,2,0.5,33,1,1,0.8,0.6666667,0,0,9.666667,2,1,0
3,1,0,4,6,3,1,4,1,2,25,0,0,0,0.6666667,0,0,7.3333335,2,1,0
2,1,0,4,23,0,1,4,1,0,115,1,1,0,0.6666667,0,0,56,11,5.5,0
3,1,0,2,4,0,2,0,3,0.5,20,0,0,0,0.5555556,0,0,5,1,0.6666667,0
