@relation camel.1.4
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max.cc. numeric
@attribute avg.cc. numeric
@attribute bugs numeric
@data
29,1,0,14,29,406,8,6,29,2,29,0,0,0,0.3716475,0,0,0,1,1,3
3,5,0,2,6,3,1,1,3,1.5,17,1,0,1,0.7777778,0,0,4.3333335,0,0,0
5,3,0,8,17,0,1,7,4,0.41666666,82,1,1,0.9130435,0.5,0,0,14.8,1,0.4,0
3,1,0,7,13,0,1,6,2,0.5,72,1,0,0,0.6,0,0,22.333334,6,2,0
4,1,0,6,4,6,4,2,4,2,4,0,0,0,0.55,0,0,0,1,1,0
2,1,0,2,4,0,1,2,1,0.5,17,0,1,0,0.625,0,0,6.5,1,0.5,0
7,1,0,11,19,9,0,11,7,0.7916667,75,1,3,0,0.35714287,0,0,9.142858,1,0.85714287,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
2,1,0,4,6,0,1,4,1,0,48,0,4,0,0.5833333,0,0,21,3,1.5,0
1,1,0,3,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,0
2,1,0,3,4,1,1,2,2,2,10,0,0,0,0.6666667,0,0,4,1,0.5,0
3,1,0,3,8,0,1,2,3,0.5,29,0,0,0,0.6666667,0,0,8,1,0.6666667,0
1,4,0,2,2,0,1,1,1,2,5,0,0,1,1,0,0,4,0,0,0
2,1,0,5,15,0,1,5,1,0,74,0,2,0,0.625,0,0,35,1,0.5,0
21,2,1,15,52,142,1,14,12,0.82857144,292,1,1,0.33333334,0.2,1,2,12.571428,3,1,0
3,1,0,3,5,0,2,1,3,0,17,1,1,0,0.6666667,0,0,4.3333335,1,0.6666667,0
8,1,0,1,18,16,1,1,8,0.85714287,139,0,0,0,1,0,0,15.625,1,0.875,0
3,3,0,3,10,3,0,3,2,2,30,0,0,0.9807692,0.6666667,0,0,9,1,0.33333334,0
1,1,0,3,2,0,3,0,0,2,6,0,0,0,1,0,0,3,0,0,0
6,1,0,4,12,15,0,4,5,2,29,0,0,0,0.25,0,0,3.8333333,1,0.8333333,0
3,1,0,5,7,3,0,5,3,2,19,0,0,0,0.53333336,0,0,5.3333335,1,0.6666667,0
2,1,0,4,7,0,1,4,1,0,34,0,3,0,0.6,0,0,14.5,1,0.5,0
13,3,0,9,35,26,1,8,9,0.5555556,214,1,2,0.62068963,0.30769232,1,1,15.230769,8,1.3846154,2
2,0,0,3,4,1,1,3,1,1,15,0,1,0,0.6666667,0,0,6,1,0.5,0
12,1,3,8,25,46,6,7,8,0.45454547,102,0,1,0,0.22619048,0,0,7.4166665,2,1.1666666,0
15,1,0,22,47,81,2,20,14,0.86734694,218,1,0,0,0.1875,0,0,13.066667,2,0.93333334,0
23,3,0,7,34,137,3,6,21,0.77272725,230,1,0,0.6603774,0.4021739,2,6,8.782609,4,0.95652175,0
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
7,1,0,2,12,9,2,0,7,0.33333334,47,1,0,0,0.47619048,0,0,5.428571,1,0.71428573,0
3,1,0,19,3,3,17,3,3,2,3,0,0,0,0.5,0,0,0,1,1,1
3,1,9,9,4,1,9,0,3,0.5,14,1,0,0,0.6666667,0,0,3.3333333,1,0.6666667,0
10,1,0,5,29,33,0,5,5,0.7777778,235,1,1,0,0.42222223,0,0,22.2,4,1.2,0
5,1,0,19,54,4,1,18,3,0.25,274,1,0,0.5,0.5,0,0,53.6,1,0.6,0
2,1,0,2,3,1,1,1,1,2,7,0,0,0.85714287,0.75,0,0,2.5,1,0.5,0
3,4,1,9,15,3,1,8,1,2,52,0,0,0.94871795,0.6666667,2,2,16.333334,1,0.6666667,0
6,1,0,6,7,7,0,6,5,0.8,34,0.6666667,1,0,0.4,0,0,4.1666665,1,0.8333333,0
2,1,0,2,5,0,1,2,1,0,26,0,2,0,0.625,0,0,10.5,1,0.5,0
8,1,1,31,42,14,5,30,6,0.7619048,207,1,1,0,0.35,0,0,24.5,1,0.875,0
2,1,0,2,3,1,1,2,1,1,10,0,1,0,0.6666667,0,0,3.5,1,0.5,0
2,3,0,2,10,0,1,2,0,0,40,0,1,0.875,0.75,1,1,18.5,2,1,0
10,3,0,8,46,11,1,8,3,0.8095238,334,1,1,0.71428573,0.3148148,1,1,31.7,1,0.8,0
0,1,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0
12,3,0,5,20,62,1,5,11,0.6363636,79,1,0,0.9433962,0.35416666,1,2,5.4166665,2,0.8333333,3
9,3,1,11,15,18,3,9,7,0.6875,61,1,1,0.8095238,0.2777778,1,2,5.5555553,1,0.8888889,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
3,5,0,4,10,0,1,3,3,0.5,34,1,1,0.8947368,0.5555556,0,0,9.666667,1,0.6666667,0
4,1,0,3,5,4,1,2,3,0.6666667,17,1,1,0,0.5,0,0,3,1,0.5,0
15,1,0,3,59,105,3,1,13,2,519,0,0,0,0.28,0,0,33.6,5,1.5333333,1
0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2,1,0,8,2,1,6,2,2,2,2,0,0,0,0.6666667,0,0,0,1,1,0
2,1,0,5,14,0,1,5,1,0,58,0,2,0,0.625,0,0,27,2,1,0
4,1,0,8,18,2,1,7,2,0.5,131,1,2,0,0.7777778,0,0,31.25,3,1.5,0
1,1,0,2,3,0,1,1,0,2,49,0,0,0,0,0,0,47,0,0,0
44,2,0,12,72,834,4,8,44,0.5,345,1,0,0.33846155,0.26136363,1,2,6.7954545,1,0.97727275,3
2,1,0,2,2,1,2,0,2,2,2,0,0,0,1,0,0,0,1,1,0
2,1,0,4,5,0,2,4,1,0.25,31,0,4,0,0.5833333,0,0,12.5,1,0.5,0
11,2,0,12,34,21,3,11,4,0.8625,180,1,1,0.59090906,0.2,1,1,14.636364,3,1.0909091,0
2,1,0,7,13,0,1,7,1,0,47,0,3,0,0.6,0,0,21,1,0.5,0
7,1,0,10,25,11,8,2,6,0.75,166,1,0,0,0.5,0,0,21.857143,1,0.5714286,0
8,1,0,7,32,28,0,7,4,2,237,0,0,0,0.625,0,0,28.625,11,3,1
3,1,0,4,10,0,1,3,2,0,29,0,0,0,0.5555556,0,0,8.333333,1,0.6666667,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
4,2,0,7,8,6,2,6,4,2,27,0,0,0.9268293,0.4375,1,1,5.75,1,0.75,0
2,0,0,2,3,1,1,1,2,2,7,0,0,0,1,0,0,2.5,1,0.5,0
3,2,0,13,17,3,0,13,3,1,70,1,2,0.75,0.6666667,0,0,21.333334,3,2,0
14,3,0,6,29,35,1,6,13,0.15384616,132,1,0,0.7446808,0.3392857,2,7,8.357142,2,1.1428572,0
3,1,0,12,3,3,11,1,3,2,3,0,0,0,0.8333333,0,0,0,1,1,0
1,1,0,5,1,0,3,2,1,2,1,0,0,0,1,0,0,0,1,1,0
2,1,0,2,5,0,1,2,1,0,26,0,1,0,0.625,0,0,11,1,0.5,0
7,2,0,10,15,17,2,9,4,0.6666667,61,1,0,0.68421054,0.26190478,1,1,7.428571,1,0.85714287,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
10,1,3,12,29,21,3,9,6,0.7222222,151,0.75,1,0,0.37037036,0,0,13.7,1,0.6,2
18,1,0,16,45,85,3,15,13,0.8382353,258,1,3,0,0.1657754,0,0,12.888889,5,1.4444444,0
2,4,0,5,6,0,5,0,2,0,20,1,0,0.9444444,0.75,0,0,8.5,1,0.5,0
2,1,0,3,4,0,2,2,1,0.5,17,0,1,0,0.625,0,0,6.5,1,0.5,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
14,3,0,21,43,59,9,13,13,0.64102566,208,1,1,0.9259259,0.26153848,1,2,13.642858,3,1.1428572,0
3,1,0,4,7,0,1,3,3,0,31,1,0,0,0.5833333,0,0,9,1,0.6666667,0
4,2,0,3,11,0,1,2,3,0.33333334,45,1,0,0.85714287,0.625,1,1,10,1,0.75,0
0,1,0,43,0,0,42,1,0,2,0,0,0,0,0,0,0,0,0,0,0
12,3,0,15,28,36,5,12,7,0.7818182,152,0.8,2,0.7241379,0.25974026,0,0,11.25,2,0.75,0
28,2,0,25,74,362,3,24,24,0.9100529,323,0.85714287,1,0.47916666,0.14814815,1,2,10.285714,2,1,0
3,1,0,16,7,3,11,5,3,2,47,0,0,0,0.41666666,0,0,14.666667,5,2.3333333,0
9,2,1,9,25,4,4,5,6,0.625,103,1,2,0.6666667,0.35,1,5,10,3,1,2
5,1,0,8,8,0,6,3,5,0.625,43,1,1,0,0.36,0,0,6.8,1,0.8,0
2,1,0,5,8,0,1,5,1,0.5,29,0,2,0,0.625,0,0,12.5,1,0.5,0
0,1,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
1,3,0,3,2,0,1,3,1,2,10,0.5,1,1,1,0,0,7,0,0,0
4,2,0,4,10,0,1,3,3,0,35,0,1,0.5,0.4375,1,2,7.5,2,1,0
7,2,0,3,17,0,3,1,7,0.6111111,66,1,0,0.33333334,0.39285713,0,0,8,2,1,0
13,3,0,6,24,28,3,4,13,0.5555556,123,1,0,0.93167704,0.2923077,1,2,8.230769,1,0.84615386,0
11,1,0,1,17,25,1,0,11,0.725,105,1,0,0,0.4090909,0,0,8.181818,3,1.2727273,0
2,1,0,4,7,0,1,4,1,0.33333334,32,0,3,0,0.6,0,0,13.5,1,0.5,0
2,1,0,2,10,0,1,2,1,0,31,0,1,0,0.6666667,0,0,14,1,0.5,0
3,1,0,4,10,0,1,3,2,0,42,0,1,0,0.5,0,0,12.333333,1,0.6666667,0
3,1,0,6,16,1,1,6,1,0,69,0,1,0,0.5833333,0,0,21.666666,4,1.3333334,0
9,4,0,12,44,0,1,12,4,0.20833333,300,1,1,0.76666665,0.27083334,1,1,32,1,0.7777778,0
5,2,0,9,11,4,2,8,5,0.5,53,1,0,0.88461536,0.34285715,0,0,9.2,1,0.6,0
2,2,0,6,3,0,2,4,2,0,14,1,0,0.974359,0.625,0,0,5.5,1,0.5,0
6,1,0,14,28,7,2,12,3,0.6666667,213,1,0,0.5,0.4,1,1,34,1,0.6666667,0
7,3,0,12,28,0,1,12,2,0.6333333,227,0.8,1,0.8,0.33333334,1,1,30.714285,3,1,0
3,1,0,4,5,3,0,4,3,2,18,0,0,0,0.8333333,0,0,5,1,0.6666667,0
2,1,0,6,6,0,2,6,1,0.5,22,0,1,0,0.625,0,0,9,1,0.5,0
18,1,0,1,34,149,1,0,18,0.5588235,114,1,0,0,0.18333334,0,0,5.2222223,2,1.0555556,0
5,2,0,8,18,0,1,7,2,0.5,83,1,0,0.5555556,0.44,1,2,15,3,1.4,0
9,2,0,59,23,32,58,2,7,0.975,242,0.2,9,0.6315789,0.375,1,1,24.777779,4,1.8888888,0
5,3,0,14,29,0,1,14,2,0.5,129,1,1,0.88,0.4375,1,1,24.4,5,1.4,0
5,3,0,9,9,4,2,9,2,0.75,36,1,1,0.8695652,0.3,0,0,5.6,1,0.6,0
2,1,0,4,13,0,1,4,1,0,41,0,1,0,0.6666667,0,0,18.5,1,0.5,0
14,0,0,16,32,69,4,13,9,0.85714287,165,1,2,0,0.22115384,0,0,10.285714,3,1.2142857,0
27,1,0,12,71,349,9,3,24,0.8076923,292,1,0,0,0.082840234,0,0,9.777778,1,0.9259259,3
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
11,1,0,8,30,43,4,4,11,1.0142857,163,0.14285715,0,0,0.4,0,0,13.181818,4,1.2727273,1
4,1,0,4,15,2,2,2,1,0.5555556,226,1,0,0,0.33333334,0,0,54.75,6,1.75,0
3,1,0,1,41,3,0,1,1,2,221,0,0,0,0.33333334,0,0,72.666664,1,0.6666667,0
3,1,0,4,6,3,1,3,2,2,12,0,0,0,0.6666667,0,0,3,1,0.6666667,0
15,2,0,10,30,79,3,9,13,0.89285713,129,1,0,0.6571429,0.31428573,0,0,7.2,4,1,0
2,1,0,10,19,0,1,10,1,0,78,0,3,0,0.5833333,0,0,36,1,0.5,0
3,2,0,1,5,3,0,1,3,2,12,0,0,0.95652175,0.6666667,1,2,3,1,0.33333334,0
7,2,0,6,21,9,1,5,4,0.75,83,1,2,0.9230769,0.33333334,0,0,10.285714,2,0.85714287,0
5,3,0,4,10,10,1,4,3,2,31,0,0,0.84615386,0.46666667,1,1,5.2,1,0.8,0
5,1,0,4,10,10,0,4,5,2,28,0,0,0,0.36,0,0,4.6,1,0.8,0
3,1,0,3,21,1,1,2,1,0.5,88,1,0,0,0.5,0,0,28,5,1.6666666,0
2,1,0,3,3,1,0,3,2,2,9,0,0,0,0.75,0,0,3.5,1,1,0
2,1,0,2,14,0,1,2,1,0,68,0,1,0,0.75,0,0,32.5,3,1.5,0
2,3,0,2,4,0,1,2,0,0,19,0,1,0.875,0.75,1,1,8,1,0.5,0
2,1,0,6,2,1,5,2,2,2,2,0,0,0,1,0,0,0,1,1,1
1,1,0,2,3,0,1,1,1,2,7,0,0,1,1,0,0,6,0,0,0
1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,0
11,4,0,8,23,51,1,8,11,0.6,96,1,0,0.95757574,0.34545454,2,3,7.5454545,1,0.6363636,1
3,5,0,4,8,0,1,3,3,0.5,32,1,2,0.8947368,0.5555556,0,0,9,1,0.6666667,0
14,1,0,12,35,89,1,12,13,0.07692308,134,1,2,0,0.20535715,0,0,8.428572,4,1.1428572,0
2,5,0,2,6,0,1,1,2,1,22,1,0,0.9444444,0.6666667,0,0,9,1,0.5,0
3,1,0,4,9,0,1,3,2,0,34,0,0,0,0.5555556,0,0,10,2,1,0
2,3,0,4,4,0,1,4,1,0,15,0,1,0.95238096,0.625,0,0,6,1,0.5,0
5,1,0,0,6,6,0,0,5,0.75,24,1,0,0,0.46666667,0,0,3.4,1,0.8,0
7,4,0,2,13,0,1,1,7,0.5833333,108,1,1,0.85,0.5714286,0,0,14.142858,3,2,0
2,1,0,2,4,1,1,2,1,1,13,0,1,0,0.625,0,0,5,1,0.5,0
1,1,0,5,1,0,4,2,1,2,1,0,0,0,1,0,0,0,1,1,0
4,2,0,11,12,2,1,11,3,0.44444445,61,1,0,0.625,0.45,1,2,13.5,1,0.75,0
13,1,0,16,26,78,2,14,12,2,80,0,0,0,0.32692307,0,0,5.1538463,1,0.9230769,2
0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,1,0,262,1,0,261,1,1,2,1,0,0,0,1,0,0,0,1,1,0
9,1,7,11,17,24,7,4,5,0.375,125,1,2,0,0.44444445,0,0,12.666667,2,1,0
6,2,0,4,17,0,0,4,4,0,80,1,0,0.7222222,0.44444445,1,1,12.166667,3,1.1666666,0
3,2,0,6,4,3,2,4,3,2,10,0,0,0.6,0.5555556,0,0,2.3333333,1,0.6666667,0
1,1,0,43,1,0,43,0,1,2,1,0,0,0,1,0,0,0,1,1,0
9,3,1,11,23,8,5,8,7,0.45833334,127,1,1,0.9285714,0.375,0,0,12.777778,2,0.6666667,0
2,3,0,4,8,1,0,4,1,2,18,0,0,0.9714286,0.6666667,1,2,8,1,0.5,0
3,1,0,3,12,0,1,3,2,0.16666667,59,0,2,0,0.5,0,0,17.666666,3,1.3333334,0
1,1,0,135,1,0,134,1,1,2,1,0,0,0,1,0,0,0,1,1,0
6,1,0,4,9,9,0,4,5,0.2,41,1,0,0,0.41666666,0,0,5.6666665,2,1,0
3,2,0,4,7,0,1,3,2,0,27,1,0,0.9285714,0.6666667,1,1,7.6666665,1,0.33333334,0
2,1,0,3,9,0,1,3,1,0,32,0,1,0,0.6666667,0,0,14.5,1,0.5,0
10,2,7,17,26,31,11,6,6,0.6666667,156,1,1,0.22222222,0.26666668,0,0,14.4,3,1.2,1
12,1,1,13,35,34,3,12,3,0.8030303,217,1,1,0,0.26136363,0,0,16.583334,4,1,0
5,3,0,8,19,0,1,7,4,0.625,56,1,1,0.9130435,0.5,0,0,9.8,1,0.4,1
2,3,0,8,8,1,2,7,2,2,31,0,0,0.95238096,0.625,0,0,14.5,2,1,1
1,1,0,4,1,0,4,0,1,2,1,0,0,0,1,0,0,0,1,1,0
5,3,0,7,16,4,1,7,4,0.5,57,1,1,0.8333333,0.53333336,0,0,10.2,1,0.8,0
11,0,0,14,22,29,0,14,11,0.82,101,1,2,0,0.3409091,0,0,7.7272725,1,0.90909094,0
1,2,0,7,4,0,3,5,1,2,12,0,0,1,1,0,0,11,0,0,1
8,1,0,24,20,22,21,3,6,0.5714286,176,1,0,0,0.25,0,0,20.875,1,0.75,0
4,2,0,4,7,4,3,1,2,0.8888889,45,0.33333334,3,0.85714287,0.44444445,1,1,9.5,1,0.5,0
11,3,2,8,30,37,2,6,4,0.6666667,127,1,0,0.7,0.3,1,1,10.272727,1,0.8181818,0
1,1,0,3,1,0,3,0,1,2,1,0,0,0,1,0,0,0,1,1,0
2,1,0,2,4,0,1,1,1,0,15,0,0,0,0.6666667,0,0,6,2,1,0
31,1,0,24,52,459,11,23,31,0.9,165,1,3,0,0.14838709,0,0,4.225806,1,0.9677419,0
7,2,0,2,9,7,0,2,6,0.5833333,39,1,1,0.7222222,0.31428573,1,1,4.285714,1,0.71428573,0
5,2,0,7,13,0,2,5,4,0,65,1,1,0.6923077,0.45,1,1,11.8,1,0.8,0
16,3,0,9,25,96,3,7,16,0.6666667,119,1,1,0.9202454,0.359375,1,2,6.25,3,1,0
6,3,0,7,34,15,1,7,2,2,137,0,0,0.8,0.41666666,0,0,21.833334,2,1,0
2,3,1,4,4,1,2,3,1,2,11,0,0,0.9714286,0.6666667,1,1,4.5,1,0.5,0
2,1,0,6,8,1,0,6,2,2,23,0,0,0,0.75,0,0,10.5,1,0.5,0
8,2,0,7,33,26,0,7,1,0.5714286,415,1,0,0.5882353,0.390625,1,1,50.75,8,3.625,0
17,2,0,9,20,124,4,7,13,0.75,99,1,1,0.7307692,0.23529412,1,3,4.7647057,1,0.8235294,0
2,2,0,5,4,1,1,5,1,1,14,0,1,0.9,0.6,1,1,5.5,1,0.5,0
3,1,0,4,5,3,1,3,2,2,11,0,0,0,0.6666667,0,0,2.6666667,1,0.6666667,0
4,2,0,11,7,0,7,6,4,0,34,1,1,0.95,0.5416667,0,0,7.25,1,0.5,0
32,1,0,23,52,490,11,22,32,0.8924731,171,1,3,0,0.13636364,0,0,4.25,1,0.96875,0
10,1,0,0,22,45,0,0,9,2,66,0,0,0,0.25,0,0,5.6,2,1,0
21,1,0,22,49,160,3,20,21,0.875,280,1,6,0,0.12244898,0,0,11.857142,6,1.3809524,1
3,0,0,5,18,3,2,3,3,2,65,0,0,0,0.41666666,0,0,20.666666,4,1.6666666,0
19,2,0,9,20,159,4,7,15,0.6666667,105,1,1,0.7037037,0.23308271,1,3,4.4736843,1,0.84210527,0
1,1,0,6,1,0,5,1,1,2,1,0,0,0,1,0,0,0,1,1,0
2,1,0,5,12,0,1,5,1,0,61,0,1,0,0.625,0,0,28.5,2,1,0
57,1,0,14,94,1484,1,13,45,0.6666667,738,1,0,0,0.125,0,0,11.842105,6,1.2105263,0
8,1,0,5,21,20,1,4,7,0.94285715,94,1,1,0,0.47619048,0,0,10.125,4,1.75,1
2,6,0,2,7,0,1,1,2,0,25,1,0,0.9444444,0.6666667,0,0,11,1,0.5,0
15,3,0,14,46,93,1,14,8,0.8214286,217,1,0,0.73913044,0.26190478,2,3,13.2,2,0.8666667,0
1,1,0,12,1,0,11,1,1,2,1,0,0,0,1,0,0,0,1,1,0
2,3,0,6,11,1,0,6,1,2,39,0,0,0.9714286,0.6666667,1,2,18.5,1,0.5,0
2,1,0,3,4,0,1,3,1,0,14,0,1,0,0.6666667,0,0,5.5,1,0.5,0
5,2,0,7,14,2,2,6,3,0.625,60,1,0,0.5555556,0.44,1,2,10.6,1,0.8,0
3,3,0,4,6,3,1,4,2,2,17,0,0,0.9714286,0.5,1,1,4.6666665,1,0.33333334,0
10,1,2,9,18,9,4,7,10,0.6666667,86,1,3,0,0.2857143,0,0,7.3,3,1.2,0
4,2,0,4,7,4,3,1,2,0.9583333,100,0.125,8,0.85714287,0.44444445,1,1,22,1,0.5,0
3,1,0,4,5,3,1,4,3,2,20,0,0,0,0.8333333,0,0,5.6666665,1,0.6666667,0
3,1,0,3,8,0,1,2,2,0,27,0,0,0,0.5555556,0,0,7.6666665,1,0.6666667,0
2,1,0,6,7,1,2,4,1,2,21,0,0,0,0.5,0,0,9.5,1,0.5,0
6,3,0,7,19,9,3,6,4,0.6,68,1,0,0.875,0.375,2,4,10.166667,2,1,0
