@relation ant.1.6
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max.cc. numeric
@attribute avg.cc. numeric
@attribute bugs numeric
@data
3,1,0,3,4,0,2,1,2,0.5,20,1,1,0,0.5555556,0,0,5,1,0.6666667,0
6,3,0,3,18,0,0,3,6,0.64,128,1,0,0.88095236,0.5555556,2,2,19.5,1,0.8333333,0
41,4,0,28,98,0,0,28,38,0.85555553,890,1,0,0.66101694,0.08059385,3,4,20.487804,16,1.6341463,3
100,1,0,202,247,4576,193,23,87,0.9795009,2015,0.5882353,4,0,0.09086957,0,0,18.81,7,1.4,5
8,1,0,1,14,28,1,0,8,2,271,0,0,0,0.45,0,0,32.875,7,2.75,0
4,2,0,6,35,6,1,6,4,2,218,0,0,0.6666667,0.75,1,1,53.5,1,0.75,0
7,4,2,10,23,3,2,8,6,0.6666667,139,1,2,0.85365856,0.42857143,1,3,18.285715,4,1.7142857,0
9,1,0,3,12,18,1,2,9,0.825,89,1,1,0,0.5185185,0,0,8.333333,5,1.3333334,0
6,5,0,9,22,0,4,5,6,0.6,105,0.5,0,0.88372093,0.33333334,2,5,16.166666,4,1.6666666,0
18,4,0,12,84,83,1,12,11,0.9601518,1202,1,1,0.8210526,0.18181819,2,2,64.05556,8,1.9444444,1
6,3,0,11,23,1,4,7,5,0.8,95,0.6666667,2,0.88235295,0.6,0,0,14.333333,3,1.3333334,0
7,1,0,7,8,0,7,0,7,0,89,1,0,0,0.42857143,1,1,11.571428,4,1,0
2,2,0,2,3,1,1,1,2,2,16,0,0,0.8888889,1,1,1,7,1,0.5,0
4,2,0,6,10,0,4,2,4,0.33333334,125,1,0,0.75,0.5,0,0,29.5,2,1,0
18,1,1,8,20,129,3,5,17,0.9529412,134,1,3,0,0.22916667,0,0,5.611111,1,0.9444444,0
12,1,0,3,22,44,1,2,5,0.8051948,156,1,1,0,0.26190478,0,0,11.416667,4,1.25,0
12,1,0,2,42,0,1,1,12,0.38636363,236,1,0,0,0.44444445,0,0,18.333334,4,1.5833334,1
10,3,2,7,26,29,2,5,6,0.5555556,162,1,0,0.8043478,0.5,0,0,15,4,1.2,0
8,1,0,4,39,22,1,3,6,0.78571427,377,0.5,0,0,0.16666667,0,0,45.875,3,1.25,0
3,2,0,2,5,0,1,1,3,0,34,1,1,0.8181818,0.5,1,2,10,1,0.6666667,0
9,2,0,7,41,18,3,4,8,0.5,242,0.5,0,0.27272728,0.4074074,1,2,25.666666,4,1.3333334,0
3,4,0,9,9,3,5,4,2,2,23,0,0,0.9886364,0.6666667,3,4,6.6666665,2,0.6666667,0
1,1,0,0,2,0,0,0,1,2,6,0,0,0,1,0,0,3,0,0,0
3,2,0,8,22,3,1,7,2,1,152,0,0,0.8666667,0.5,0,0,48.666668,1,0.6666667,0
31,2,0,8,77,317,5,3,22,0.85833335,615,0.9166667,0,0.46938777,0.14,1,1,18.451612,5,1.516129,2
4,3,0,7,32,6,1,6,3,2,213,0,0,0.85,0.6,1,1,52.25,1,0.75,0
5,1,0,1,6,6,1,0,5,0.75,24,1,0,0,0.7,0,0,3.4,1,0.8,0
9,5,0,5,28,12,0,5,8,0.5,217,1,0,0.8,0.4814815,2,5,22.666666,1,0.7777778,0
28,3,0,18,94,220,2,18,18,0.8773148,769,1,3,0.5873016,0.11904762,1,1,25.892857,22,2.7142856,0
23,4,2,22,77,149,2,20,16,0.82670456,1164,1,4,0.7777778,0.14285715,3,7,48.913044,19,2.3043478,0
1,4,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,3,0,0,0
2,2,0,2,3,1,1,1,2,2,20,0,0,0.8888889,1,1,1,9,1,0.5,0
42,3,11,39,96,0,11,28,40,0,328,1,1,0.47435898,0.0734127,2,2,6.785714,6,1.1666666,0
13,1,0,6,26,38,2,5,11,0.7083333,136,1,2,0,0.24358974,0,0,9,3,1.3846154,0
23,1,0,14,113,173,1,14,5,0.75119615,1964,0.8947368,0,0,0.1446281,0,0,83.565216,50,4.3913045,0
4,3,0,6,17,0,2,4,4,0.8333333,70,0.5,0,0.90909094,0.5833333,0,0,16,3,1.5,0
2,1,0,1,4,1,1,0,1,2,9,0,0,0,0.6666667,0,0,3.5,1,0.5,0
8,3,0,11,33,0,6,5,6,0.42857143,181,1,0,0.8333333,0.3125,1,1,21.375,5,2,0
12,4,0,17,87,20,0,17,9,0.9166667,687,0.25,2,0.8764045,0.26041666,2,2,55.25,2,1,1
8,3,0,4,18,10,0,4,6,0.71428573,172,1,0,0.84090906,0.75,0,0,20.125,4,1.75,0
4,1,0,2,6,4,2,0,4,0.33333334,19,1,0,0,0.625,0,0,3.5,1,0.75,0
0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
7,1,0,3,24,13,1,3,7,0.7222222,104,1,2,0,0.34285715,0,0,13.428572,3,1.4285715,0
11,1,0,3,36,51,3,0,8,1.01,314,0.6,0,0,0.22,0,0,26.636364,4,1.3636364,0
0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4,4,0,11,19,2,0,11,4,0.6666667,102,1,1,0.9318182,0.5,0,0,24,4,2,0
3,2,0,1,5,0,1,1,3,0.25,26,1,1,0.9591837,0.5555556,0,0,7,2,1,0
7,2,0,7,32,9,1,7,5,0.75,128,0.5,1,0.54545456,0.5,0,0,17,2,0.85714287,0
6,1,0,3,11,7,1,3,5,0.8,66,1,1,0,0.33333334,0,0,9.5,1,0.8333333,0
3,3,0,3,8,0,1,3,3,0.25,32,1,1,0.88235295,0.6666667,0,0,9,1,0.6666667,0
5,1,0,1,11,6,1,0,5,0.65,153,1,0,0,0.5,0,0,28.6,5,1.4,1
2,2,0,2,3,1,1,1,2,2,20,0,0,0.8888889,1,1,1,9,1,0.5,0
2,3,0,4,14,0,1,3,1,0,92,1,0,0.75,0.5833333,1,1,44.5,1,0.5,0
5,1,0,2,6,6,2,1,5,0.8333333,28,1,1,0,0.53333336,0,0,4,1,0.8,0
3,2,1,7,40,3,2,5,1,2,237,0,0,0.9,0.5555556,1,1,78,8,3,0
8,3,0,11,45,16,1,10,4,0.7714286,216,0.6,0,0.84090906,0.27083334,1,1,25.375,4,1.875,0
8,1,0,6,21,28,3,3,6,1,70,0,0,0,0.175,0,0,7.625,3,1.25,0
7,2,0,2,11,19,1,1,7,1.1111112,71,0.16666667,0,0.5714286,1,1,1,8.285714,1,0.85714287,0
2,4,0,2,4,1,1,2,2,1,13,1,1,0.9444444,0.6666667,0,0,5,1,0.5,0
48,3,0,22,151,498,0,22,38,0.8608838,1000,1,4,0.44047618,0.12222222,1,3,19.5625,2,1.125,3
8,1,0,1,42,24,1,0,7,0.71428573,485,1,0,0,0.3469388,0,0,59.375,11,4,0
26,3,1,9,56,225,1,8,20,0.8727273,537,1,2,0.60655737,0.24,0,0,19.23077,7,1.1923077,1
3,3,0,2,7,3,1,2,3,1,31,1,1,0.9411765,0.6666667,0,0,9,2,1,0
4,4,8,12,5,0,8,4,3,0.33333334,18,1,1,0.92105263,0.4375,0,0,3.25,1,0.75,0
10,1,0,2,32,17,2,0,8,0.75,162,1,0,0,0.5,0,0,14.8,8,1.9,0
0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2,3,0,4,14,0,1,3,1,0,88,1,0,0.75,0.5833333,1,1,42.5,1,0.5,0
1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,0
6,3,0,5,24,1,0,5,6,0.7,137,1,0,0.88095236,0.41666666,3,3,21.166666,1,0.8333333,0
1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,0
2,2,0,1,9,0,1,1,1,0,46,1,1,0.9791667,0.75,1,1,21.5,1,0.5,0
6,1,0,5,6,15,4,1,6,2,6,0,0,0,0.44444445,0,0,0,1,1,0
4,2,6,7,15,0,6,1,4,0.33333334,72,0.5,1,0.8235294,0.39285713,0,0,16.5,1,0.75,0
4,2,0,10,26,6,1,9,2,1,195,0,0,0.88461536,0.5,0,0,47.5,10,3,0
4,2,0,4,13,0,1,3,4,0.33333334,89,1,0,0.75,0.5,0,0,20.75,1,0.75,0
50,3,2,55,123,919,25,30,47,0.7842566,918,1,1,0.3846154,0.064444445,2,5,17.22,6,1.88,2
10,5,0,6,30,0,1,5,6,0.6888889,328,1,1,0.7777778,0.375,2,5,30.8,12,2.3,0
1,5,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,3,0,0,0
5,1,1,35,11,4,33,2,5,0.25,54,1,0,0,0.53333336,0,0,9.6,1,0.6,0
7,2,1,24,14,0,20,5,7,0.16666667,70,1,0,0.6,0.34285715,0,0,8.857142,2,1,0
10,3,0,6,44,21,1,6,7,0.7407407,367,1,0,0.8043478,0.45,0,0,35.1,2,1.1,0
2,1,0,4,5,0,1,4,1,0.5,29,1,1,0,0.5833333,0,0,12.5,1,0.5,0
3,2,0,3,5,3,2,1,3,1.5,30,0,0,0.8888889,0.6666667,1,1,8,1,0.33333334,0
3,4,0,5,25,3,0,5,1,1.5,191,1,0,0.9607843,1,2,3,62.333332,13,4.6666665,0
2,2,0,2,3,1,1,1,2,2,7,0,0,0.85714287,1,1,1,2.5,1,0.5,0
7,5,0,5,22,0,1,4,5,0.5555556,150,1,0,0.8484849,0.47619048,2,5,20,4,1.1428572,0
12,1,0,4,37,0,3,1,1,0.76623374,340,1,0,0,0.8181818,0,0,26.166666,3,1.6666666,0
4,5,0,6,15,0,5,2,4,0.33333334,83,1,0,0.95384616,0.4375,1,1,19.5,5,2,0
20,1,0,4,42,130,0,4,18,0.7368421,376,1,1,0,0.28421053,0,0,17.45,3,1.15,0
3,2,0,7,19,3,1,6,2,1,93,0,0,0.8666667,0.5,0,0,29.666666,1,0.6666667,0
7,1,0,24,8,3,24,0,7,0.6666667,43,1,0,0,0.71428573,0,0,4.714286,1,0.85714287,0
2,1,0,3,6,0,1,3,1,0.5,29,1,1,0,0.5833333,0,0,12.5,1,0.5,0
4,2,0,3,11,6,1,2,2,1.3333334,61,1,0,0.72727275,0.5,1,1,13.5,1,0.75,0
5,1,0,2,19,0,1,2,3,0.33333334,113,1,1,0,0.33333334,0,0,21,1,0.8,0
4,1,0,4,35,4,1,4,3,0.6666667,375,1,1,0,0.6666667,0,0,92.5,15,4.25,0
5,3,0,8,41,0,0,8,5,0.5,230,1,0,0.902439,0.4,2,2,44.4,1,0.8,0
1,1,0,2,1,0,2,0,1,2,1,0,0,0,1,0,0,0,1,1,0
2,7,0,2,8,1,0,2,1,1,37,0,0,0.98717946,0.5,0,0,16.5,1,0.5,0
3,2,0,1,10,0,1,1,3,0.1,72,1,1,0.9591837,0.5,1,1,21.333334,2,1,0
3,2,0,1,18,0,0,1,1,0.96875,258,1,0,0.8888889,0.5,1,3,79.666664,12,5.6666665,0
30,4,0,19,93,317,1,19,23,0.9129721,949,1,5,0.72897196,0.23809524,3,4,29.933332,3,1.1,3
2,2,0,3,3,1,2,1,2,2,23,0,0,0.8888889,1,1,1,9,1,0.5,0
3,1,0,3,6,0,1,2,3,0,21,1,0,0,0.6666667,0,0,5.6666665,1,0.6666667,0
1,1,0,2,1,0,1,2,1,2,1,0,0,0,1,0,0,0,1,1,0
7,1,0,2,7,21,2,0,7,2,7,0,0,0,0.64285713,0,0,0,1,1,0
2,2,0,9,24,1,1,8,2,2,147,0,0,0.9583333,1,0,0,72.5,1,0.5,0
30,1,0,31,65,303,29,4,26,0.6896552,634,1,0,0,0.1773399,0,0,20.033333,18,2.2333333,1
6,3,5,18,8,3,15,3,6,0.4,39,1,0,0.85714287,0.5,0,0,5.3333335,3,1.3333334,0
0,1,0,4,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0
10,1,0,3,13,31,1,2,10,0.7037037,76,1,1,0,0.375,0,0,6.3,2,1.1,0
5,4,0,4,11,4,1,4,3,0.5,59,1,0,0.95238096,0.3,1,1,10.6,2,1,0
6,3,0,6,18,5,0,6,5,0.73333335,95,1,0,0.88095236,0.5,0,0,14.333333,1,0.8333333,0
18,5,0,21,71,43,5,16,17,0.72727275,661,1,5,0.6909091,0.17777778,2,4,35.11111,17,3,3
1,1,0,4,1,0,4,0,1,2,1,0,0,0,1,0,0,0,1,1,0
4,3,0,4,13,2,2,2,4,0.6666667,83,1,0,0.78571427,0.875,0,0,19.25,6,2,0
3,6,0,7,11,3,5,3,3,2,37,0,0,0.969697,1,2,3,11.333333,2,1.3333334,0
2,1,0,5,2,1,5,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
1,1,0,16,1,0,15,1,1,2,1,0,0,0,1,0,0,0,1,1,0
3,3,0,7,27,1,1,6,3,0.5,182,1,1,0.8947368,0.6,0,0,59.333332,1,0.6666667,0
11,1,0,11,54,17,1,10,11,0.76666665,437,1,4,0,0.1919192,0,0,37.909092,7,1.5454545,2
2,2,0,2,3,1,1,1,2,2,12,0,0,0.8888889,1,1,1,5,1,0.5,0
2,3,0,4,9,1,1,3,1,2,79,0,0,0.75,0.6,1,1,38.5,1,0.5,0
4,4,0,8,26,0,0,8,3,0.33333334,125,1,1,0.9444444,0.4,2,2,30,5,1.75,2
1,2,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,3,0,0,0
35,1,0,6,73,353,4,2,34,0.80959755,790,0.7894737,0,0,0.16,1,1,21.028572,4,1.2,0
2,2,0,3,3,1,2,1,2,2,20,0,0,0.8888889,1,1,1,9,1,0.5,0
5,1,0,1,19,0,1,0,3,0.5,108,1,0,0,0.53333336,0,0,20.2,3,1.4,0
28,3,0,6,80,272,0,6,12,0.9281046,777,1,1,0.5873016,0.29012346,1,1,26.142857,27,2.5357144,2
8,5,0,9,29,0,1,8,5,0.5714286,187,1,0,0.8235294,0.375,2,5,22,4,1.125,0
5,3,3,8,12,2,6,2,5,0.625,49,1,0,0.902439,0.46666667,0,0,8.4,1,0.8,0
4,3,0,12,23,0,2,12,4,0.33333334,145,1,5,0.85,0.375,0,0,34,1,0.75,0
6,1,0,4,8,13,2,3,5,0.9,31,1,1,0,0.36666667,0,0,3.8333333,1,0.8333333,0
11,2,0,12,15,13,9,4,11,0.75,97,1,3,0.2,0.22077923,0,0,7.2727275,1,0.72727275,0
2,1,0,3,4,0,1,3,1,0.5,25,1,1,0,0.5833333,0,0,10.5,1,0.5,0
33,2,0,6,44,322,2,4,5,0.8574695,4238,0.7804878,1,0.1388889,0.25757575,1,1,126.181816,32,5.6060605,0
2,4,0,4,13,1,0,4,1,2,56,0,0,0.98039216,1,1,2,27,4,2,0
19,1,0,3,26,91,2,2,19,0.8148148,135,1,1,0,0.36842105,0,0,5.7894735,1,0.94736844,0
2,2,0,1,6,1,0,1,1,2,20,0,0,0.875,0.75,1,1,9,1,0.5,0
35,3,0,14,90,519,4,10,25,0.90909094,815,1,3,0.5362319,0.17142858,0,0,21.971428,7,1.4,0
3,1,0,1,5,3,1,0,3,2,24,0,0,0,0.6666667,0,0,7,4,1.6666666,0
3,1,1,7,9,0,5,2,3,0,47,1,0,0,0.6666667,0,0,14.333333,1,0.6666667,1
3,3,0,3,10,0,0,3,3,0,32,1,0,0.94871795,0.6666667,0,0,9.333333,1,0.6666667,0
3,2,0,4,6,1,1,3,3,0.5,29,1,0,0.8181818,0.8333333,0,0,8.333333,3,1.3333334,0
7,1,0,1,11,7,1,0,7,0.33333334,105,0,0,0,0.71428573,0,0,13.571428,7,1.4285715,0
21,1,0,13,52,90,2,11,15,0.8375,522,1,1,0,0.22619048,0,0,23.095238,14,1.7619047,3
8,3,0,6,28,8,0,6,7,0.71428573,221,1,1,0.84090906,0.5,2,2,26.125,6,1.75,0
7,5,0,9,26,0,5,4,7,0.6666667,263,0,0,0.8636364,0.34285715,2,5,36,8,3,0
2,1,0,7,22,1,2,5,2,2,222,0,0,0,0.5,0,0,110,12,6,2
2,2,0,1,6,1,0,1,1,2,20,0,0,0.875,0.75,1,1,9,1,0.5,0
1,1,0,8,1,0,6,2,1,2,1,0,0,0,1,0,0,0,1,1,0
20,4,0,11,91,108,1,10,15,0.7763158,962,1,0,0.8041237,0.2125,0,0,46.3,3,1.1,2
1,3,0,6,2,0,6,0,1,2,5,0,0,1,1,0,0,4,0,0,0
2,2,0,9,28,1,1,8,2,2,268,0,0,0.9583333,1,1,1,133,1,0.5,1
7,2,0,10,69,15,0,10,2,0.5,453,1,0,0.72727275,0.36734694,2,4,63.57143,14,2.857143,0
3,1,0,7,14,3,1,6,1,2,88,0,0,0,0.44444445,0,0,28.333334,1,0.6666667,1
5,4,0,3,20,4,1,2,4,0.8333333,168,0.6666667,0,0.8965517,0.46666667,2,4,32,1,0.6,1
21,1,0,19,66,112,12,8,19,0.8,502,1,1,0,0.18095239,0,0,22.380953,12,2,1
33,1,0,29,100,420,19,25,22,0.9027778,1585,0.33333334,0,0,0.28125,0,0,46.21212,17,2.1818182,3
10,2,0,4,30,27,1,3,5,0.7619048,252,1,1,0.35714287,0.28333333,1,1,23.5,2,1,0
6,3,0,3,30,0,0,3,5,0.6,1270,1,0,0.88095236,0.5555556,1,1,210,2,1,0
3,1,0,5,19,1,0,5,2,0.5,89,1,0,0,0.5,0,0,28.333334,1,0.33333334,0
16,1,0,5,42,0,3,2,15,0.4,381,1,0,0,0.421875,1,1,22.625,9,1.625,0
7,3,0,8,25,0,0,8,7,0.625,141,1,0,0.8604651,0.85714287,1,1,18.571428,1,0.85714287,0
2,3,0,3,7,1,1,3,2,2,23,0,0,0.969697,1,0,0,10.5,1,0.5,0
22,5,1,17,73,151,4,15,14,0.8484849,618,1,0,0.72,0.2215909,0,0,26.59091,7,1.6363636,1
85,3,0,35,227,2766,7,35,78,0.9444444,2412,0.969697,10,0.30833334,0.13690476,3,3,26.988235,13,1.6705883,6
8,1,0,8,16,2,6,2,8,0.5714286,66,1,0,0,0.375,0,0,7,1,0.875,0
13,5,0,11,34,68,5,7,12,0.75,199,1,0,0.8378378,0.2923077,2,8,14.153846,5,2.1538463,0
6,1,0,2,7,11,1,1,0,0.8,30,1,0,0,0.3,0,0,3.6666667,1,0.6666667,0
17,4,0,15,62,78,4,14,12,0.8125,416,0.8,1,0.71929824,0.20588236,0,0,23.17647,16,2.8235295,0
0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
7,1,2,4,14,17,3,1,5,0.6666667,80,1,0,0,0.64285713,0,0,10.142858,6,1.5714285,0
20,3,0,11,71,124,7,6,15,0.78289473,698,0.625,0,0.625,0.3,2,3,33.5,6,2,3
6,1,0,3,10,3,1,3,5,0.7,72,1,1,0,0.4,0,0,10.333333,1,0.8333333,0
10,1,0,15,39,19,4,12,8,0.8888889,344,0.25,1,0,0.22857143,0,0,32.6,3,1.1,0
8,1,0,2,33,4,2,1,5,0.67346936,269,0.71428573,1,0,0.41666666,0,0,31.75,4,1.75,0
3,1,0,2,5,3,2,0,3,2,12,0,0,0,1,0,0,3,1,0.6666667,0
2,2,0,2,3,1,1,1,2,2,20,0,0,0.8888889,1,1,1,9,1,0.5,0
20,4,0,13,97,116,1,13,16,0.8684211,895,1,0,0.7625,0.19,4,4,42.85,1,0.95,2
9,3,2,5,24,26,2,3,5,0.6875,169,1,0,0.82222223,0.44444445,1,1,17.555555,1,0.8888889,0
2,2,0,2,3,1,1,1,2,2,24,0,0,0.8888889,1,1,1,11,1,0.5,0
4,4,11,14,7,4,11,3,3,0.6666667,22,1,1,0.9285714,0.5,0,0,4.25,1,0.5,0
34,1,0,21,132,283,8,16,23,0.8095238,1255,0.78571427,3,0,0.19607843,0,0,35.5,10,2.5882354,2
8,2,0,3,18,2,1,3,7,0.6904762,194,1,0,0.5625,0.35,0,0,22.5,4,1.5,0
2,3,0,4,8,1,1,4,1,2,40,0,0,0.75,0.6,1,1,19,1,0.5,0
7,1,0,3,8,0,3,0,7,0,147,1,0,0,0.34285715,1,1,19.857143,4,1,0
17,1,0,4,58,130,1,4,5,0.921875,630,0.25,0,0,0.12941177,0,0,35.82353,4,2.1176472,1
4,1,0,4,13,0,1,3,4,0.6666667,60,1,1,0,0.75,0,0,13.25,1,0.75,0
20,1,2,11,45,112,7,4,16,0.68421054,543,0.85714287,0,0,0.31666666,0,0,25.8,11,3,0
5,1,0,13,28,10,1,12,1,1,225,0.5,0,0,0.33333334,0,0,43.6,2,1,1
3,5,0,7,14,0,4,3,2,0.25,92,1,1,0.95348835,0.5555556,1,1,29,8,3,0
5,1,1,6,12,10,3,3,3,2,86,0,0,0,0.53333336,0,0,16.2,1,0.8,0
23,5,2,15,99,165,2,13,10,0.8149351,1007,1,6,0.8503401,0.1583851,3,13,42.173912,5,1.3913044,3
49,2,1,24,126,926,18,8,31,0.8833333,1512,0.7,1,0.44155845,0.16346154,1,5,29.44898,12,1.9795918,10
4,2,0,4,10,0,1,4,4,0,58,1,1,0.8695652,0.625,1,1,13.25,2,1.5,0
8,3,0,15,77,6,1,14,5,0.82539684,585,1,1,0.84090906,0.35,0,0,71,10,3.875,2
12,3,0,11,38,2,2,10,8,0.4090909,224,1,0,0.73170733,0.19791667,2,3,17.5,4,1.8333334,2
2,2,0,3,10,1,1,3,2,2,37,0,0,0.85714287,0.625,1,1,17.5,1,0.5,0
12,4,1,11,27,0,2,9,11,0.54545456,90,1,1,0.78846157,0.33333334,0,0,6.3333335,3,1.0833334,0
2,1,0,3,2,1,3,0,2,2,2,0,0,0,1,0,0,0,1,1,0
18,1,2,23,68,151,16,9,17,1.0392157,413,0.16666667,0,0,0.15277778,0,0,21.61111,4,1.5,1
25,3,0,32,38,0,5,27,25,0,189,1,0,0.5555556,0.08,1,1,6.52,1,0.96,0
9,3,0,9,34,10,0,9,7,0.7291667,214,1,0,0.84090906,0.3125,1,1,22.11111,6,1.4444444,1
4,2,0,1,9,0,1,1,2,0.25,157,1,1,0.75,0.4,1,2,37.25,1,0.75,0
8,1,0,80,19,18,79,1,6,0.42857143,99,0.75,1,0,0.39285713,0,0,10.875,3,0.625,0
5,2,0,11,23,10,1,10,4,1,130,0,0,0.7647059,0.5,0,0,24.8,1,0.8,0
3,1,0,4,6,0,1,3,2,0,21,1,0,0,0.44444445,0,0,5.6666665,1,0.6666667,0
2,3,0,3,4,1,2,1,2,2,8,0,0,0.9166667,0.75,0,0,3,1,0.5,0
19,3,0,10,61,135,0,10,16,0.8888889,504,1,0,0.6727273,0.37894738,1,1,24.789474,13,1.9473684,0
31,3,2,20,97,307,3,17,24,0.88412696,1137,1,2,0.5522388,0.20967741,2,2,35,18,1.8709677,4
2,2,0,2,3,1,1,1,2,2,20,0,0,0.8888889,1,1,1,9,1,0.5,0
3,2,0,2,4,1,1,1,2,0.5,33,1,0,0.8888889,1,1,1,9.666667,1,0.33333334,0
10,3,6,20,21,23,18,2,5,0.8148148,151,1,1,0.6923077,0.22857143,1,2,13.8,1,0.8,0
4,2,0,6,14,0,1,6,3,0,96,1,1,0.9166667,0.5,1,3,22.75,5,1.75,0
16,1,0,13,74,50,0,13,12,0.93703705,635,1,1,0,0.2888889,0,0,37.5625,9,2.6875,0
9,1,0,4,18,14,3,1,4,0.65625,88,1,0,0,0.5185185,0,0,8.333333,1,0.8888889,0
4,3,0,3,18,4,0,3,3,0.6666667,152,1,0,0.925,0.75,1,1,36.75,1,0.75,0
75,4,0,27,121,2541,11,18,68,0.96476835,918,1,6,0.5131579,0.20571429,1,1,10.866667,8,1.4666667,3
30,3,0,15,109,395,4,13,13,0.8697318,929,0.5555556,4,0.51724136,0.2112069,1,1,29.666666,8,1.9666667,0
4,1,0,13,18,0,6,7,4,0.22222222,137,1,2,0,0.5,0,0,32.5,3,1.5,1
8,1,33,59,14,20,58,1,7,0.71428573,87,1,0,0,0.6875,0,0,9.625,5,1.5,0
8,1,0,5,32,4,2,5,7,0.66071427,312,1,1,0,0.34375,0,0,37,2,1,0
2,1,0,2,3,1,1,1,0,2,11,0,0,0,0.75,0,0,3,0,0,0
8,2,0,2,24,0,1,2,3,0.3809524,386,1,1,0.625,0.29166666,1,2,46.5,3,1.125,0
17,1,0,6,42,134,5,1,14,0.9375,936,1,1,0,0.20833333,0,0,54,47,6.882353,0
7,4,0,9,50,21,0,9,1,2,686,0,0,0.9302326,0.71428573,4,4,97,21,5.428571,0
4,2,0,4,16,0,0,4,4,0.33333334,59,1,0,0.84210527,0.875,1,1,13.5,5,1.75,0
7,1,4,7,16,21,6,1,6,2,58,0,0,0,0.5,0,0,7.285714,1,0.85714287,0
2,2,5,8,4,0,5,3,1,0,17,1,1,0.6666667,0.625,1,1,7,1,0.5,0
41,3,2,17,105,700,2,15,32,0.925,988,0.95652175,2,0.48051947,0.19512194,0,0,22.536585,10,1.6341463,0
14,3,0,8,34,65,0,8,14,0.9102564,404,1,1,0.74,0.5952381,1,2,27,2,1,0
